epoch,total_acc,group0_acc,group1_acc,group2_acc,group3_acc,split_acc,loss,avg_margin,group0_margin,group1_margin,group2_margin,group3_margin,total_acc:g0,total_acc:g1,total_acc:g2,total_acc:g3
1,0.8416,1.0000,0.9928,0.7837,0.5732,0.8374,0.0945,7.1574,13.4462,10.2661,4.5390,0.3783,1.0000,0.9986,0.7866,0.5811
2,0.9659,0.9971,0.9841,0.9221,0.9394,0.9607,0.0242,7.5023,11.9055,7.9437,6.9274,3.2325,0.9978,0.9942,0.9286,0.9430
3,0.9791,0.9942,0.9805,0.9575,0.9668,0.9748,0.0169,7.5473,11.1338,7.3016,7.8804,3.8736,0.9957,0.9863,0.9654,0.9690
4,0.9822,0.9935,0.9791,0.9683,0.9740,0.9787,0.0143,7.5873,10.6930,6.9976,8.4287,4.2298,0.9935,0.9834,0.9762,0.9755
5,0.9818,0.9913,0.9697,0.9719,0.9726,0.9764,0.0143,7.5585,10.3912,6.8402,8.6632,4.3393,0.9928,0.9798,0.9776,0.9769
6,0.9829,0.9885,0.9719,0.9762,0.9784,0.9787,0.0131,7.5630,10.1130,6.7399,8.9048,4.4942,0.9899,0.9762,0.9834,0.9820
7,0.9838,0.9877,0.9776,0.9769,0.9798,0.9805,0.0133,7.5471,9.9160,6.7339,8.9700,4.5686,0.9892,0.9791,0.9841,0.9827
8,0.9845,0.9892,0.9755,0.9776,0.9784,0.9802,0.0123,7.5826,9.8952,6.7635,9.0963,4.5753,0.9899,0.9784,0.9877,0.9820
9,0.9832,0.9899,0.9755,0.9726,0.9769,0.9787,0.0133,7.5712,9.7992,6.8126,9.1588,4.5143,0.9906,0.9784,0.9834,0.9805
10,0.9841,0.9841,0.9762,0.9755,0.9762,0.9780,0.0129,7.5454,9.7334,6.7362,9.1658,4.5463,0.9885,0.9798,0.9885,0.9798
11,0.9829,0.9849,0.9733,0.9791,0.9784,0.9789,0.0130,7.5278,9.7217,6.7391,9.1229,4.5274,0.9856,0.9762,0.9892,0.9805
12,0.9831,0.9820,0.9755,0.9769,0.9834,0.9795,0.0134,7.5213,9.5970,6.7269,9.1575,4.6039,0.9834,0.9769,0.9856,0.9863
13,0.9838,0.9870,0.9748,0.9784,0.9762,0.9791,0.0130,7.5368,9.6819,6.7206,9.1219,4.6230,0.9885,0.9784,0.9892,0.9791
14,0.9840,0.9834,0.9791,0.9762,0.9784,0.9793,0.0130,7.5562,9.6848,6.7692,9.1583,4.6127,0.9856,0.9805,0.9885,0.9813
15,0.9870,0.9892,0.9791,0.9805,0.9856,0.9836,0.0123,7.5613,9.6904,6.8034,9.1788,4.5726,0.9906,0.9805,0.9899,0.9870
16,0.9868,0.9863,0.9784,0.9813,0.9870,0.9832,0.0120,7.5763,9.6979,6.8035,9.1347,4.6690,0.9870,0.9798,0.9913,0.9892
17,0.9818,0.9834,0.9776,0.9726,0.9776,0.9778,0.0141,7.5428,9.6608,6.8307,9.1496,4.5301,0.9849,0.9784,0.9834,0.9805
18,0.9849,0.9827,0.9784,0.9798,0.9805,0.9804,0.0134,7.5374,9.6946,6.8213,9.0626,4.5712,0.9841,0.9798,0.9921,0.9834
19,0.9847,0.9813,0.9784,0.9769,0.9849,0.9804,0.0128,7.5411,9.7041,6.7588,9.0497,4.6516,0.9834,0.9791,0.9892,0.9870
20,0.9856,0.9892,0.9776,0.9776,0.9791,0.9809,0.0118,7.5666,9.7741,6.8178,9.0405,4.6340,0.9899,0.9784,0.9899,0.9841
21,0.9859,0.9870,0.9813,0.9769,0.9776,0.9807,0.0129,7.5467,9.6838,6.8580,9.0666,4.5784,0.9885,0.9841,0.9892,0.9820
22,0.9836,0.9841,0.9776,0.9762,0.9813,0.9798,0.0129,7.5552,9.6942,6.8353,9.0895,4.6018,0.9863,0.9784,0.9856,0.9841
23,0.9822,0.9798,0.9776,0.9769,0.9791,0.9784,0.0138,7.5280,9.6059,6.8343,9.0762,4.5957,0.9820,0.9805,0.9856,0.9805
24,0.9840,0.9870,0.9769,0.9791,0.9762,0.9798,0.0126,7.5355,9.6407,6.8420,9.0584,4.6010,0.9885,0.9784,0.9892,0.9798
25,0.9856,0.9863,0.9784,0.9798,0.9827,0.9818,0.0120,7.5424,9.6363,6.8795,9.0706,4.5830,0.9892,0.9798,0.9892,0.9841
26,0.9838,0.9827,0.9820,0.9762,0.9776,0.9796,0.0128,7.5431,9.5952,6.8829,9.1226,4.5716,0.9834,0.9841,0.9863,0.9813
27,0.9852,0.9870,0.9762,0.9798,0.9841,0.9818,0.0119,7.5431,9.6125,6.8539,9.0737,4.6322,0.9885,0.9776,0.9885,0.9863
28,0.9832,0.9820,0.9762,0.9755,0.9805,0.9786,0.0129,7.5056,9.5673,6.8367,9.0191,4.5993,0.9834,0.9813,0.9856,0.9827
29,0.9836,0.9863,0.9755,0.9762,0.9762,0.9786,0.0137,7.5149,9.5967,6.8157,9.0654,4.5817,0.9885,0.9791,0.9863,0.9805
30,0.9838,0.9805,0.9805,0.9726,0.9776,0.9778,0.0138,7.5188,9.5968,6.8362,9.0811,4.5609,0.9849,0.9820,0.9849,0.9834
31,0.9832,0.9870,0.9740,0.9740,0.9827,0.9795,0.0132,7.5381,9.5430,6.8405,9.1157,4.6530,0.9870,0.9755,0.9856,0.9849
32,0.9854,0.9841,0.9776,0.9849,0.9820,0.9822,0.0120,7.5574,9.5773,6.8978,9.1488,4.6059,0.9863,0.9791,0.9913,0.9849
33,0.9840,0.9892,0.9762,0.9776,0.9784,0.9804,0.0127,7.5421,9.6285,6.8862,9.0556,4.5981,0.9899,0.9769,0.9885,0.9805
34,0.9856,0.9841,0.9776,0.9748,0.9784,0.9787,0.0130,7.5407,9.6120,6.9238,9.0038,4.6231,0.9870,0.9820,0.9885,0.9849
35,0.9867,0.9885,0.9798,0.9776,0.9849,0.9827,0.0118,7.5600,9.6355,6.8845,9.0355,4.6845,0.9892,0.9805,0.9892,0.9877
36,0.9879,0.9885,0.9827,0.9820,0.9805,0.9834,0.0125,7.5388,9.6290,6.8868,9.0635,4.5757,0.9892,0.9849,0.9935,0.9841
37,0.9841,0.9827,0.9784,0.9784,0.9813,0.9802,0.0125,7.5170,9.5916,6.8511,8.9650,4.6601,0.9841,0.9791,0.9885,0.9849
38,0.9859,0.9870,0.9776,0.9791,0.9820,0.9814,0.0119,7.5646,9.6277,6.9192,9.0256,4.6861,0.9899,0.9798,0.9892,0.9849
39,0.9879,0.9885,0.9813,0.9791,0.9856,0.9836,0.0116,7.5574,9.6405,6.9401,9.0172,4.6318,0.9899,0.9834,0.9921,0.9863
40,0.9849,0.9827,0.9784,0.9776,0.9813,0.9800,0.0122,7.5413,9.6157,6.9337,8.9924,4.6233,0.9849,0.9813,0.9892,0.9841
41,0.9854,0.9856,0.9805,0.9784,0.9813,0.9814,0.0120,7.5655,9.6521,6.9465,9.0321,4.6312,0.9885,0.9805,0.9885,0.9841
42,0.9847,0.9849,0.9784,0.9762,0.9820,0.9804,0.0125,7.5521,9.6261,6.9348,9.0258,4.6217,0.9885,0.9791,0.9870,0.9841
43,0.9829,0.9805,0.9776,0.9769,0.9762,0.9778,0.0129,7.5274,9.6173,6.8995,9.0046,4.5883,0.9849,0.9798,0.9863,0.9805
