epoch,total_acc,group0_acc,group1_acc,group2_acc,group3_acc,split_acc,loss,avg_margin,group0_margin,group1_margin,group2_margin,group3_margin,total_acc:g0,total_acc:g1,total_acc:g2,total_acc:g3
1,0.5632,0.9941,0.6311,0.2050,0.0409,0.4689,0.1173,2.2308,14.1284,4.6207,-5.2788,-4.6382,1.0000,1.0000,0.2068,0.0409
2,0.5093,0.9983,0.0622,0.0018,0.0339,0.2737,0.0271,-2.3494,11.0206,-5.4445,-10.5532,-4.3734,1.0000,1.0000,0.0018,0.0339
3,0.5127,0.9951,0.0212,0.0002,0.0534,0.2664,0.0159,-3.1175,10.1465,-7.0869,-11.3536,-4.0808,1.0000,0.9998,0.0002,0.0534
4,0.5133,0.9912,0.0125,0.0000,0.0625,0.2660,0.0118,-3.4837,9.5345,-7.7125,-11.7580,-3.9755,1.0000,0.9997,0.0000,0.0625
5,0.5176,0.9853,0.0097,0.0000,0.0685,0.2669,0.0084,-3.6908,9.0087,-8.1010,-11.8874,-3.8958,1.0000,0.9999,0.0000,0.0685
6,0.5171,0.9804,0.0075,0.0000,0.0717,0.2630,0.0085,-3.9517,8.5858,-8.3511,-12.0617,-3.8537,1.0000,0.9997,0.0000,0.0717
7,0.5183,0.9740,0.0058,0.0000,0.0750,0.2644,0.0060,-4.0472,8.2116,-8.5289,-12.1302,-3.7964,1.0000,0.9999,0.0000,0.0750
8,0.5193,0.9685,0.0048,0.0000,0.0803,0.2619,0.0064,-4.1840,7.9277,-8.6407,-12.1543,-3.7625,1.0000,0.9999,0.0000,0.0803
9,0.5222,0.9639,0.0045,0.0000,0.0849,0.2649,0.0052,-4.1981,7.6568,-8.7779,-12.1402,-3.6630,1.0000,0.9998,0.0000,0.0849
10,0.5205,0.9589,0.0035,0.0000,0.0852,0.2599,0.0053,-4.3492,7.4166,-8.8661,-12.1551,-3.6521,1.0000,0.9998,0.0000,0.0852
11,0.5219,0.9538,0.0035,0.0000,0.0885,0.2615,0.0051,-4.3782,7.1628,-8.9458,-12.1182,-3.6115,1.0000,0.9999,0.0000,0.0885
12,0.5220,0.9490,0.0026,0.0000,0.0881,0.2616,0.0038,-4.3874,6.9333,-8.9767,-12.0842,-3.5522,1.0000,0.9999,0.0000,0.0881
13,0.5221,0.9454,0.0027,0.0000,0.0876,0.2598,0.0039,-4.4416,6.7402,-8.9787,-12.0468,-3.5313,1.0000,0.9998,0.0000,0.0876
14,0.5218,0.9397,0.0027,0.0000,0.0872,0.2576,0.0043,-4.5137,6.4911,-8.9885,-12.0120,-3.5364,1.0000,0.9998,0.0000,0.0872
15,0.5197,0.9317,0.0022,0.0000,0.0824,0.2513,0.0158,-4.6194,6.2219,-8.9271,-12.0014,-3.5869,1.0000,0.9999,0.0000,0.0824
16,0.5040,0.8516,0.0165,0.0000,0.0188,0.2222,0.0229,-5.2023,4.3673,-6.9118,-13.0591,-5.2219,1.0000,1.0000,0.0000,0.0188
17,0.4989,0.7968,0.0303,0.0000,0.0004,0.2062,0.0217,-5.7434,3.3417,-5.8621,-13.7474,-6.6168,1.0000,1.0000,0.0000,0.0004
18,0.5001,0.7998,0.0265,0.0000,0.0000,0.2072,0.0203,-5.8743,3.3361,-6.0732,-13.7744,-7.0250,1.0000,1.0000,0.0000,0.0000
19,0.5025,0.7909,0.0252,0.0000,0.0000,0.2045,0.0207,-5.9790,3.2209,-6.1717,-13.7581,-7.3076,1.0000,1.0000,0.0000,0.0000
20,0.5009,0.7857,0.0235,0.0000,0.0000,0.2024,0.0227,-6.1067,3.1325,-6.2627,-13.8050,-7.4917,1.0000,1.0000,0.0000,0.0000
21,0.4995,0.7850,0.0240,0.0000,0.0000,0.2009,0.0207,-6.2083,3.0446,-6.3083,-13.8093,-7.6745,1.0000,1.0000,0.0000,0.0000
22,0.5012,0.7756,0.0231,0.0000,0.0000,0.1996,0.0198,-6.2535,2.9051,-6.3627,-13.8178,-7.7538,1.0000,1.0000,0.0000,0.0000
23,0.4992,0.7688,0.0225,0.0000,0.0000,0.1981,0.0192,-6.3139,2.7827,-6.4230,-13.7942,-7.8307,1.0000,1.0000,0.0000,0.0000
24,0.5007,0.7614,0.0206,0.0000,0.0000,0.1951,0.0180,-6.3571,2.6871,-6.4314,-13.7428,-7.9304,1.0000,1.0000,0.0000,0.0000
25,0.4995,0.7535,0.0216,0.0000,0.0000,0.1941,0.0172,-6.3983,2.5361,-6.4370,-13.7264,-7.9887,1.0000,1.0000,0.0000,0.0000
