epoch,total_acc,group0_acc,group1_acc,group2_acc,group3_acc,split_acc,loss,avg_margin,group0_margin,group1_margin,group2_margin,group3_margin,total_acc:g0,total_acc:g1,total_acc:g2,total_acc:g3
1,0.5655,0.8777,0.9166,0.2693,0.0000,0.5140,0.6639,0.3427,3.8528,3.7791,-1.6542,-4.5358,0.9965,0.9999,0.2693,0.0046
2,0.5108,0.9470,0.5340,0.0448,0.0000,0.3813,0.1924,-0.9575,3.6141,0.2186,-3.3914,-4.2684,0.9998,1.0000,0.0448,0.0000
3,0.4980,0.9243,0.1543,0.0000,0.0000,0.2684,0.0999,-1.7726,3.0008,-1.4187,-4.4573,-4.1706,1.0000,1.0000,0.0000,0.0000
4,0.4972,0.8897,0.0867,0.0000,0.0000,0.2429,0.0699,-2.2046,2.5250,-2.0500,-5.0494,-4.1946,1.0000,1.0000,0.0000,0.0000
5,0.5016,0.8541,0.0569,0.0000,0.0000,0.2298,0.0573,-2.4594,2.1308,-2.4482,-5.3729,-4.2103,1.0000,1.0000,0.0000,0.0000
6,0.5019,0.8336,0.0415,0.0000,0.0000,0.2196,0.0506,-2.6690,1.8889,-2.7198,-5.6067,-4.2661,1.0000,1.0000,0.0000,0.0000
7,0.4980,0.8085,0.0341,0.0000,0.0000,0.2099,0.0444,-2.8528,1.6466,-2.9158,-5.7957,-4.3164,1.0000,1.0000,0.0000,0.0000
8,0.4991,0.7756,0.0289,0.0000,0.0000,0.2016,0.0443,-2.9950,1.3934,-3.0719,-5.9422,-4.3704,1.0000,1.0000,0.0000,0.0000
9,0.4973,0.6743,0.0530,0.0000,0.0000,0.1810,0.1273,-3.1753,0.7494,-2.7246,-6.2521,-4.4333,1.0000,1.0000,0.0000,0.0000
10,0.5010,0.3370,0.2109,0.0000,0.0000,0.1372,0.1469,-3.4449,-1.0181,-1.0392,-6.9883,-4.7555,1.0000,1.0000,0.0000,0.0000
11,0.4992,0.4063,0.1763,0.0000,0.0000,0.1453,0.1432,-3.4297,-0.7131,-1.2815,-6.9228,-4.7849,1.0000,1.0000,0.0000,0.0000
12,0.5016,0.4316,0.1728,0.0000,0.0000,0.1514,0.1950,-3.4099,-0.5928,-1.3319,-6.8739,-4.8763,1.0000,1.0000,0.0000,0.0000
13,0.4981,0.7423,0.1109,0.0000,0.0000,0.2132,0.1753,-2.9419,1.1539,-1.9691,-6.1472,-4.7829,1.0000,1.0000,0.0000,0.0000
14,0.4993,0.8256,0.1915,0.0000,0.0000,0.2541,0.1264,-2.5170,1.8695,-1.2629,-5.7210,-4.9412,1.0000,1.0000,0.0000,0.0000
15,0.5010,0.8657,0.2662,0.0000,0.0000,0.2826,0.1297,-2.2197,2.3639,-0.8070,-5.3762,-5.0635,1.0000,1.0000,0.0000,0.0000
16,0.4997,0.9087,0.2157,0.0000,0.0000,0.2790,0.1551,-2.0589,3.0370,-1.1126,-5.1088,-4.9976,1.0000,1.0000,0.0000,0.0000
17,0.4982,0.9030,0.1994,0.0000,0.0000,0.2741,0.1561,-2.1289,2.9453,-1.2344,-5.1650,-5.0071,1.0000,1.0000,0.0000,0.0000
18,0.5026,0.8870,0.1952,0.0000,0.0000,0.2722,0.1527,-2.2111,2.6765,-1.2762,-5.2740,-5.0380,1.0000,1.0000,0.0000,0.0000
19,0.4996,0.8689,0.1895,0.0000,0.0000,0.2646,0.1500,-2.3358,2.4426,-1.3005,-5.3924,-5.0890,1.0000,1.0000,0.0000,0.0000
20,0.5003,0.8508,0.1888,0.0000,0.0000,0.2599,0.1532,-2.4303,2.2084,-1.3126,-5.4906,-5.1288,1.0000,1.0000,0.0000,0.0000
21,0.4991,0.8325,0.1882,0.0000,0.0000,0.2554,0.1484,-2.5173,2.0076,-1.3274,-5.5800,-5.1652,1.0000,1.0000,0.0000,0.0000
22,0.5006,0.8209,0.1842,0.0000,0.0000,0.2517,0.1423,-2.5742,1.8603,-1.3533,-5.6400,-5.1812,1.0000,1.0000,0.0000,0.0000
23,0.4999,0.8052,0.1824,0.0000,0.0000,0.2466,0.1481,-2.6581,1.6822,-1.3680,-5.7181,-5.2224,1.0000,1.0000,0.0000,0.0000
24,0.4995,0.7928,0.1845,0.0000,0.0000,0.2435,0.1450,-2.7238,1.5363,-1.3669,-5.7892,-5.2477,1.0000,1.0000,0.0000,0.0000
25,0.5008,0.7738,0.1813,0.0000,0.0000,0.2384,0.1410,-2.7713,1.4007,-1.3879,-5.8359,-5.2685,1.0000,1.0000,0.0000,0.0000
