epoch,total_acc,group0_acc,group1_acc,group2_acc,group3_acc,split_acc,loss,avg_margin,group0_margin,group1_margin,group2_margin,group3_margin,total_acc:g0,total_acc:g1,total_acc:g2,total_acc:g3
1,0.6656,0.9171,0.9171,0.6388,0.0007,0.6184,0.2520,1.2793,4.3350,3.1753,0.6208,-3.0141,0.9676,0.9964,0.6388,0.0598
2,0.7154,0.8983,0.9092,0.7758,0.0555,0.6597,0.1756,1.5372,3.6082,2.6187,1.5804,-1.6584,0.9459,0.9892,0.7801,0.1464
3,0.7833,0.8753,0.8810,0.8335,0.3194,0.7273,0.1343,1.6210,3.1143,1.8783,2.1061,-0.6146,0.9193,0.9553,0.8536,0.4052
4,0.8315,0.8565,0.8306,0.8536,0.5580,0.7747,0.1210,1.6146,2.7775,1.3547,2.3393,-0.0131,0.8976,0.9048,0.8839,0.6395
5,0.8444,0.8378,0.7981,0.8609,0.6705,0.7918,0.1169,1.5798,2.5186,1.0503,2.4484,0.3020,0.8782,0.8544,0.9012,0.7441
6,0.8513,0.8335,0.7888,0.8616,0.7116,0.7988,0.1152,1.5837,2.4377,1.0110,2.4699,0.4161,0.8782,0.8414,0.9077,0.7779
7,0.8502,0.8342,0.7830,0.8623,0.7181,0.7994,0.1144,1.5796,2.3968,0.9806,2.4790,0.4622,0.8810,0.8291,0.9113,0.7794
8,0.8511,0.8298,0.7851,0.8666,0.7267,0.8021,0.1146,1.5716,2.3252,0.9608,2.4794,0.5210,0.8717,0.8270,0.9207,0.7851
9,0.8517,0.8291,0.7794,0.8637,0.7282,0.8001,0.1141,1.5739,2.3105,0.9784,2.4631,0.5436,0.8789,0.8219,0.9193,0.7866
10,0.8522,0.8226,0.7916,0.8645,0.7282,0.8017,0.1129,1.5749,2.3203,0.9994,2.4501,0.5298,0.8753,0.8270,0.9207,0.7859
11,0.8538,0.8198,0.7859,0.8645,0.7412,0.8028,0.1133,1.5752,2.2978,0.9991,2.4421,0.5620,0.8688,0.8313,0.9207,0.7945
12,0.8517,0.8262,0.7873,0.8601,0.7361,0.8025,0.1141,1.5668,2.2640,1.0343,2.4176,0.5511,0.8803,0.8248,0.9164,0.7851
13,0.8527,0.8212,0.7945,0.8652,0.7368,0.8044,0.1130,1.5801,2.3105,1.0360,2.4146,0.5594,0.8709,0.8298,0.9171,0.7931
14,0.8526,0.8320,0.7837,0.8609,0.7441,0.8052,0.1143,1.5668,2.2890,1.0125,2.3985,0.5673,0.8767,0.8234,0.9142,0.7960
15,0.8502,0.8198,0.7931,0.8536,0.7469,0.8034,0.1130,1.5823,2.3120,1.0542,2.3934,0.5695,0.8688,0.8284,0.9106,0.7931
16,0.8495,0.8176,0.7909,0.8515,0.7397,0.7999,0.1138,1.5634,2.2849,1.0186,2.3623,0.5877,0.8673,0.8291,0.9120,0.7895
17,0.8511,0.8169,0.7895,0.8637,0.7390,0.8023,0.1124,1.5758,2.3009,1.0522,2.3581,0.5920,0.8673,0.8234,0.9185,0.7952
18,0.8509,0.8284,0.7924,0.8508,0.7311,0.8006,0.1123,1.5904,2.3059,1.0690,2.3953,0.5912,0.8782,0.8284,0.9120,0.7851
19,0.8533,0.8183,0.7924,0.8587,0.7477,0.8043,0.1124,1.5860,2.3122,1.0535,2.3758,0.6025,0.8709,0.8262,0.9185,0.7974
20,0.8527,0.8154,0.7952,0.8623,0.7448,0.8044,0.1137,1.5803,2.2633,1.0629,2.3852,0.6099,0.8673,0.8262,0.9207,0.7967
21,0.8558,0.8226,0.7888,0.8594,0.7469,0.8044,0.1119,1.5887,2.3160,1.0673,2.3664,0.6051,0.8753,0.8284,0.9164,0.8032
22,0.8553,0.8241,0.7909,0.8609,0.7469,0.8057,0.1119,1.5949,2.3256,1.0745,2.3637,0.6160,0.8767,0.8241,0.9207,0.7996
23,0.8533,0.8277,0.7888,0.8508,0.7484,0.8039,0.1123,1.6048,2.3181,1.0909,2.3828,0.6273,0.8782,0.8205,0.9135,0.8010
24,0.8562,0.8234,0.7902,0.8616,0.7477,0.8057,0.1131,1.5919,2.2957,1.0640,2.3777,0.6303,0.8753,0.8255,0.9243,0.7996
25,0.8515,0.8198,0.7916,0.8544,0.7426,0.8021,0.1126,1.5946,2.3091,1.0878,2.3628,0.6187,0.8717,0.8255,0.9142,0.7945
