epoch,total_acc,group0_acc,group1_acc,group2_acc,group3_acc,split_acc,loss,avg_margin,group0_margin,group1_margin,group2_margin,group3_margin,total_acc:g0,total_acc:g1,total_acc:g2,total_acc:g3
1,0.9973,0.9993,0.9993,0.9952,0.9951,0.9972,0.0018,10.9533,13.2072,11.8447,11.6724,7.0845,0.9993,0.9994,0.9954,0.9951
2,0.9993,0.9993,0.9993,0.9990,0.9992,0.9992,0.0020,10.9952,12.8833,11.7196,12.1144,7.2613,0.9993,0.9993,0.9992,0.9992
3,0.9993,0.9991,0.9995,0.9994,0.9988,0.9992,0.0013,11.0766,13.0199,11.8004,12.1184,7.3607,0.9992,0.9996,0.9995,0.9988
4,0.9992,0.9990,0.9991,0.9991,0.9990,0.9991,0.0016,11.1268,12.9939,11.9300,12.1875,7.3712,0.9991,0.9992,0.9993,0.9991
5,0.9994,0.9993,0.9995,0.9992,0.9992,0.9993,0.0020,11.1706,13.0169,12.0433,12.1627,7.4670,0.9993,0.9995,0.9994,0.9992
6,0.9993,0.9994,0.9991,0.9992,0.9990,0.9992,0.0019,11.2240,13.0451,12.1065,12.2624,7.5071,0.9994,0.9992,0.9995,0.9990
7,0.9992,0.9994,0.9994,0.9990,0.9989,0.9992,0.0018,11.2746,13.0495,12.1494,12.2793,7.5748,0.9994,0.9994,0.9992,0.9989
8,0.9995,0.9995,0.9995,0.9994,0.9992,0.9994,0.0016,11.2993,13.1176,12.2829,12.2058,7.6254,0.9995,0.9996,0.9996,0.9992
9,0.9993,0.9994,0.9994,0.9989,0.9991,0.9992,0.0019,11.3632,13.1094,12.3671,12.2937,7.6706,0.9995,0.9994,0.9992,0.9992
10,0.9994,0.9994,0.9994,0.9993,0.9991,0.9993,0.0013,11.4007,13.1378,12.4248,12.3118,7.7147,0.9995,0.9995,0.9993,0.9991
11,0.9994,0.9992,0.9993,0.9992,0.9993,0.9993,0.0019,11.4294,13.1399,12.5186,12.3336,7.7230,0.9993,0.9994,0.9994,0.9993
12,0.9992,0.9993,0.9992,0.9989,0.9991,0.9991,0.0016,11.4763,13.1925,12.6351,12.3424,7.7652,0.9994,0.9992,0.9992,0.9991
13,0.9993,0.9995,0.9994,0.9991,0.9990,0.9992,0.0012,11.4694,13.1473,12.5591,12.3579,7.8785,0.9995,0.9995,0.9993,0.9990
14,0.9994,0.9996,0.9994,0.9993,0.9989,0.9993,0.0012,11.5282,13.2415,12.6153,12.4012,7.8652,0.9997,0.9995,0.9996,0.9989
15,0.9994,0.9994,0.9996,0.9991,0.9993,0.9993,0.0023,11.5948,13.2857,12.7262,12.4273,7.9312,0.9995,0.9996,0.9993,0.9993
16,0.9993,0.9994,0.9992,0.9993,0.9988,0.9992,0.0014,11.6591,13.3702,12.8579,12.4782,7.9156,0.9995,0.9993,0.9995,0.9989
17,0.9993,0.9992,0.9995,0.9991,0.9991,0.9992,0.0013,11.6604,13.3113,12.9115,12.4793,7.9110,0.9993,0.9995,0.9994,0.9991
18,0.9993,0.9992,0.9994,0.9989,0.9992,0.9992,0.0018,11.6789,13.3739,12.9157,12.4573,7.9617,0.9992,0.9994,0.9992,0.9992
19,0.9993,0.9993,0.9993,0.9991,0.9989,0.9992,0.0020,11.7167,13.4628,12.9400,12.4475,8.0639,0.9994,0.9994,0.9994,0.9990
20,0.9994,0.9996,0.9993,0.9993,0.9990,0.9993,0.0021,11.7535,13.3791,13.0268,12.5643,8.0557,0.9997,0.9993,0.9995,0.9990
21,0.9993,0.9993,0.9992,0.9994,0.9991,0.9993,0.0010,11.7790,13.3535,13.1204,12.5569,8.0766,0.9994,0.9993,0.9996,0.9991
22,0.9995,0.9996,0.9996,0.9992,0.9993,0.9994,0.0013,11.8243,13.4508,13.1630,12.6077,8.0832,0.9996,0.9996,0.9994,0.9993
23,0.9994,0.9994,0.9995,0.9991,0.9992,0.9993,0.0011,11.8214,13.4662,13.1558,12.5010,8.1634,0.9994,0.9996,0.9994,0.9993
24,0.9994,0.9995,0.9992,0.9995,0.9991,0.9993,0.0017,11.8703,13.4488,13.2714,12.6039,8.1744,0.9996,0.9993,0.9996,0.9992
25,0.9994,0.9995,0.9995,0.9995,0.9990,0.9994,0.0012,11.9162,13.4920,13.3245,12.6089,8.2504,0.9996,0.9995,0.9995,0.9990
