epoch,total_acc,group0_acc,group1_acc,group2_acc,group3_acc,split_acc,loss,avg_margin,group0_margin,group1_margin,group2_margin,group3_margin,total_acc:g0,total_acc:g1,total_acc:g2,total_acc:g3
1,0.9053,0.8908,0.8911,0.9024,0.8398,0.8809,0.1097,2.5492,3.2876,2.0473,3.2554,1.6116,0.9122,0.9133,0.9301,0.8658
2,0.9101,0.8866,0.8862,0.9091,0.8627,0.8862,0.1112,2.7377,3.3972,2.2286,3.4230,1.9021,0.9102,0.9050,0.9383,0.8867
3,0.9111,0.8883,0.8854,0.9097,0.8646,0.8870,0.1059,2.8386,3.5365,2.3543,3.4807,1.9852,0.9115,0.9052,0.9394,0.8883
4,0.9103,0.8880,0.8838,0.9077,0.8650,0.8861,0.1132,2.8967,3.5931,2.4157,3.5222,2.0481,0.9114,0.9032,0.9372,0.8893
5,0.9123,0.8888,0.8836,0.9114,0.8699,0.8884,0.1031,2.9488,3.6606,2.4628,3.5746,2.0979,0.9130,0.9034,0.9397,0.8930
6,0.9118,0.8884,0.8882,0.9082,0.8663,0.8878,0.1075,2.9760,3.6501,2.5428,3.5906,2.1208,0.9121,0.9075,0.9369,0.8906
7,0.9113,0.8882,0.8830,0.9092,0.8682,0.8871,0.1058,2.9893,3.6436,2.5442,3.6111,2.1572,0.9115,0.9033,0.9381,0.8923
8,0.9127,0.8906,0.8842,0.9123,0.8680,0.8888,0.1037,3.0099,3.6841,2.5475,3.6323,2.1764,0.9140,0.9036,0.9414,0.8921
9,0.9126,0.8890,0.8841,0.9103,0.8720,0.8888,0.1091,3.0144,3.6684,2.5633,3.6371,2.1928,0.9133,0.9039,0.9384,0.8952
10,0.9120,0.8878,0.8840,0.9105,0.8692,0.8879,0.1073,3.0223,3.6885,2.5819,3.6384,2.1910,0.9126,0.9033,0.9393,0.8931
11,0.9118,0.8879,0.8885,0.9086,0.8677,0.8882,0.1066,3.0272,3.6825,2.6052,3.6106,2.2072,0.9103,0.9078,0.9364,0.8926
12,0.9122,0.8883,0.8840,0.9120,0.8707,0.8887,0.1040,3.0336,3.7058,2.5826,3.6204,2.2262,0.9118,0.9032,0.9394,0.8944
13,0.9123,0.8903,0.8847,0.9100,0.8706,0.8889,0.1038,3.0324,3.6920,2.6024,3.6076,2.2269,0.9121,0.9046,0.9383,0.8941
14,0.9124,0.8869,0.8852,0.9095,0.8714,0.8882,0.1040,3.0419,3.6972,2.6068,3.6285,2.2336,0.9106,0.9049,0.9391,0.8948
15,0.9134,0.8880,0.8850,0.9133,0.8730,0.8899,0.1025,3.0577,3.7049,2.6354,3.6519,2.2305,0.9122,0.9041,0.9407,0.8962
16,0.9126,0.8870,0.8857,0.9092,0.8730,0.8887,0.1050,3.0499,3.7138,2.6425,3.6078,2.2359,0.9096,0.9060,0.9383,0.8967
17,0.9145,0.8902,0.8847,0.9141,0.8745,0.8909,0.1044,3.0625,3.7153,2.6273,3.6274,2.2731,0.9138,0.9042,0.9416,0.8980
18,0.9131,0.8887,0.8855,0.9113,0.8719,0.8894,0.1049,3.0707,3.7244,2.6629,3.6485,2.2523,0.9119,0.9042,0.9402,0.8961
19,0.9127,0.8871,0.8842,0.9120,0.8732,0.8890,0.1088,3.0558,3.7085,2.6328,3.6450,2.2546,0.9115,0.9034,0.9407,0.8957
20,0.9133,0.8914,0.8846,0.9117,0.8732,0.8902,0.1069,3.0734,3.7273,2.6528,3.6447,2.2687,0.9141,0.9039,0.9393,0.8961
21,0.9128,0.8881,0.8839,0.9113,0.8741,0.8893,0.1044,3.0630,3.7402,2.6129,3.6272,2.2786,0.9109,0.9036,0.9401,0.8968
22,0.9123,0.8878,0.8827,0.9095,0.8735,0.8883,0.1063,3.0475,3.6810,2.6299,3.6063,2.2814,0.9111,0.9032,0.9378,0.8972
23,0.9127,0.8873,0.8843,0.9113,0.8741,0.8892,0.1036,3.0579,3.6691,2.6354,3.6551,2.2728,0.9105,0.9047,0.9392,0.8964
24,0.9128,0.8875,0.8861,0.9107,0.8734,0.8894,0.1078,3.0695,3.7069,2.6566,3.6451,2.2636,0.9119,0.9057,0.9377,0.8960
25,0.9145,0.8903,0.8868,0.9127,0.8742,0.8910,0.1020,3.0874,3.7192,2.6699,3.6687,2.2897,0.9124,0.9068,0.9408,0.8979
