epoch,total_acc,group0_acc,group1_acc,group2_acc,group3_acc,split_acc,loss,avg_margin,group0_margin,group1_margin,group2_margin,group3_margin,total_acc:g0,total_acc:g1,total_acc:g2,total_acc:g3
1,0.8900,0.8319,0.8980,0.3146,0.0000,0.7792,0.5108,2.0151,2.6070,2.5732,-1.1023,-4.0397,0.9887,0.9994,0.3146,0.0151
2,0.8528,0.9125,0.2802,0.0139,0.0000,0.5187,0.1318,0.5477,2.9603,-0.7125,-3.0546,-3.8549,1.0000,1.0000,0.0139,0.0000
3,0.8509,0.8764,0.1049,0.0000,0.0000,0.4287,0.0866,-0.2124,2.5652,-1.8060,-4.0204,-4.0000,1.0000,1.0000,0.0000,0.0000
4,0.8509,0.8389,0.0727,0.0000,0.0000,0.3990,0.0683,-0.6385,2.2354,-2.2972,-4.5742,-4.1571,1.0000,1.0000,0.0000,0.0000
5,0.8509,0.8128,0.0577,0.0000,0.0000,0.3814,0.0620,-0.9295,2.0198,-2.6479,-4.9372,-4.2733,1.0000,1.0000,0.0000,0.0000
6,0.8509,0.7894,0.0489,0.0000,0.0000,0.3675,0.0532,-1.1554,1.8363,-2.9035,-5.2162,-4.3892,1.0000,1.0000,0.0000,0.0000
7,0.8509,0.7719,0.0437,0.0000,0.0000,0.3576,0.0504,-1.3400,1.6826,-3.1097,-5.4397,-4.4838,1.0000,1.0000,0.0000,0.0000
8,0.8509,0.7461,0.0426,0.0000,0.0000,0.3458,0.1126,-1.5026,1.4791,-3.2124,-5.6537,-4.5700,1.0000,1.0000,0.0000,0.0000
9,0.8509,0.5129,0.1610,0.0000,0.0000,0.2918,0.1390,-1.7008,-0.1785,-1.6640,-6.3919,-4.7112,1.0000,1.0000,0.0000,0.0000
10,0.8509,0.6935,0.0949,0.0000,0.0000,0.3442,0.1790,-1.3123,1.1544,-2.3384,-5.8329,-4.6570,1.0000,1.0000,0.0000,0.0000
11,0.8509,0.7994,0.1244,0.0000,0.0000,0.4029,0.1299,-0.7104,1.9056,-1.8380,-5.3656,-4.6536,1.0000,1.0000,0.0000,0.0000
12,0.8509,0.8511,0.1749,0.0000,0.0000,0.4464,0.1133,-0.2328,2.4314,-1.3538,-5.0248,-4.7210,1.0000,1.0000,0.0000,0.0000
13,0.8509,0.8709,0.2568,0.0000,0.0000,0.4888,0.1006,0.0997,2.6593,-0.8492,-4.8408,-4.8300,1.0000,1.0000,0.0000,0.0000
14,0.8509,0.9105,0.2187,0.0000,0.0000,0.4905,0.1523,0.3147,3.3008,-1.0841,-4.6343,-4.8111,1.0000,1.0000,0.0000,0.0000
15,0.8509,0.9164,0.1751,0.0000,0.0000,0.4752,0.1376,0.2624,3.4467,-1.3575,-4.6636,-4.8200,1.0000,1.0000,0.0000,0.0000
16,0.8509,0.9074,0.1642,0.0000,0.0000,0.4668,0.1507,0.1468,3.3219,-1.4616,-4.7870,-4.8898,1.0000,1.0000,0.0000,0.0000
17,0.8509,0.8888,0.1714,0.0000,0.0000,0.4615,0.1260,0.0196,3.0525,-1.4247,-4.9515,-4.9655,1.0000,1.0000,0.0000,0.0000
18,0.8509,0.8766,0.1673,0.0000,0.0000,0.4545,0.1361,-0.0891,2.8998,-1.4807,-5.0804,-5.0161,1.0000,1.0000,0.0000,0.0000
19,0.8509,0.8660,0.1619,0.0000,0.0000,0.4476,0.1476,-0.1807,2.7901,-1.5492,-5.1848,-5.0782,1.0000,1.0000,0.0000,0.0000
20,0.8509,0.8522,0.1649,0.0000,0.0000,0.4428,0.1302,-0.2696,2.6208,-1.5414,-5.3057,-5.1361,1.0000,1.0000,0.0000,0.0000
21,0.8509,0.8416,0.1630,0.0000,0.0000,0.4374,0.1361,-0.3552,2.4931,-1.5740,-5.4175,-5.1824,1.0000,1.0000,0.0000,0.0000
22,0.8509,0.8281,0.1661,0.0000,0.0000,0.4326,0.1137,-0.4268,2.3524,-1.5595,-5.5252,-5.2364,1.0000,1.0000,0.0000,0.0000
23,0.8509,0.8213,0.1618,0.0000,0.0000,0.4279,0.1403,-0.4933,2.2852,-1.6220,-5.6027,-5.2830,1.0000,1.0000,0.0000,0.0000
24,0.8509,0.8118,0.1609,0.0000,0.0000,0.4233,0.1380,-0.5560,2.1895,-1.6422,-5.6871,-5.3299,1.0000,1.0000,0.0000,0.0000
25,0.8509,0.8032,0.1595,0.0000,0.0000,0.4190,0.1394,-0.6126,2.1084,-1.6660,-5.7635,-5.3748,1.0000,1.0000,0.0000,0.0000
