epoch,total_acc,group0_acc,group1_acc,group2_acc,group3_acc,split_acc,loss,avg_margin,group0_margin,group1_margin,group2_margin,group3_margin,total_acc:g0,total_acc:g1,total_acc:g2,total_acc:g3
1,0.9972,0.9990,0.9986,0.9945,0.9951,0.9968,0.0020,11.7124,13.9282,13.0029,12.3207,7.5937,0.9995,0.9990,0.9950,0.9954
2,0.9993,0.9990,0.9986,0.9987,0.9988,0.9988,0.0022,11.7162,13.4080,12.7609,12.8155,7.8796,0.9998,0.9990,0.9994,0.9990
3,0.9993,0.9988,0.9985,0.9988,0.9988,0.9988,0.0018,11.7974,13.5357,12.7727,12.8951,7.9798,0.9995,0.9990,0.9996,0.9989
4,0.9993,0.9992,0.9990,0.9985,0.9989,0.9989,0.0014,11.8215,13.4756,12.8976,12.8893,7.9967,0.9996,0.9993,0.9993,0.9992
5,0.9993,0.9989,0.9987,0.9986,0.9988,0.9988,0.0019,11.8536,13.6078,12.9112,12.8075,8.0961,0.9996,0.9991,0.9994,0.9990
6,0.9993,0.9991,0.9987,0.9992,0.9989,0.9990,0.0022,11.8963,13.6601,12.9515,12.8753,8.1240,0.9996,0.9990,0.9996,0.9990
7,0.9994,0.9992,0.9989,0.9985,0.9987,0.9988,0.0020,11.9363,13.6443,13.0213,12.9106,8.1228,0.9997,0.9993,0.9995,0.9990
8,0.9995,0.9992,0.9992,0.9990,0.9991,0.9991,0.0015,11.9490,13.6736,13.1574,12.8320,8.1682,0.9996,0.9995,0.9995,0.9992
9,0.9993,0.9991,0.9987,0.9989,0.9990,0.9990,0.0021,12.0001,13.6860,13.1401,12.9408,8.2225,0.9996,0.9991,0.9994,0.9992
10,0.9995,0.9992,0.9989,0.9991,0.9990,0.9990,0.0016,12.0163,13.7490,13.1952,12.8328,8.2733,0.9997,0.9995,0.9996,0.9992
11,0.9994,0.9992,0.9988,0.9988,0.9993,0.9990,0.0013,12.0369,13.6698,13.2819,12.8939,8.2994,0.9997,0.9992,0.9993,0.9994
12,0.9994,0.9993,0.9991,0.9989,0.9990,0.9991,0.0017,12.0654,13.7376,13.2899,12.9325,8.3323,0.9997,0.9995,0.9994,0.9990
13,0.9993,0.9992,0.9992,0.9985,0.9988,0.9989,0.0014,12.0456,13.6317,13.1649,13.0103,8.4410,0.9996,0.9995,0.9992,0.9990
14,0.9994,0.9994,0.9989,0.9988,0.9987,0.9990,0.0014,12.0949,13.7178,13.2513,13.0083,8.4121,0.9997,0.9993,0.9997,0.9990
15,0.9994,0.9991,0.9991,0.9990,0.9991,0.9991,0.0016,12.1592,13.8222,13.3929,12.9573,8.4558,0.9997,0.9995,0.9995,0.9992
16,0.9993,0.9993,0.9987,0.9991,0.9987,0.9990,0.0012,12.1955,13.9065,13.3926,12.9910,8.4772,0.9997,0.9992,0.9996,0.9988
17,0.9994,0.9992,0.9993,0.9990,0.9991,0.9991,0.0013,12.1962,13.8127,13.4814,13.0272,8.4349,0.9995,0.9996,0.9995,0.9992
18,0.9995,0.9994,0.9990,0.9992,0.9989,0.9991,0.0015,12.1909,13.8903,13.4095,12.9409,8.5161,0.9998,0.9994,0.9996,0.9991
19,0.9993,0.9995,0.9989,0.9989,0.9989,0.9990,0.0022,12.2207,13.8362,13.4840,13.0621,8.5499,0.9997,0.9992,0.9995,0.9990
20,0.9994,0.9995,0.9990,0.9989,0.9988,0.9991,0.0015,12.2372,13.8429,13.4540,13.0932,8.5698,0.9998,0.9995,0.9995,0.9990
21,0.9995,0.9994,0.9990,0.9992,0.9991,0.9992,0.0013,12.2686,13.7694,13.5746,13.1454,8.5766,0.9998,0.9995,0.9995,0.9992
22,0.9996,0.9995,0.9992,0.9992,0.9991,0.9993,0.0013,12.3005,13.9425,13.6169,13.0769,8.5730,0.9999,0.9995,0.9995,0.9993
23,0.9995,0.9991,0.9993,0.9992,0.9990,0.9992,0.0013,12.2954,13.9984,13.5519,12.9667,8.6660,0.9997,0.9997,0.9995,0.9992
24,0.9995,0.9993,0.9992,0.9992,0.9991,0.9992,0.0017,12.3288,13.9470,13.6146,13.1238,8.6491,0.9997,0.9996,0.9995,0.9993
25,0.9994,0.9993,0.9990,0.9991,0.9989,0.9991,0.0012,12.3601,13.9655,13.6842,13.0937,8.7078,0.9996,0.9994,0.9996,0.9990
