epoch,total_acc,group0_acc,group1_acc,group2_acc,group3_acc,split_acc,loss,avg_margin,group0_margin,group1_margin,group2_margin,group3_margin,total_acc:g0,total_acc:g1,total_acc:g2,total_acc:g3
1,0.8606,0.9964,0.2315,0.0575,0.0966,0.5425,0.0109,3.4815,13.8170,-2.9065,-9.8093,-3.0309,1.0000,1.0000,0.0628,0.0966
2,0.8513,1.0000,0.0062,0.0000,0.0562,0.4431,0.0036,0.0150,12.6799,-9.2158,-12.4641,-3.1215,1.0000,0.9998,0.0000,0.0562
3,0.8513,1.0000,0.0029,0.0000,0.0584,0.4417,0.0037,-0.6345,12.2850,-10.1923,-12.9919,-3.1618,1.0000,0.9999,0.0000,0.0584
4,0.8514,0.9999,0.0018,0.0000,0.0606,0.4413,0.0022,-1.0304,12.0409,-10.7722,-13.3441,-3.2486,1.0000,0.9999,0.0000,0.0606
5,0.8513,0.9998,0.0013,0.0000,0.0555,0.4410,0.0017,-1.3278,11.8087,-11.1528,-13.6127,-3.3720,1.0000,0.9999,0.0000,0.0555
6,0.8514,0.9997,0.0010,0.0000,0.0598,0.4409,0.0012,-1.5556,11.6593,-11.4818,-13.8013,-3.4116,1.0000,0.9999,0.0000,0.0598
7,0.8514,0.9997,0.0009,0.0000,0.0548,0.4408,0.0010,-1.7439,11.5114,-11.7164,-13.9864,-3.5164,1.0000,1.0000,0.0000,0.0548
8,0.8513,0.9996,0.0006,0.0000,0.0541,0.4406,0.0011,-1.9042,11.3781,-11.9140,-14.1286,-3.5716,1.0000,0.9999,0.0000,0.0541
9,0.8513,0.9993,0.0007,0.0000,0.0476,0.4404,0.0010,-2.0491,11.2530,-12.0870,-14.2589,-3.6225,1.0000,1.0000,0.0000,0.0476
10,0.8513,0.9987,0.0006,0.0000,0.0505,0.4402,0.0007,-2.1729,11.1520,-12.2389,-14.3769,-3.6642,1.0000,1.0000,0.0000,0.0505
11,0.8513,0.9984,0.0005,0.0000,0.0433,0.4399,0.0015,-2.2988,10.9438,-12.2535,-14.5696,-3.7973,1.0000,1.0000,0.0000,0.0433
12,0.8511,0.9947,0.0013,0.0000,0.0195,0.4384,0.0021,-2.4687,10.1641,-11.5801,-15.2480,-4.7492,1.0000,1.0000,0.0000,0.0195
13,0.8509,0.9858,0.0027,0.0000,0.0043,0.4350,0.0032,-2.6585,9.3321,-10.8466,-16.0592,-6.0458,1.0000,1.0000,0.0000,0.0043
14,0.8509,0.9769,0.0035,0.0000,0.0014,0.4313,0.0054,-2.8318,8.8813,-10.5866,-16.5884,-6.9072,1.0000,1.0000,0.0000,0.0014
15,0.8509,0.9699,0.0040,0.0000,0.0007,0.4285,0.0034,-3.0032,8.5969,-10.5582,-16.9635,-7.5181,1.0000,1.0000,0.0000,0.0007
16,0.8509,0.9616,0.0038,0.0000,0.0000,0.4247,0.0031,-3.1675,8.3618,-10.5964,-17.2603,-7.9193,1.0000,1.0000,0.0000,0.0000
17,0.8509,0.9553,0.0037,0.0000,0.0000,0.4219,0.0076,-3.3229,8.1985,-10.7028,-17.5225,-8.2662,1.0000,1.0000,0.0000,0.0000
18,0.8509,0.9466,0.0036,0.0000,0.0000,0.4181,0.0036,-3.4787,7.9895,-10.7591,-17.7913,-8.6152,1.0000,1.0000,0.0000,0.0000
19,0.8509,0.9414,0.0036,0.0000,0.0000,0.4157,0.0030,-3.6152,7.8359,-10.8499,-18.0010,-8.8609,1.0000,1.0000,0.0000,0.0000
20,0.8509,0.9341,0.0035,0.0000,0.0000,0.4125,0.0033,-3.7500,7.6942,-10.9565,-18.1906,-9.0913,1.0000,1.0000,0.0000,0.0000
21,0.8509,0.9266,0.0037,0.0000,0.0000,0.4093,0.0026,-3.8824,7.4663,-10.9565,-18.4063,-9.3032,1.0000,1.0000,0.0000,0.0000
22,0.8509,0.9186,0.0038,0.0000,0.0000,0.4058,0.0031,-4.0019,7.3129,-11.0176,-18.5867,-9.4773,1.0000,1.0000,0.0000,0.0000
23,0.8509,0.9141,0.0035,0.0000,0.0000,0.4037,0.0031,-4.1190,7.2237,-11.1525,-18.7373,-9.6339,1.0000,1.0000,0.0000,0.0000
24,0.8509,0.9094,0.0035,0.0000,0.0000,0.4016,0.0030,-4.2332,7.1234,-11.2714,-18.8807,-9.7522,1.0000,1.0000,0.0000,0.0000
25,0.8509,0.9013,0.0036,0.0000,0.0000,0.3981,0.0026,-4.3465,6.9390,-11.2856,-19.0576,-9.9170,1.0000,1.0000,0.0000,0.0000
