epoch,total_acc,group0_acc,group1_acc,group2_acc,group3_acc,split_acc,loss,avg_margin,group0_margin,group1_margin,group2_margin,group3_margin,total_acc:g0,total_acc:g1,total_acc:g2,total_acc:g3
1,0.8851,0.9905,0.6331,0.2132,0.2891,0.7284,0.1249,7.0963,13.7448,4.1487,-4.5736,-1.6297,1.0000,0.9999,0.2260,0.2898
2,0.8525,0.9998,0.0479,0.0010,0.2185,0.4617,0.0257,1.5695,12.2731,-6.0865,-9.3670,-1.6578,1.0000,0.9989,0.0012,0.2185
3,0.8522,0.9997,0.0166,0.0000,0.2278,0.4487,0.0128,0.4778,11.6571,-7.7654,-10.2953,-1.6952,1.0000,0.9983,0.0001,0.2278
4,0.8523,0.9995,0.0094,0.0000,0.2300,0.4457,0.0095,-0.0756,11.3555,-8.6326,-10.7446,-1.8347,1.0000,0.9987,0.0000,0.2300
5,0.8523,0.9993,0.0063,0.0000,0.2177,0.4442,0.0068,-0.4454,11.1321,-9.1844,-11.0574,-1.9450,1.0000,0.9990,0.0000,0.2177
6,0.8523,0.9986,0.0047,0.0000,0.2004,0.4431,0.0061,-0.7321,10.9458,-9.5959,-11.3046,-2.0426,1.0000,0.9992,0.0000,0.2004
7,0.8524,0.9980,0.0040,0.0000,0.2026,0.4425,0.0045,-0.9561,10.7758,-9.8876,-11.5086,-2.1191,1.0000,0.9994,0.0000,0.2026
8,0.8523,0.9972,0.0030,0.0000,0.1947,0.4417,0.0040,-1.1503,10.6472,-10.1658,-11.6680,-2.2209,1.0000,0.9994,0.0000,0.1947
9,0.8524,0.9963,0.0026,0.0000,0.1997,0.4412,0.0040,-1.3125,10.5374,-10.3953,-11.8063,-2.2401,1.0000,0.9996,0.0000,0.1997
10,0.8524,0.9953,0.0024,0.0000,0.1882,0.4406,0.0035,-1.4557,10.4396,-10.5924,-11.9370,-2.3429,1.0000,0.9997,0.0000,0.1882
11,0.8523,0.9943,0.0023,0.0000,0.1831,0.4400,0.0035,-1.5870,10.3207,-10.7424,-12.0577,-2.3873,1.0000,0.9996,0.0000,0.1831
12,0.8523,0.9928,0.0020,0.0000,0.1766,0.4392,0.0028,-1.7054,10.2285,-10.8933,-12.1674,-2.4318,1.0000,0.9997,0.0000,0.1766
13,0.8523,0.9922,0.0018,0.0000,0.1774,0.4389,0.0030,-1.8082,10.1560,-11.0327,-12.2603,-2.4984,1.0000,0.9997,0.0000,0.1774
14,0.8523,0.9908,0.0017,0.0000,0.1759,0.4382,0.0026,-1.9101,10.0650,-11.1529,-12.3494,-2.4913,1.0000,0.9998,0.0000,0.1759
15,0.8522,0.9891,0.0016,0.0000,0.1637,0.4373,0.0088,-2.0012,9.9616,-11.2244,-12.4572,-2.6171,1.0000,0.9998,0.0000,0.1637
16,0.8514,0.9618,0.0075,0.0000,0.0678,0.4269,0.0123,-2.1727,8.7314,-9.9254,-13.5198,-4.3084,1.0000,0.9999,0.0000,0.0678
17,0.8509,0.9253,0.0166,0.0000,0.0050,0.4140,0.0130,-2.3356,7.6108,-8.7168,-14.5905,-6.1751,1.0000,1.0000,0.0000,0.0050
18,0.8509,0.9192,0.0176,0.0000,0.0014,0.4118,0.0129,-2.4442,7.4997,-8.7465,-14.8874,-6.8465,1.0000,1.0000,0.0000,0.0014
19,0.8509,0.9189,0.0155,0.0000,0.0000,0.4108,0.0190,-2.5329,7.5492,-8.9599,-15.0315,-7.1556,1.0000,1.0000,0.0000,0.0000
20,0.8509,0.9185,0.0141,0.0000,0.0000,0.4100,0.0099,-2.6312,7.5650,-9.1648,-15.1621,-7.4665,1.0000,1.0000,0.0000,0.0000
21,0.8509,0.9164,0.0128,0.0000,0.0000,0.4085,0.0173,-2.7229,7.5510,-9.3282,-15.2816,-7.6635,1.0000,1.0000,0.0000,0.0000
22,0.8509,0.9121,0.0135,0.0000,0.0000,0.4069,0.0151,-2.8028,7.4825,-9.3945,-15.4263,-7.9185,1.0000,1.0000,0.0000,0.0000
23,0.8509,0.9068,0.0136,0.0000,0.0000,0.4046,0.0095,-2.8952,7.3547,-9.4209,-15.5930,-8.1275,1.0000,1.0000,0.0000,0.0000
24,0.8509,0.9085,0.0115,0.0000,0.0000,0.4045,0.0116,-2.9713,7.4358,-9.6773,-15.6338,-8.2149,1.0000,1.0000,0.0000,0.0000
25,0.8509,0.9062,0.0113,0.0000,0.0000,0.4034,0.0109,-3.0482,7.4052,-9.7985,-15.7235,-8.3349,1.0000,1.0000,0.0000,0.0000
