epoch,total_acc,group0_acc,group1_acc,group2_acc,group3_acc,split_acc,loss,avg_margin,group0_margin,group1_margin,group2_margin,group3_margin,total_acc:g0,total_acc:g1,total_acc:g2,total_acc:g3
1,0.5608,0.9906,0.6251,0.1905,0.0460,0.4644,0.1302,1.6942,12.1654,3.8467,-4.9506,-4.3702,1.0000,1.0000,0.1912,0.0462
2,0.5075,0.9927,0.0594,0.0009,0.0338,0.2704,0.0276,-2.2760,9.3357,-4.8161,-9.4570,-4.0746,1.0000,0.9999,0.0009,0.0338
3,0.5137,0.9823,0.0238,0.0000,0.0535,0.2655,0.0203,-2.9807,8.3672,-6.1807,-10.2407,-3.8890,1.0000,0.9997,0.0000,0.0535
4,0.5150,0.9715,0.0135,0.0000,0.0626,0.2614,0.0126,-3.3552,7.8666,-6.8557,-10.5682,-3.8253,1.0000,0.9997,0.0000,0.0626
5,0.5156,0.9623,0.0106,0.0000,0.0665,0.2596,0.0111,-3.5907,7.3662,-7.1770,-10.7450,-3.8226,1.0000,0.9997,0.0000,0.0665
6,0.5176,0.9545,0.0080,0.0000,0.0729,0.2592,0.0078,-3.7791,7.0152,-7.4922,-10.8899,-3.7468,1.0000,0.9996,0.0000,0.0729
7,0.5199,0.9444,0.0069,0.0000,0.0719,0.2573,0.0068,-3.9026,6.6549,-7.6894,-10.9282,-3.7347,1.0000,0.9996,0.0000,0.0719
8,0.5161,0.9393,0.0058,0.0000,0.0715,0.2537,0.0070,-4.0540,6.4138,-7.8111,-11.0003,-3.7696,1.0000,0.9997,0.0000,0.0715
9,0.5156,0.9281,0.0052,0.0000,0.0704,0.2496,0.0054,-4.1657,6.0835,-7.8745,-11.0388,-3.7858,1.0000,0.9997,0.0000,0.0704
10,0.5183,0.9221,0.0049,0.0000,0.0696,0.2501,0.0070,-4.2026,5.8336,-7.9472,-11.0201,-3.7590,1.0000,0.9997,0.0000,0.0696
11,0.5158,0.9071,0.0059,0.0000,0.0640,0.2448,0.0378,-4.3590,5.4159,-7.8003,-11.1638,-3.8860,1.0000,0.9999,0.0000,0.0640
12,0.5000,0.7796,0.0416,0.0000,0.0056,0.2055,0.0360,-5.1835,2.9093,-5.1181,-12.5699,-5.8502,1.0000,1.0000,0.0000,0.0056
13,0.4994,0.7510,0.0432,0.0000,0.0001,0.2000,0.0366,-5.5067,2.4654,-4.9276,-12.9069,-6.6588,1.0000,1.0000,0.0000,0.0001
14,0.4982,0.7492,0.0417,0.0000,0.0000,0.1959,0.0361,-5.7093,2.4171,-5.0780,-12.9913,-7.0767,1.0000,1.0000,0.0000,0.0000
15,0.4999,0.7404,0.0384,0.0000,0.0000,0.1945,0.0357,-5.8060,2.2844,-5.2253,-13.0078,-7.2863,1.0000,1.0000,0.0000,0.0000
16,0.5000,0.7286,0.0364,0.0000,0.0000,0.1926,0.0336,-5.8951,2.1089,-5.2588,-13.0674,-7.4463,1.0000,1.0000,0.0000,0.0000
17,0.4998,0.7192,0.0364,0.0000,0.0000,0.1896,0.0293,-5.9889,1.9839,-5.2818,-13.0725,-7.5911,1.0000,1.0000,0.0000,0.0000
18,0.5008,0.7085,0.0355,0.0000,0.0000,0.1859,0.0337,-6.0715,1.8291,-5.3305,-13.0849,-7.7049,1.0000,1.0000,0.0000,0.0000
19,0.5011,0.8211,0.0190,0.0000,0.0000,0.2107,0.0633,-5.5068,3.6622,-6.2931,-12.0911,-7.3386,1.0000,1.0000,0.0000,0.0000
20,0.4988,0.9352,0.0270,0.0000,0.0000,0.2397,0.0378,-4.5390,5.8413,-5.5169,-10.8829,-7.5397,1.0000,1.0000,0.0000,0.0000
21,0.5004,0.9620,0.0599,0.0000,0.0000,0.2544,0.0311,-4.0298,6.4193,-4.2704,-10.3432,-7.8747,1.0000,1.0000,0.0000,0.0000
22,0.4973,0.9770,0.0749,0.0000,0.0000,0.2612,0.0384,-3.7703,6.8601,-3.9273,-9.9632,-7.9246,1.0000,1.0000,0.0000,0.0000
23,0.5003,0.9819,0.0582,0.0000,0.0000,0.2608,0.0389,-3.6711,7.0535,-4.2968,-9.7401,-7.7400,1.0000,1.0000,0.0000,0.0000
24,0.5017,0.9761,0.0465,0.0000,0.0000,0.2561,0.0377,-3.8131,6.7783,-4.5930,-9.8183,-7.6696,1.0000,1.0000,0.0000,0.0000
25,0.4992,0.9638,0.0440,0.0000,0.0000,0.2516,0.0369,-4.0412,6.2916,-4.7088,-10.0232,-7.6927,1.0000,1.0000,0.0000,0.0000
