epoch,total_acc,group0_acc,group1_acc,group2_acc,group3_acc,split_acc,loss,avg_margin,group0_margin,group1_margin,group2_margin,group3_margin,total_acc:g0,total_acc:g1,total_acc:g2,total_acc:g3
1,0.6624,0.8947,0.9120,0.6301,0.0000,0.6092,0.2742,0.9156,3.6240,2.7935,0.5572,-3.3125,0.9654,0.9957,0.6301,0.0584
2,0.6999,0.8767,0.9099,0.7642,0.0043,0.6388,0.2009,1.2138,3.0296,2.4609,1.4339,-2.0694,0.9416,0.9913,0.7664,0.1002
3,0.7374,0.8522,0.8803,0.8161,0.1226,0.6678,0.1559,1.3336,2.5920,1.8268,1.9394,-1.0238,0.9135,0.9748,0.8270,0.2343
4,0.7880,0.8241,0.8522,0.8385,0.3749,0.7224,0.1393,1.3219,2.2965,1.2217,2.1301,-0.3606,0.8789,0.9351,0.8745,0.4636
5,0.8107,0.8075,0.7952,0.8450,0.5342,0.7455,0.1344,1.2796,2.0567,0.8618,2.2166,-0.0165,0.8601,0.8695,0.8962,0.6172
6,0.8181,0.8068,0.7873,0.8392,0.5955,0.7572,0.1331,1.2734,1.9858,0.8050,2.2033,0.0993,0.8565,0.8472,0.8998,0.6691
7,0.8199,0.7981,0.7866,0.8414,0.6107,0.7592,0.1314,1.2735,1.9627,0.7725,2.2148,0.1441,0.8500,0.8464,0.8991,0.6842
8,0.8198,0.7909,0.7707,0.8385,0.6330,0.7583,0.1318,1.2653,1.9027,0.7465,2.2093,0.2026,0.8435,0.8262,0.9070,0.7022
9,0.8248,0.7967,0.7751,0.8371,0.6460,0.7637,0.1311,1.2703,1.9052,0.7661,2.1962,0.2138,0.8500,0.8284,0.9063,0.7145
10,0.8253,0.7952,0.7808,0.8349,0.6431,0.7635,0.1294,1.2743,1.9210,0.7813,2.1815,0.2135,0.8472,0.8335,0.9099,0.7109
11,0.8262,0.7981,0.7801,0.8399,0.6489,0.7668,0.1300,1.2749,1.9045,0.7810,2.1755,0.2386,0.8515,0.8306,0.9056,0.7174
12,0.8268,0.7909,0.7902,0.8414,0.6525,0.7687,0.1307,1.2696,1.8772,0.8151,2.1576,0.2287,0.8522,0.8349,0.9070,0.7130
13,0.8232,0.7952,0.7779,0.8371,0.6438,0.7635,0.1292,1.2849,1.9286,0.8045,2.1610,0.2453,0.8500,0.8291,0.9027,0.7109
14,0.8268,0.7960,0.7736,0.8385,0.6575,0.7664,0.1308,1.2739,1.9018,0.7900,2.1464,0.2576,0.8515,0.8234,0.9077,0.7246
15,0.8280,0.7916,0.7823,0.8443,0.6597,0.7695,0.1290,1.2898,1.9316,0.8283,2.1381,0.2613,0.8472,0.8298,0.9113,0.7239
16,0.8241,0.7880,0.7686,0.8320,0.6626,0.7628,0.1298,1.2748,1.9052,0.7922,2.1108,0.2909,0.8486,0.8183,0.9048,0.7246
17,0.8264,0.7909,0.7779,0.8349,0.6640,0.7669,0.1285,1.2860,1.9092,0.8318,2.1119,0.2911,0.8500,0.8219,0.9056,0.7282
18,0.8286,0.7960,0.7765,0.8349,0.6619,0.7673,0.1285,1.2975,1.9306,0.8323,2.1382,0.2888,0.8508,0.8248,0.9077,0.7311
19,0.8293,0.7873,0.7765,0.8356,0.6756,0.7687,0.1281,1.2993,1.9351,0.8248,2.1273,0.3100,0.8472,0.8270,0.9034,0.7397
20,0.8304,0.7909,0.7743,0.8356,0.6792,0.7700,0.1295,1.2917,1.8853,0.8329,2.1349,0.3137,0.8500,0.8190,0.9084,0.7441
21,0.8306,0.7924,0.7851,0.8320,0.6734,0.7707,0.1276,1.2996,1.9375,0.8292,2.1146,0.3170,0.8515,0.8284,0.9041,0.7383
22,0.8289,0.7916,0.7736,0.8320,0.6741,0.7678,0.1274,1.3086,1.9454,0.8424,2.1213,0.3252,0.8500,0.8226,0.9041,0.7390
23,0.8322,0.7924,0.7801,0.8298,0.6806,0.7707,0.1278,1.3124,1.9352,0.8567,2.1226,0.3349,0.8522,0.8262,0.9034,0.7469
24,0.8315,0.7902,0.7765,0.8270,0.6885,0.7705,0.1281,1.3086,1.9156,0.8357,2.1377,0.3454,0.8522,0.8241,0.9019,0.7477
25,0.8277,0.7851,0.7751,0.8306,0.6799,0.7677,0.1272,1.3138,1.9384,0.8504,2.1240,0.3424,0.8443,0.8241,0.8991,0.7433
26,0.8286,0.7931,0.7736,0.8284,0.6871,0.7705,0.1270,1.3147,1.9569,0.8501,2.0963,0.3556,0.8529,0.8183,0.8940,0.7491
27,0.8297,0.7794,0.7758,0.8392,0.6835,0.7695,0.1280,1.3084,1.9075,0.8581,2.1113,0.3568,0.8378,0.8198,0.9106,0.7505
28,0.8318,0.7974,0.7772,0.8327,0.6885,0.7740,0.1264,1.3232,1.9467,0.8613,2.1101,0.3747,0.8572,0.8241,0.8998,0.7462
29,0.8268,0.7880,0.7657,0.8291,0.6914,0.7686,0.1270,1.3222,1.9452,0.8608,2.1132,0.3697,0.8464,0.8125,0.8969,0.7513
30,0.8324,0.7916,0.7693,0.8392,0.6914,0.7729,0.1276,1.3251,1.9355,0.8635,2.1268,0.3745,0.8508,0.8140,0.9092,0.7556
31,0.8336,0.7902,0.7729,0.8320,0.7022,0.7743,0.1278,1.3281,1.9435,0.8782,2.1101,0.3806,0.8486,0.8183,0.9041,0.7635
32,0.8327,0.7902,0.7808,0.8327,0.6950,0.7747,0.1266,1.3328,1.9238,0.8678,2.1375,0.4022,0.8508,0.8219,0.9041,0.7541
33,0.8327,0.7779,0.7751,0.8342,0.7001,0.7718,0.1255,1.3365,1.9399,0.8750,2.1214,0.4095,0.8392,0.8219,0.9027,0.7671
34,0.8358,0.7938,0.7765,0.8313,0.6986,0.7751,0.1270,1.3308,1.9303,0.8787,2.1032,0.4110,0.8565,0.8183,0.9070,0.7614
35,0.8358,0.7960,0.7801,0.8234,0.7073,0.7767,0.1255,1.3433,1.9676,0.8877,2.1040,0.4137,0.8558,0.8176,0.8998,0.7700
36,0.8300,0.7880,0.7714,0.8313,0.6936,0.7711,0.1266,1.3382,1.9516,0.8837,2.1074,0.4103,0.8486,0.8169,0.8983,0.7563
37,0.8345,0.7895,0.7722,0.8342,0.6972,0.7733,0.1264,1.3400,1.9405,0.8827,2.1259,0.4110,0.8500,0.8183,0.9077,0.7621
38,0.8335,0.7888,0.7743,0.8335,0.6957,0.7731,0.1254,1.3463,1.9561,0.9111,2.1003,0.4177,0.8508,0.8212,0.9041,0.7578
39,0.8300,0.7851,0.7808,0.8335,0.6878,0.7718,0.1260,1.3497,1.9559,0.9214,2.1108,0.4109,0.8457,0.8198,0.9027,0.7520
40,0.8349,0.7859,0.7758,0.8342,0.7030,0.7747,0.1259,1.3509,1.9766,0.8729,2.1090,0.4452,0.8464,0.8198,0.9070,0.7664
41,0.8349,0.7931,0.7772,0.8313,0.7015,0.7758,0.1247,1.3618,1.9911,0.8985,2.1214,0.4361,0.8558,0.8190,0.9027,0.7621
42,0.8313,0.7902,0.7765,0.8277,0.6921,0.7716,0.1266,1.3473,1.9568,0.8956,2.1152,0.4214,0.8529,0.8183,0.8991,0.7549
43,0.8340,0.7945,0.7707,0.8313,0.7066,0.7758,0.1265,1.3557,1.9605,0.8864,2.1299,0.4460,0.8515,0.8154,0.9012,0.7678
44,0.8351,0.7909,0.7671,0.8342,0.7051,0.7743,0.1259,1.3598,1.9710,0.8834,2.1221,0.4624,0.8515,0.8118,0.9084,0.7686
45,0.8306,0.7873,0.7621,0.8298,0.6986,0.7695,0.1263,1.3546,1.9613,0.8932,2.1081,0.4560,0.8493,0.8089,0.9027,0.7614
46,0.8342,0.7851,0.7751,0.8356,0.7080,0.7760,0.1268,1.3523,1.9380,0.9098,2.1200,0.4415,0.8493,0.8190,0.9041,0.7642
47,0.8336,0.7815,0.7751,0.8342,0.7015,0.7731,0.1262,1.3589,1.9656,0.9133,2.1076,0.4492,0.8450,0.8176,0.9048,0.7671
48,0.8353,0.7873,0.7693,0.8262,0.7123,0.7738,0.1252,1.3611,1.9636,0.9070,2.1132,0.4608,0.8508,0.8183,0.9027,0.7693
49,0.8315,0.7837,0.7678,0.8320,0.7073,0.7727,0.1257,1.3581,1.9703,0.8949,2.1189,0.4482,0.8464,0.8125,0.8998,0.7671
