epoch,total_acc,group0_acc,group1_acc,group2_acc,group3_acc,split_acc,loss,avg_margin,group0_margin,group1_margin,group2_margin,group3_margin,total_acc:g0,total_acc:g1,total_acc:g2,total_acc:g3
38,0.9372,0.8750,0.9459,0.7865,0.0000,0.8842,0.1049,3.0410,3.2387,3.4879,1.4792,-2.9483,0.9463,0.9965,0.7865,0.0923
39,0.9376,0.8764,0.9465,0.7879,0.0000,0.8853,0.1099,3.0568,3.2587,3.5020,1.4867,-2.9339,0.9469,0.9963,0.7879,0.1009
40,0.9370,0.8756,0.9469,0.7854,0.0000,0.8847,0.1085,3.0640,3.2596,3.5210,1.4798,-2.9379,0.9463,0.9964,0.7854,0.0952
41,0.9375,0.8761,0.9471,0.7891,0.0000,0.8856,0.1090,3.0835,3.2796,3.5350,1.5135,-2.9106,0.9462,0.9965,0.7891,0.0981
42,0.9374,0.8769,0.9467,0.7885,0.0000,0.8857,0.1066,3.0909,3.2935,3.5426,1.5000,-2.9092,0.9462,0.9964,0.7885,0.0894
43,0.9378,0.8775,0.9476,0.7893,0.0000,0.8864,0.1052,3.1004,3.2952,3.5549,1.5248,-2.8819,0.9466,0.9967,0.7893,0.0966
44,0.9383,0.8782,0.9474,0.7900,0.0000,0.8868,0.1064,3.1117,3.3058,3.5713,1.5255,-2.9062,0.9473,0.9968,0.7900,0.0944
45,0.9377,0.8793,0.9476,0.7887,0.0000,0.8871,0.1070,3.1182,3.3169,3.5688,1.5420,-2.8744,0.9466,0.9966,0.7887,0.0988
46,0.9383,0.8785,0.9478,0.7925,0.0000,0.8874,0.1061,3.1199,3.3062,3.5851,1.5402,-2.8713,0.9465,0.9968,0.7926,0.0952
47,0.9382,0.8801,0.9478,0.7906,0.0000,0.8878,0.1106,3.1399,3.3366,3.6026,1.5368,-2.8843,0.9470,0.9967,0.7906,0.0944
48,0.9382,0.8797,0.9490,0.7897,0.0000,0.8880,0.1040,3.1342,3.3237,3.5988,1.5476,-2.8782,0.9471,0.9969,0.7897,0.0944
49,0.9385,0.8805,0.9483,0.7924,0.0000,0.8885,0.1044,3.1551,3.3483,3.6183,1.5622,-2.8804,0.9470,0.9969,0.7924,0.0908
50,0.9388,0.8816,0.9500,0.7922,0.0000,0.8896,0.1023,3.1581,3.3525,3.6223,1.5566,-2.8435,0.9475,0.9970,0.7922,0.1024
51,0.9384,0.8815,0.9488,0.7907,0.0000,0.8889,0.1049,3.1681,3.3581,3.6368,1.5682,-2.8468,0.9474,0.9968,0.7907,0.0966
52,0.9388,0.8815,0.9495,0.7935,0.0000,0.8896,0.1002,3.1689,3.3578,3.6423,1.5586,-2.8424,0.9473,0.9968,0.7935,0.0995
53,0.9393,0.8822,0.9500,0.7958,0.0000,0.8904,0.1055,3.1816,3.3730,3.6523,1.5713,-2.8371,0.9476,0.9970,0.7958,0.0966
54,0.9389,0.8824,0.9501,0.7945,0.0014,0.8904,0.0996,3.1891,3.3882,3.6527,1.5743,-2.8018,0.9472,0.9969,0.7945,0.0930
55,0.9393,0.8838,0.9502,0.7948,0.0007,0.8910,0.1042,3.1944,3.3779,3.6715,1.5898,-2.8172,0.9481,0.9969,0.7948,0.0944
56,0.9393,0.8837,0.9509,0.7943,0.0000,0.8912,0.1057,3.2031,3.3916,3.6812,1.5798,-2.8037,0.9480,0.9970,0.7943,0.0966
57,0.9399,0.8837,0.9502,0.7980,0.0007,0.8915,0.1030,3.2190,3.4129,3.6924,1.5934,-2.8021,0.9480,0.9972,0.7980,0.0944
58,0.9396,0.8837,0.9508,0.7956,0.0000,0.8914,0.1045,3.2159,3.3995,3.6967,1.6012,-2.8029,0.9482,0.9972,0.7956,0.0973
59,0.9398,0.8840,0.9511,0.7972,0.0007,0.8918,0.0980,3.2234,3.4188,3.6922,1.6045,-2.7643,0.9481,0.9971,0.7972,0.0988
60,0.9399,0.8851,0.9509,0.7977,0.0000,0.8923,0.1002,3.2496,3.4472,3.7206,1.6211,-2.7999,0.9483,0.9970,0.7977,0.0988
61,0.9394,0.8839,0.9506,0.7976,0.0007,0.8917,0.1048,3.2442,3.4348,3.7259,1.6054,-2.7883,0.9472,0.9971,0.7976,0.0959
62,0.9397,0.8853,0.9514,0.7962,0.0007,0.8924,0.1024,3.2304,3.4172,3.7116,1.6042,-2.7897,0.9483,0.9971,0.7962,0.0952
63,0.9395,0.8847,0.9515,0.7960,0.0007,0.8921,0.0995,3.2436,3.4296,3.7268,1.6139,-2.7770,0.9478,0.9971,0.7960,0.0966
64,0.9396,0.8859,0.9511,0.7971,0.0007,0.8927,0.1034,3.2571,3.4521,3.7310,1.6276,-2.7763,0.9482,0.9968,0.7971,0.0937
65,0.9399,0.8859,0.9524,0.7983,0.0014,0.8933,0.1074,3.2554,3.4441,3.7328,1.6332,-2.7521,0.9481,0.9972,0.7983,0.0973
66,0.9401,0.8869,0.9522,0.7986,0.0007,0.8938,0.0999,3.2557,3.4393,3.7408,1.6283,-2.7724,0.9483,0.9972,0.7986,0.0973
67,0.9399,0.8867,0.9511,0.7979,0.0022,0.8932,0.1028,3.2673,3.4572,3.7512,1.6246,-2.7684,0.9482,0.9971,0.7979,0.0959
68,0.9401,0.8866,0.9522,0.7974,0.0007,0.8935,0.1012,3.2668,3.4517,3.7529,1.6312,-2.7408,0.9484,0.9975,0.7975,0.0959
69,0.9406,0.8870,0.9518,0.8016,0.0007,0.8941,0.0997,3.2794,3.4664,3.7640,1.6435,-2.7502,0.9487,0.9972,0.8016,0.0908
70,0.9401,0.8876,0.9525,0.7968,0.0007,0.8939,0.1039,3.2867,3.4769,3.7736,1.6348,-2.7590,0.9486,0.9974,0.7968,0.1002
71,0.9404,0.8878,0.9534,0.7996,0.0014,0.8948,0.0943,3.2869,3.4755,3.7713,1.6464,-2.7472,0.9485,0.9975,0.7996,0.0981
72,0.9400,0.8882,0.9525,0.7968,0.0014,0.8942,0.0973,3.2993,3.4843,3.7906,1.6507,-2.7457,0.9487,0.9972,0.7968,0.0952
73,0.9404,0.8880,0.9520,0.7998,0.0014,0.8943,0.0943,3.2897,3.4751,3.7744,1.6562,-2.7137,0.9486,0.9974,0.8000,0.0944
74,0.9403,0.8890,0.9534,0.7975,0.0007,0.8950,0.0990,3.3095,3.4999,3.7970,1.6544,-2.7232,0.9489,0.9974,0.7976,0.0966
75,0.9408,0.8888,0.9532,0.8007,0.0007,0.8953,0.0971,3.3028,3.4858,3.7929,1.6632,-2.7260,0.9490,0.9973,0.8010,0.0959
76,0.9412,0.8894,0.9535,0.8030,0.0036,0.8961,0.0965,3.3123,3.4933,3.8080,1.6631,-2.7239,0.9492,0.9972,0.8030,0.1031
77,0.9405,0.8893,0.9539,0.8001,0.0029,0.8957,0.0979,3.3201,3.4961,3.8236,1.6646,-2.7323,0.9485,0.9975,0.8001,0.0966
78,0.9407,0.8894,0.9534,0.8003,0.0058,0.8957,0.0969,3.3377,3.5298,3.8242,1.6805,-2.7006,0.9489,0.9975,0.8003,0.1009
79,0.9408,0.8906,0.9536,0.8006,0.0022,0.8963,0.0984,3.3282,3.5071,3.8298,1.6685,-2.7236,0.9492,0.9972,0.8007,0.1009
80,0.9408,0.8895,0.9543,0.8015,0.0014,0.8962,0.0970,3.3343,3.5188,3.8261,1.6842,-2.6907,0.9488,0.9974,0.8017,0.0937
81,0.9410,0.8907,0.9539,0.7999,0.0014,0.8963,0.0956,3.3410,3.5266,3.8369,1.6770,-2.6963,0.9498,0.9975,0.8000,0.0923
82,0.9409,0.8902,0.9542,0.8033,0.0022,0.8967,0.0946,3.3551,3.5361,3.8607,1.6775,-2.6907,0.9483,0.9975,0.8035,0.0973
83,0.9404,0.8905,0.9539,0.8000,0.0029,0.8962,0.0941,3.3520,3.5335,3.8552,1.6802,-2.7046,0.9485,0.9973,0.8000,0.0966
84,0.9410,0.8912,0.9544,0.8019,0.0065,0.8971,0.0948,3.3602,3.5419,3.8643,1.6847,-2.6849,0.9489,0.9975,0.8020,0.1009
85,0.9410,0.8907,0.9541,0.8028,0.0043,0.8969,0.0963,3.3656,3.5477,3.8665,1.6966,-2.6648,0.9488,0.9975,0.8029,0.0981
86,0.9411,0.8907,0.9546,0.8033,0.0036,0.8971,0.0946,3.3710,3.5527,3.8766,1.6921,-2.7012,0.9488,0.9975,0.8034,0.0988
87,0.9410,0.8917,0.9551,0.8035,0.0043,0.8978,0.0964,3.3780,3.5620,3.8818,1.6965,-2.6723,0.9487,0.9974,0.8036,0.0916
88,0.9413,0.8926,0.9547,0.8015,0.0043,0.8977,0.0946,3.3839,3.5703,3.8857,1.7003,-2.6736,0.9499,0.9975,0.8016,0.0908
89,0.9415,0.8919,0.9544,0.8048,0.0029,0.8977,0.0977,3.3942,3.5760,3.8978,1.7205,-2.6714,0.9494,0.9974,0.8049,0.0959
90,0.9413,0.8921,0.9545,0.8033,0.0072,0.8977,0.0912,3.3855,3.5720,3.8871,1.7014,-2.6510,0.9492,0.9973,0.8036,0.1002
91,0.9413,0.8922,0.9545,0.8038,0.0050,0.8978,0.0993,3.4003,3.5902,3.8980,1.7185,-2.6598,0.9491,0.9973,0.8038,0.1017
92,0.9415,0.8923,0.9551,0.8038,0.0022,0.8981,0.0979,3.3950,3.5762,3.9057,1.7033,-2.6795,0.9494,0.9976,0.8039,0.0944
93,0.9413,0.8923,0.9558,0.8044,0.0050,0.8984,0.1016,3.4070,3.5859,3.9203,1.7148,-2.6727,0.9490,0.9973,0.8045,0.0981
94,0.9416,0.8933,0.9545,0.8049,0.0036,0.8984,0.0968,3.4022,3.5895,3.9009,1.7247,-2.6391,0.9494,0.9975,0.8050,0.0981
95,0.9415,0.8924,0.9555,0.8036,0.0058,0.8983,0.0927,3.4156,3.6009,3.9266,1.7098,-2.6522,0.9496,0.9975,0.8037,0.0959
96,0.9416,0.8940,0.9565,0.8038,0.0058,0.8994,0.0934,3.4145,3.5895,3.9268,1.7363,-2.6472,0.9496,0.9977,0.8038,0.1009
97,0.9418,0.8929,0.9555,0.8065,0.0072,0.8989,0.0964,3.4282,3.6242,3.9249,1.7316,-2.6562,0.9495,0.9974,0.8066,0.0981
98,0.9414,0.8932,0.9555,0.8045,0.0050,0.8988,0.0985,3.4265,3.6099,3.9375,1.7256,-2.6310,0.9492,0.9973,0.8047,0.0944
99,0.9415,0.8942,0.9552,0.8028,0.0087,0.8988,0.0941,3.4301,3.6048,3.9485,1.7343,-2.6134,0.9496,0.9974,0.8030,0.1096
100,0.9414,0.8932,0.9556,0.8049,0.0043,0.8989,0.1011,3.4360,3.6205,3.9485,1.7291,-2.6405,0.9491,0.9974,0.8049,0.0988
