epoch,total_acc,group0_acc,group1_acc,group2_acc,group3_acc,split_acc,loss,avg_margin,group0_margin,group1_margin,group2_margin,group3_margin,total_acc:g0,total_acc:g1,total_acc:g2,total_acc:g3
1,0.9494,0.9993,0.9993,0.9034,0.8926,0.9486,0.0294,11.4290,17.5301,16.1857,7.8252,4.1752,1.0000,1.0000,0.9048,0.8926
2,0.9962,1.0000,1.0000,0.9892,0.9957,0.9962,0.0040,11.7546,15.6652,13.7813,10.8252,6.7467,1.0000,1.0000,0.9892,0.9957
3,0.9982,1.0000,0.9993,0.9950,0.9978,0.9980,0.0020,11.7505,15.0549,13.1753,11.5820,7.1896,1.0000,0.9993,0.9957,0.9978
4,0.9993,0.9993,0.9978,0.9986,0.9986,0.9986,0.0019,11.7416,14.6899,12.9527,11.9378,7.3859,1.0000,0.9993,0.9993,0.9986
5,0.9987,0.9993,0.9971,0.9971,0.9986,0.9980,0.0016,11.7795,14.5462,12.7543,12.2254,7.5922,1.0000,0.9986,0.9978,0.9986
6,0.9989,0.9993,0.9978,0.9950,0.9993,0.9978,0.0015,11.7410,14.2339,12.7422,12.4429,7.5451,1.0000,0.9993,0.9971,0.9993
7,0.9996,0.9993,0.9986,0.9986,0.9993,0.9989,0.0013,11.7517,14.1220,12.6915,12.5780,7.6151,1.0000,0.9993,1.0000,0.9993
8,0.9989,1.0000,0.9978,0.9986,0.9986,0.9987,0.0014,11.6914,14.0546,12.5741,12.6088,7.5279,1.0000,0.9978,0.9993,0.9986
9,0.9996,0.9993,0.9993,1.0000,0.9986,0.9993,0.0012,11.7429,14.0394,12.6171,12.7213,7.5937,1.0000,0.9993,1.0000,0.9993
10,0.9991,1.0000,1.0000,0.9957,0.9993,0.9987,0.0016,11.7155,13.8899,12.4734,12.7450,7.7537,1.0000,1.0000,0.9971,0.9993
11,0.9989,0.9993,0.9986,0.9971,0.9978,0.9982,0.0013,11.7326,13.7002,12.5126,12.9425,7.7750,1.0000,0.9986,0.9978,0.9993
12,0.9989,0.9993,0.9971,0.9986,0.9978,0.9982,0.0018,11.6807,13.4837,12.4700,12.9704,7.7987,1.0000,0.9986,0.9986,0.9986
13,0.9993,1.0000,0.9978,0.9986,0.9993,0.9989,0.0014,11.7171,13.5337,12.4387,13.0521,7.8440,1.0000,0.9986,0.9993,0.9993
14,0.9993,0.9978,0.9993,0.9993,0.9978,0.9986,0.0012,11.7484,13.5248,12.5913,13.0180,7.8595,0.9993,0.9993,1.0000,0.9986
15,0.9993,1.0000,0.9993,0.9986,0.9993,0.9993,0.0013,11.7055,13.5349,12.4797,12.9540,7.8533,1.0000,0.9993,0.9986,0.9993
16,0.9993,0.9986,0.9986,0.9986,0.9986,0.9986,0.0012,11.7167,13.5154,12.5145,13.0310,7.8058,0.9993,0.9993,0.9993,0.9993
17,0.9993,0.9993,0.9978,0.9986,0.9986,0.9986,0.0014,11.7203,13.5401,12.5363,12.9595,7.8450,1.0000,0.9993,0.9993,0.9986
18,0.9991,0.9993,0.9978,0.9986,0.9978,0.9984,0.0013,11.7129,13.3952,12.5260,13.0301,7.9003,1.0000,0.9993,0.9986,0.9986
19,0.9993,1.0000,0.9986,0.9993,0.9971,0.9987,0.0019,11.7378,13.4167,12.5514,12.9954,7.9878,1.0000,0.9986,1.0000,0.9986
20,0.9993,0.9993,0.9986,0.9986,0.9993,0.9989,0.0012,11.7219,13.4833,12.4777,12.8803,8.0465,1.0000,0.9993,0.9986,0.9993
21,0.9991,0.9986,0.9978,0.9971,0.9986,0.9980,0.0015,11.7107,13.4216,12.4292,12.8830,8.1089,1.0000,0.9993,0.9986,0.9986
22,0.9986,0.9986,0.9971,0.9964,0.9986,0.9977,0.0015,11.6919,13.4206,12.4802,12.8654,8.0014,0.9993,0.9978,0.9986,0.9986
23,0.9991,0.9993,0.9986,0.9978,0.9986,0.9986,0.0015,11.7063,13.4000,12.5387,13.0075,7.8788,1.0000,0.9986,0.9993,0.9986
24,0.9995,0.9993,0.9993,0.9978,0.9993,0.9989,0.0014,11.7090,13.3784,12.4555,13.0746,7.9274,0.9993,0.9993,1.0000,0.9993
25,0.9989,0.9986,0.9993,0.9978,0.9993,0.9987,0.0013,11.7201,13.3705,12.5772,13.0216,7.9113,0.9986,0.9993,0.9986,0.9993
26,0.9989,0.9986,0.9978,0.9986,0.9986,0.9984,0.0013,11.7365,13.4349,12.5318,12.9855,7.9938,1.0000,0.9978,0.9993,0.9986
27,0.9995,1.0000,0.9993,0.9993,0.9993,0.9995,0.0011,11.7589,13.4964,12.4593,12.9942,8.0859,1.0000,0.9993,0.9993,0.9993
28,0.9987,0.9978,0.9993,0.9978,0.9986,0.9984,0.0014,11.7187,13.5103,12.5097,12.9291,7.9258,0.9986,0.9993,0.9986,0.9986
29,0.9989,0.9986,0.9986,0.9971,0.9986,0.9982,0.0017,11.7383,13.4485,12.5129,13.0553,7.9362,0.9993,0.9993,0.9986,0.9986
30,0.9996,1.0000,0.9993,0.9986,0.9986,0.9991,0.0009,11.7857,13.3875,12.5394,13.1172,8.0988,1.0000,0.9993,1.0000,0.9993
31,0.9991,0.9964,0.9993,0.9986,0.9993,0.9984,0.0013,11.7373,13.3740,12.5287,13.0525,7.9941,0.9978,0.9993,1.0000,0.9993
32,0.9987,1.0000,0.9986,0.9964,0.9978,0.9982,0.0015,11.6778,13.4335,12.5376,12.9029,7.8372,1.0000,0.9993,0.9978,0.9978
33,0.9991,0.9978,0.9986,0.9978,0.9978,0.9980,0.0015,11.7145,13.4207,12.5091,13.0432,7.8851,0.9986,0.9993,1.0000,0.9986
34,0.9996,0.9993,0.9986,0.9986,0.9978,0.9986,0.0014,11.7162,13.4234,12.4878,13.0499,7.9035,1.0000,0.9993,1.0000,0.9993
35,0.9993,0.9993,0.9993,0.9978,0.9986,0.9987,0.0013,11.7510,13.4565,12.5575,13.0362,7.9537,1.0000,0.9993,0.9993,0.9986
36,0.9991,0.9993,0.9986,0.9971,0.9993,0.9986,0.0011,11.7820,13.5037,12.6100,13.0303,7.9839,1.0000,0.9986,0.9986,0.9993
37,0.9991,0.9986,0.9986,0.9978,0.9993,0.9986,0.0016,11.6906,13.3616,12.5827,12.9700,7.8480,0.9993,0.9986,0.9993,0.9993
38,0.9993,1.0000,0.9986,0.9986,0.9986,0.9989,0.0011,11.7917,13.5145,12.5961,13.0640,7.9923,1.0000,0.9986,0.9993,0.9993
39,0.9991,1.0000,0.9971,0.9986,0.9993,0.9987,0.0012,11.7776,13.4681,12.5564,13.0581,8.0278,1.0000,0.9978,0.9993,0.9993
40,0.9998,0.9993,1.0000,0.9986,0.9993,0.9993,0.0010,11.8108,13.4805,12.7519,13.0935,7.9173,1.0000,1.0000,1.0000,0.9993
41,0.9991,0.9993,0.9993,0.9986,0.9978,0.9987,0.0015,11.7378,13.4179,12.6715,13.0020,7.8600,1.0000,0.9993,0.9986,0.9986
42,0.9991,0.9993,0.9978,0.9986,0.9986,0.9986,0.0014,11.7011,13.3823,12.5504,12.9506,7.9212,1.0000,0.9986,0.9993,0.9986
43,0.9991,0.9993,0.9986,0.9993,0.9986,0.9989,0.0012,11.7270,13.5109,12.5120,12.9525,7.9326,0.9993,0.9986,0.9993,0.9993
44,0.9993,0.9993,0.9986,1.0000,0.9993,0.9993,0.0010,11.8099,13.5087,12.5838,13.0160,8.1312,0.9993,0.9986,1.0000,0.9993
45,0.9995,1.0000,0.9978,0.9993,0.9993,0.9991,0.0012,11.7815,13.4767,12.5690,12.9915,8.0887,1.0000,0.9986,1.0000,0.9993
46,0.9991,0.9971,0.9978,1.0000,0.9993,0.9986,0.0011,11.8015,13.4835,12.6279,13.0346,8.0602,0.9986,0.9986,1.0000,0.9993
47,0.9987,0.9993,0.9986,0.9964,0.9993,0.9984,0.0015,11.7174,13.4506,12.5432,12.9113,7.9642,0.9993,0.9993,0.9971,0.9993
48,0.9996,0.9986,0.9993,0.9993,0.9993,0.9991,0.0011,11.7976,13.4917,12.5850,13.0517,8.0620,1.0000,0.9993,1.0000,0.9993
49,0.9995,0.9993,0.9978,0.9993,0.9993,0.9989,0.0011,11.7687,13.5089,12.5403,12.9581,8.0676,1.0000,0.9986,1.0000,0.9993
50,0.9996,1.0000,0.9993,1.0000,0.9993,0.9996,0.0010,11.8122,13.5659,12.6030,13.0253,8.0547,1.0000,0.9993,1.0000,0.9993
