epoch,total_acc,group0_acc,group1_acc,group2_acc,group3_acc,split_acc,loss,avg_margin,group0_margin,group1_margin,group2_margin,group3_margin,total_acc:g0,total_acc:g1,total_acc:g2,total_acc:g3
1,0.9279,0.8398,0.9250,0.7900,0.0137,0.8608,0.8313,0.6197,0.6965,0.6510,0.3578,-0.5380,0.9276,0.9918,0.7909,0.1262
2,0.9279,0.8338,0.9296,0.7920,0.0007,0.8602,0.7984,0.3692,0.4147,0.3772,0.2440,-0.3051,0.9266,0.9923,0.7920,0.1269
3,0.9280,0.8334,0.9295,0.7884,0.0007,0.8594,0.7888,0.3711,0.4179,0.3776,0.2464,-0.3031,0.9274,0.9931,0.7885,0.1190
4,0.9279,0.8341,0.9300,0.7890,0.0000,0.8600,0.8551,0.3669,0.4139,0.3725,0.2440,-0.3048,0.9274,0.9927,0.7891,0.1190
5,0.9279,0.8349,0.9293,0.7882,0.0014,0.8600,0.8051,0.3725,0.4217,0.3767,0.2475,-0.3066,0.9277,0.9924,0.7882,0.1247
6,0.9279,0.8348,0.9308,0.7908,0.0000,0.8609,0.8163,0.3698,0.4168,0.3746,0.2490,-0.3014,0.9269,0.9926,0.7910,0.1168
7,0.9267,0.8325,0.9290,0.7830,0.0000,0.8581,0.8940,0.3719,0.4194,0.3776,0.2472,-0.3013,0.9267,0.9927,0.7830,0.1211
8,0.9284,0.8352,0.9322,0.7922,0.0000,0.8619,0.7732,0.3628,0.4120,0.3632,0.2468,-0.2916,0.9276,0.9926,0.7922,0.1182
9,0.9281,0.8339,0.9313,0.7899,0.0000,0.8606,0.8140,0.3670,0.4150,0.3703,0.2469,-0.2964,0.9272,0.9933,0.7899,0.1146
10,0.9273,0.8355,0.9309,0.7860,0.0000,0.8606,0.8088,0.3711,0.4164,0.3784,0.2487,-0.3043,0.9271,0.9927,0.7860,0.1190
11,0.9265,0.8322,0.9289,0.7862,0.0000,0.8584,0.8106,0.3711,0.4189,0.3763,0.2467,-0.3028,0.9254,0.9924,0.7862,0.1139
12,0.9279,0.8330,0.9292,0.7894,0.0007,0.8593,0.7819,0.3713,0.4178,0.3786,0.2458,-0.3056,0.9267,0.9932,0.7895,0.1240
13,0.9279,0.8333,0.9298,0.7909,0.0000,0.8599,0.8057,0.3725,0.4202,0.3785,0.2467,-0.3057,0.9269,0.9927,0.7909,0.1204
14,0.9275,0.8336,0.9304,0.7873,0.0000,0.8598,0.8618,0.3715,0.4207,0.3751,0.2478,-0.2990,0.9270,0.9927,0.7874,0.1132
15,0.9284,0.8348,0.9312,0.7930,0.0000,0.8614,0.7821,0.3650,0.4118,0.3696,0.2455,-0.2968,0.9272,0.9927,0.7931,0.1190
16,0.9276,0.8334,0.9289,0.7912,0.0000,0.8596,0.8194,0.3694,0.4171,0.3744,0.2458,-0.3004,0.9263,0.9927,0.7913,0.1074
17,0.9275,0.8334,0.9291,0.7891,0.0000,0.8594,0.7696,0.3716,0.4188,0.3782,0.2454,-0.2991,0.9267,0.9926,0.7892,0.1182
18,0.9280,0.8348,0.9293,0.7892,0.0000,0.8601,0.7852,0.3712,0.4208,0.3747,0.2468,-0.3002,0.9273,0.9930,0.7892,0.1182
19,0.9279,0.8343,0.9299,0.7901,0.0000,0.8602,0.7943,0.3745,0.4220,0.3800,0.2509,-0.3057,0.9268,0.9928,0.7902,0.1226
20,0.9282,0.8352,0.9296,0.7896,0.0007,0.8605,0.8016,0.3690,0.4164,0.3751,0.2440,-0.3042,0.9278,0.9927,0.7897,0.1204
21,0.9273,0.8319,0.9291,0.7892,0.0000,0.8587,0.7643,0.3731,0.4208,0.3781,0.2504,-0.3054,0.9260,0.9927,0.7892,0.1139
22,0.9283,0.8346,0.9306,0.7905,0.0022,0.8608,0.7722,0.3695,0.4166,0.3744,0.2488,-0.3049,0.9279,0.9927,0.7905,0.1154
23,0.9280,0.8334,0.9303,0.7905,0.0007,0.8601,0.8056,0.3705,0.4148,0.3801,0.2450,-0.3068,0.9267,0.9932,0.7906,0.1211
24,0.9282,0.8324,0.9304,0.7907,0.0007,0.8597,0.7697,0.3670,0.4144,0.3722,0.2442,-0.2981,0.9273,0.9929,0.7907,0.1211
25,0.9290,0.8338,0.9305,0.7938,0.0007,0.8608,0.7790,0.3661,0.4137,0.3701,0.2457,-0.2995,0.9278,0.9933,0.7939,0.1255
