epoch,total_acc,group0_acc,group1_acc,group2_acc,group3_acc,split_acc,loss,avg_margin,group0_margin,group1_margin,group2_margin,group3_margin,total_acc:g0,total_acc:g1,total_acc:g2,total_acc:g3
1,0.6941,0.8452,0.4049,0.6221,0.6597,0.6328,0.3183,0.8793,2.6808,-0.0106,0.5262,0.3214,0.8675,0.4859,0.7344,0.6890
2,0.8095,0.7348,0.7871,0.7324,0.7086,0.7408,0.2090,0.9823,1.4347,0.8472,1.1961,0.4503,0.8128,0.8065,0.8845,0.7336
3,0.8063,0.5835,0.7602,0.8006,0.7885,0.7333,0.2242,0.8618,0.3721,0.6844,1.7304,0.6601,0.6790,0.7663,0.9610,0.8185
4,0.8214,0.7462,0.7548,0.7531,0.7746,0.7572,0.2171,1.0586,1.6008,0.6684,1.3495,0.6153,0.8159,0.7833,0.8834,0.8026
5,0.8275,0.7871,0.7392,0.7610,0.7779,0.7664,0.2176,1.1387,1.8787,0.6360,1.4283,0.6087,0.8487,0.7764,0.8722,0.8123
6,0.8331,0.7559,0.7500,0.7850,0.7930,0.7710,0.2114,1.1184,1.5528,0.6832,1.5768,0.6620,0.8277,0.7760,0.9013,0.8278
7,0.8315,0.7777,0.7525,0.7572,0.7874,0.7686,0.2157,1.1182,1.7570,0.7260,1.3245,0.6726,0.8490,0.7821,0.8804,0.8152
8,0.8355,0.7678,0.7577,0.7680,0.7911,0.7711,0.2092,1.1231,1.6718,0.7447,1.3879,0.6871,0.8446,0.7856,0.8925,0.8195
9,0.8344,0.7752,0.7490,0.7709,0.7920,0.7718,0.2115,1.1397,1.7030,0.7362,1.4295,0.6959,0.8473,0.7783,0.8879,0.8245
10,0.8345,0.7712,0.7511,0.7734,0.7891,0.7712,0.2100,1.1273,1.6512,0.7452,1.4197,0.6901,0.8468,0.7791,0.8924,0.8191
11,0.8351,0.7695,0.7560,0.7654,0.7936,0.7712,0.2118,1.1205,1.6535,0.7690,1.3507,0.7125,0.8473,0.7822,0.8880,0.8228
12,0.8364,0.7746,0.7543,0.7683,0.7958,0.7732,0.2072,1.1362,1.6738,0.7738,1.3656,0.7270,0.8506,0.7810,0.8892,0.8243
13,0.8376,0.7699,0.7559,0.7761,0.7952,0.7743,0.2091,1.1344,1.6203,0.7783,1.4031,0.7331,0.8486,0.7844,0.8923,0.8254
14,0.8377,0.7748,0.7554,0.7706,0.7961,0.7742,0.2086,1.1369,1.6684,0.7975,1.3499,0.7344,0.8528,0.7847,0.8884,0.8249
15,0.8371,0.7706,0.7546,0.7685,0.7949,0.7722,0.2108,1.1253,1.6308,0.7940,1.3462,0.7352,0.8515,0.7823,0.8914,0.8237
16,0.8377,0.7739,0.7542,0.7696,0.7964,0.7735,0.2114,1.1298,1.6366,0.7963,1.3468,0.7455,0.8541,0.7825,0.8901,0.8246
17,0.8392,0.7693,0.7583,0.7690,0.7962,0.7732,0.2099,1.1262,1.6134,0.8165,1.3260,0.7481,0.8526,0.7862,0.8920,0.8261
18,0.8395,0.7729,0.7560,0.7741,0.7974,0.7752,0.2100,1.1291,1.6043,0.8127,1.3527,0.7511,0.8549,0.7843,0.8927,0.8260
19,0.8383,0.7701,0.7559,0.7703,0.7973,0.7734,0.2072,1.1221,1.6035,0.8110,1.3209,0.7508,0.8527,0.7840,0.8907,0.8256
20,0.8386,0.7706,0.7555,0.7692,0.7958,0.7728,0.2120,1.1253,1.6062,0.8213,1.3229,0.7490,0.8550,0.7852,0.8890,0.8250
21,0.8405,0.7710,0.7575,0.7706,0.8000,0.7748,0.2128,1.1247,1.5951,0.8145,1.3238,0.7613,0.8546,0.7863,0.8925,0.8280
22,0.8406,0.7684,0.7573,0.7736,0.7979,0.7743,0.2126,1.1251,1.5723,0.8228,1.3433,0.7596,0.8520,0.7855,0.8955,0.8288
23,0.8390,0.7705,0.7533,0.7675,0.7993,0.7727,0.2155,1.1203,1.5871,0.8223,1.3067,0.7607,0.8542,0.7821,0.8913,0.8276
24,0.8390,0.7680,0.7530,0.7709,0.7993,0.7728,0.2118,1.1201,1.5777,0.8243,1.3151,0.7594,0.8544,0.7809,0.8941,0.8269
25,0.8392,0.7688,0.7582,0.7698,0.7987,0.7739,0.2137,1.1218,1.5798,0.8384,1.3043,0.7675,0.8527,0.7859,0.8923,0.8262
