epoch,total_acc,group0_acc,group1_acc,group2_acc,group3_acc,split_acc,loss,avg_margin,group0_margin,group1_margin,group2_margin,group3_margin,total_acc:g0,total_acc:g1,total_acc:g2,total_acc:g3
1,1.0000,0.9999,1.0000,0.9998,0.9993,0.9999,0.0002,14.2666,14.2419,15.0029,12.6689,6.3968,1.0000,1.0000,0.9998,0.9993
2,1.0000,1.0000,1.0000,0.9999,0.9993,1.0000,0.0000,14.1816,14.2889,14.8676,12.2940,6.7038,1.0000,1.0000,0.9999,0.9993
3,0.9999,0.9999,1.0000,0.9998,0.9986,0.9999,0.0009,13.9438,14.3235,14.3254,12.0557,7.0860,0.9999,1.0000,0.9999,0.9993
4,0.9999,0.9999,0.9999,0.9998,0.9971,0.9999,0.0000,13.9405,14.1205,14.6334,11.7712,7.0296,0.9999,1.0000,0.9998,0.9971
5,1.0000,1.0000,1.0000,0.9999,0.9993,1.0000,0.0000,13.8469,13.9783,14.5271,11.8564,7.0991,1.0000,1.0000,0.9999,0.9993
6,0.9999,0.9999,1.0000,0.9998,0.9993,0.9999,0.0000,13.9633,14.1032,14.6556,11.9461,6.6318,0.9999,1.0000,0.9998,0.9993
7,0.9999,0.9999,1.0000,0.9998,0.9986,0.9999,0.0000,13.6573,13.7249,14.2373,12.1539,7.0093,0.9999,1.0000,0.9998,0.9986
8,0.9999,0.9999,1.0000,0.9998,0.9986,0.9999,0.0005,13.5786,13.8117,13.9944,12.0381,6.9029,0.9999,1.0000,0.9998,0.9986
9,0.9999,1.0000,1.0000,0.9999,0.9993,0.9999,0.0000,13.5967,13.8118,14.1096,11.8284,6.9242,1.0000,1.0000,0.9999,0.9993
10,0.9999,0.9999,1.0000,0.9998,0.9993,0.9999,0.0000,13.6005,13.8455,14.2329,11.3851,7.0053,0.9999,1.0000,0.9998,0.9993
11,1.0000,1.0000,1.0000,0.9998,0.9993,1.0000,0.0000,13.7259,13.6918,14.5746,11.7939,6.4416,1.0000,1.0000,0.9998,0.9993
12,1.0000,0.9999,1.0000,0.9998,0.9993,0.9999,0.0003,13.4613,13.4594,14.0889,12.0444,6.6761,1.0000,1.0000,0.9998,0.9993
13,0.9999,0.9999,1.0000,0.9999,0.9986,0.9999,0.0000,13.7137,13.4740,14.8185,11.6900,6.2050,0.9999,1.0000,0.9999,0.9986
14,0.9999,0.9999,1.0000,0.9997,0.9993,0.9999,0.0000,13.3529,13.5974,14.0518,10.9273,7.0466,0.9999,1.0000,0.9998,0.9993
15,0.9999,0.9999,0.9999,0.9999,0.9986,0.9999,0.0008,13.4653,13.2731,14.4838,11.5238,6.3149,1.0000,1.0000,0.9999,0.9993
16,0.9999,0.9998,0.9999,0.9994,0.9986,0.9998,0.0250,13.1384,13.6439,13.5869,10.5948,7.3719,0.9999,1.0000,0.9995,0.9986
17,0.9999,0.9999,1.0000,0.9999,0.9993,0.9999,0.0000,13.1986,13.5541,13.8976,10.4120,7.1006,1.0000,1.0000,0.9999,0.9993
18,0.9999,0.9999,1.0000,0.9997,0.9993,0.9999,0.0018,13.3207,13.5928,14.1765,10.3658,6.7563,1.0000,1.0000,0.9997,0.9993
19,1.0000,1.0000,1.0000,0.9998,0.9993,1.0000,0.0036,13.2312,13.2101,14.1618,10.9842,6.5106,1.0000,1.0000,0.9998,0.9993
20,0.9999,0.9999,1.0000,0.9998,0.9986,0.9999,0.0000,13.0374,12.9601,13.8681,11.2454,6.5398,1.0000,1.0000,0.9998,0.9986
21,0.9999,0.9999,1.0000,0.9998,0.9986,0.9999,0.0106,13.0297,13.0143,13.9266,10.8449,6.6165,0.9999,1.0000,0.9998,0.9986
22,0.9999,0.9999,1.0000,0.9998,0.9986,0.9999,0.0000,13.0181,13.0923,13.8301,10.8115,6.4332,1.0000,1.0000,0.9998,0.9986
23,0.9999,1.0000,1.0000,0.9999,0.9986,0.9999,0.0007,12.8330,12.9880,13.5299,10.6801,6.7446,1.0000,1.0000,0.9999,0.9986
24,1.0000,1.0000,1.0000,0.9999,0.9993,0.9999,0.0085,13.0693,13.0727,14.1809,10.2171,6.3532,1.0000,1.0000,0.9999,0.9993
25,0.9999,1.0000,1.0000,0.9998,0.9993,0.9999,0.0000,12.8246,12.8050,13.7264,10.6376,6.4332,1.0000,1.0000,0.9998,0.9993
