epoch,total_acc,group0_acc,group1_acc,group2_acc,group3_acc,split_acc,loss,avg_margin,group0_margin,group1_margin,group2_margin,group3_margin,total_acc:g0,total_acc:g1,total_acc:g2,total_acc:g3
1,0.8713,0.9566,0.5692,0.1476,0.0627,0.6761,0.0792,2.8248,5.8567,1.8054,-3.3525,-2.6940,0.9989,0.9989,0.1476,0.0656
2,0.8504,0.9218,0.0308,0.0000,0.0577,0.4188,0.0301,-0.4286,4.2279,-3.3654,-6.2774,-2.8269,1.0000,0.9976,0.0000,0.0577
3,0.8509,0.8802,0.0152,0.0000,0.0534,0.3941,0.0205,-1.2267,3.5750,-4.3257,-7.0834,-3.1761,1.0000,0.9990,0.0000,0.0534
4,0.8510,0.8516,0.0109,0.0000,0.0440,0.3796,0.0169,-1.6945,3.1527,-4.8503,-7.5407,-3.4244,1.0000,0.9994,0.0000,0.0440
5,0.8511,0.8301,0.0091,0.0000,0.0368,0.3693,0.0137,-2.0283,2.8525,-5.2303,-7.8527,-3.6203,1.0000,0.9996,0.0000,0.0368
6,0.8510,0.8094,0.0081,0.0000,0.0310,0.3598,0.0358,-2.2975,2.5578,-5.4735,-8.1238,-3.7932,1.0000,0.9997,0.0000,0.0310
7,0.8509,0.6137,0.0638,0.0000,0.0079,0.2964,0.0768,-2.5193,0.5014,-3.3743,-9.3463,-4.6784,1.0000,0.9999,0.0000,0.0079
8,0.8509,0.6173,0.0694,0.0000,0.0000,0.3001,0.1505,-2.4635,0.5257,-3.1542,-9.6236,-5.4233,1.0000,1.0000,0.0000,0.0000
9,0.8509,0.8776,0.0492,0.0000,0.0000,0.4064,0.0726,-0.9358,3.7914,-3.4831,-8.0130,-5.4996,1.0000,1.0000,0.0000,0.0000
10,0.8509,0.9359,0.1271,0.0000,0.0000,0.4641,0.0686,0.1977,4.8791,-2.1120,-7.3315,-6.0029,1.0000,1.0000,0.0000,0.0000
11,0.8509,0.9618,0.1057,0.0000,0.0000,0.4667,0.0777,0.4785,5.6463,-2.3555,-7.0202,-6.0593,1.0000,1.0000,0.0000,0.0000
12,0.8509,0.9505,0.0853,0.0000,0.0000,0.4533,0.0719,0.2107,5.4042,-2.6538,-7.2882,-6.1856,1.0000,1.0000,0.0000,0.0000
13,0.8509,0.9305,0.0759,0.0000,0.0000,0.4407,0.0738,-0.1222,4.9691,-2.8686,-7.6562,-6.3584,1.0000,1.0000,0.0000,0.0000
14,0.8509,0.9081,0.0746,0.0000,0.0000,0.4303,0.0856,-0.4068,4.5187,-2.9546,-8.0085,-6.5356,1.0000,1.0000,0.0000,0.0000
15,0.8509,0.8913,0.0734,0.0000,0.0000,0.4224,0.0724,-0.6111,4.2307,-3.0558,-8.2559,-6.6803,1.0000,1.0000,0.0000,0.0000
16,0.8509,0.8847,0.0698,0.0000,0.0000,0.4180,0.0616,-0.7130,4.1349,-3.1543,-8.3862,-6.7850,1.0000,1.0000,0.0000,0.0000
17,0.8509,0.9011,0.0671,0.0000,0.0000,0.4241,0.0645,-0.5731,4.4705,-3.2193,-8.2482,-6.8447,1.0000,1.0000,0.0000,0.0000
18,0.8509,0.9182,0.0714,0.0000,0.0000,0.4334,0.0820,-0.3324,4.8619,-3.1204,-8.0452,-6.9309,1.0000,1.0000,0.0000,0.0000
19,0.8509,0.9272,0.0770,0.0000,0.0000,0.4397,0.0697,-0.1844,5.0697,-3.0150,-7.9455,-7.0148,1.0000,1.0000,0.0000,0.0000
20,0.8509,0.9296,0.0756,0.0000,0.0000,0.4401,0.0566,-0.1706,5.1465,-3.0636,-7.9425,-7.0742,1.0000,1.0000,0.0000,0.0000
21,0.8509,0.9246,0.0734,0.0000,0.0000,0.4370,0.0571,-0.2511,5.0531,-3.1258,-8.0363,-7.1492,1.0000,1.0000,0.0000,0.0000
22,0.8509,0.9208,0.0699,0.0000,0.0000,0.4339,0.0666,-0.3498,4.9797,-3.2518,-8.1384,-7.1820,1.0000,1.0000,0.0000,0.0000
23,0.8509,0.9112,0.0716,0.0000,0.0000,0.4304,0.0612,-0.4311,4.8027,-3.2189,-8.2518,-7.2972,1.0000,1.0000,0.0000,0.0000
24,0.8509,0.9121,0.0705,0.0000,0.0000,0.4303,0.0668,-0.4506,4.8018,-3.2574,-8.2723,-7.3444,1.0000,1.0000,0.0000,0.0000
25,0.8509,0.9153,0.0697,0.0000,0.0000,0.4314,0.0780,-0.4135,4.9012,-3.2865,-8.2337,-7.3604,1.0000,1.0000,0.0000,0.0000
