epoch,total_acc,group0_acc,group1_acc,group2_acc,group3_acc,split_acc,loss,avg_margin,group0_margin,group1_margin,group2_margin,group3_margin,total_acc:g0,total_acc:g1,total_acc:g2,total_acc:g3
1,0.9998,0.9998,0.9999,0.9995,0.9913,0.9997,0.0021,11.9481,12.1610,12.6067,9.8099,4.4711,0.9998,0.9999,0.9997,0.9957
2,0.9998,0.9997,0.9999,0.9994,0.9957,0.9997,0.0043,11.8139,11.8504,12.5088,10.1067,4.5805,0.9998,0.9999,0.9995,0.9986
3,0.9998,0.9998,0.9999,0.9992,0.9921,0.9997,0.0006,11.7856,11.7794,12.4962,10.1623,4.6259,0.9998,0.9999,0.9993,0.9978
4,0.9998,0.9998,0.9999,0.9992,0.9957,0.9997,0.0007,11.6912,11.7354,12.4445,9.7644,4.8729,0.9998,0.9999,0.9994,0.9986
5,0.9998,0.9998,0.9999,0.9993,0.9964,0.9998,0.0016,11.6544,11.6801,12.3887,9.8408,4.8349,0.9999,0.9999,0.9994,0.9986
6,0.9998,0.9998,0.9999,0.9997,0.9971,0.9998,0.0099,11.6098,11.8336,12.1372,9.7777,4.8475,0.9999,0.9999,0.9997,0.9978
7,0.9999,0.9998,0.9999,0.9996,0.9964,0.9998,0.0085,11.6280,11.7552,12.2626,9.7987,4.6302,0.9998,0.9999,0.9998,0.9978
8,0.9998,0.9998,0.9999,0.9994,0.9957,0.9997,0.0122,11.5483,11.7864,12.1351,9.4988,4.7664,0.9999,0.9999,0.9996,0.9978
9,0.9999,0.9998,0.9999,0.9996,0.9964,0.9998,0.0065,11.4849,11.6447,12.0886,9.6285,4.7484,0.9999,1.0000,0.9997,0.9978
10,0.9998,0.9998,0.9999,0.9995,0.9971,0.9998,0.0014,11.4614,11.4400,12.2772,9.5579,4.6273,0.9999,0.9999,0.9996,0.9978
11,0.9998,0.9998,0.9999,0.9996,0.9964,0.9998,0.0015,11.4441,11.4793,12.1441,9.7128,4.4338,0.9999,0.9999,0.9997,0.9971
12,0.9998,0.9998,0.9999,0.9994,0.9942,0.9997,0.0059,11.3807,11.2496,12.2494,9.6734,4.4224,0.9999,0.9999,0.9997,0.9971
13,0.9999,0.9999,0.9999,0.9995,0.9978,0.9998,0.0000,11.2620,11.2898,11.9920,9.4389,4.7030,0.9999,1.0000,0.9996,0.9993
14,0.9999,0.9999,0.9999,0.9996,0.9964,0.9998,0.0014,11.3329,11.4752,12.0446,9.2242,4.4598,0.9999,0.9999,0.9997,0.9978
15,0.9998,0.9998,0.9999,0.9996,0.9935,0.9998,0.0000,11.1996,11.2168,12.0378,9.0943,4.6220,0.9998,1.0000,0.9996,0.9978
16,0.9999,0.9998,0.9999,0.9996,0.9978,0.9998,0.0034,11.1146,11.2056,11.7434,9.3852,4.6264,0.9999,0.9999,0.9997,0.9986
17,0.9999,0.9998,0.9999,0.9995,0.9971,0.9997,0.0056,11.1318,11.1300,11.9629,9.1090,4.5220,0.9999,0.9999,0.9996,0.9993
18,0.9998,0.9998,0.9999,0.9995,0.9964,0.9998,0.0019,11.0359,11.1069,11.8088,8.9442,4.6133,0.9999,0.9999,0.9996,0.9978
19,0.9998,0.9998,0.9999,0.9996,0.9957,0.9998,0.0000,11.0546,11.0165,11.9520,8.9474,4.5234,0.9999,0.9999,0.9997,0.9964
20,0.9999,0.9999,0.9999,0.9996,0.9964,0.9998,0.0036,11.0358,10.9119,12.0658,8.8151,4.4100,0.9999,1.0000,0.9998,0.9993
21,0.9999,0.9998,0.9999,0.9994,0.9971,0.9998,0.0064,10.8819,10.7996,11.7772,8.9073,4.5383,0.9999,0.9999,0.9997,0.9986
22,0.9999,0.9999,0.9999,0.9997,0.9978,0.9998,0.0087,10.9512,10.9800,11.8275,8.7035,4.2985,0.9999,0.9999,0.9997,0.9993
23,0.9998,0.9998,0.9999,0.9996,0.9950,0.9998,0.0040,10.8384,10.9271,11.6160,8.6746,4.4541,0.9999,0.9999,0.9997,0.9957
24,0.9999,0.9998,0.9999,0.9995,0.9986,0.9998,0.0021,10.7243,10.4356,11.7851,8.9042,4.5122,0.9999,1.0000,0.9997,1.0000
25,0.9999,0.9998,0.9999,0.9996,0.9978,0.9998,0.0057,10.6905,10.4655,11.7463,8.6812,4.5532,0.9999,0.9999,0.9997,0.9993
