epoch,total_acc,group0_acc,group1_acc,group2_acc,group3_acc,split_acc,loss,avg_margin,group0_margin,group1_margin,group2_margin,group3_margin,total_acc:g0,total_acc:g1,total_acc:g2,total_acc:g3
1,0.8775,0.9809,0.6190,0.1832,0.1420,0.7129,0.0947,4.2935,8.5005,2.6170,-3.5763,-2.3128,0.9997,0.9986,0.1852,0.1428
2,0.8504,0.9778,0.0358,0.0001,0.1197,0.4461,0.0275,0.1076,6.2340,-3.8919,-7.2312,-2.3869,1.0000,0.9963,0.0001,0.1197
3,0.8510,0.9538,0.0126,0.0000,0.1110,0.4259,0.0162,-0.7973,5.5818,-5.1016,-8.0721,-2.7006,1.0000,0.9980,0.0000,0.1110
4,0.8513,0.9320,0.0082,0.0000,0.0944,0.4143,0.0111,-1.2906,5.1566,-5.6825,-8.5377,-2.9380,1.0000,0.9989,0.0000,0.0944
5,0.8513,0.9159,0.0063,0.0000,0.0858,0.4064,0.0113,-1.6272,4.8798,-6.0955,-8.8490,-3.1033,1.0000,0.9992,0.0000,0.0858
6,0.8514,0.9037,0.0052,0.0000,0.0793,0.4005,0.0082,-1.8929,4.6439,-6.4030,-9.0914,-3.2644,1.0000,0.9995,0.0000,0.0793
7,0.8513,0.8915,0.0045,0.0000,0.0678,0.3947,0.0080,-2.1125,4.4455,-6.6548,-9.2895,-3.3922,1.0000,0.9996,0.0000,0.0678
8,0.8514,0.8806,0.0041,0.0000,0.0685,0.3898,0.0111,-2.3008,4.2558,-6.8455,-9.4708,-3.5042,1.0000,0.9997,0.0000,0.0685
9,0.8511,0.7692,0.0317,0.0000,0.0310,0.3518,0.0443,-2.4991,2.5855,-5.1644,-10.5104,-4.4216,1.0000,0.9998,0.0000,0.0310
10,0.8509,0.6784,0.0611,0.0000,0.0007,0.3237,0.0416,-2.6370,1.3841,-3.8626,-11.4524,-5.7806,1.0000,1.0000,0.0000,0.0007
11,0.8509,0.6902,0.0531,0.0000,0.0000,0.3255,0.0441,-2.7044,1.5447,-4.1395,-11.5977,-6.2437,1.0000,1.0000,0.0000,0.0000
12,0.8509,0.6863,0.0538,0.0000,0.0000,0.3241,0.0500,-2.7692,1.5170,-4.2010,-11.7698,-6.6132,1.0000,1.0000,0.0000,0.0000
13,0.8509,0.6999,0.0484,0.0000,0.0000,0.3279,0.0866,-2.7837,1.6919,-4.4043,-11.8135,-6.8260,1.0000,1.0000,0.0000,0.0000
14,0.8509,0.8815,0.0251,0.0000,0.0000,0.3982,0.0586,-1.6648,4.5508,-5.2303,-10.4027,-6.6091,1.0000,1.0000,0.0000,0.0000
15,0.8509,0.9403,0.0623,0.0000,0.0000,0.4394,0.0406,-0.4751,5.7639,-3.8538,-9.7288,-7.1224,1.0000,1.0000,0.0000,0.0000
16,0.8509,0.9647,0.0914,0.0000,0.0000,0.4621,0.0450,0.1162,6.4123,-3.2345,-9.3475,-7.3643,1.0000,1.0000,0.0000,0.0000
17,0.8509,0.9759,0.0736,0.0000,0.0000,0.4597,0.0513,0.1865,6.8650,-3.6107,-9.1698,-7.2953,1.0000,1.0000,0.0000,0.0000
18,0.8509,0.9722,0.0594,0.0000,0.0000,0.4522,0.0535,-0.0357,6.7339,-3.9594,-9.3196,-7.3067,1.0000,1.0000,0.0000,0.0000
19,0.8509,0.9582,0.0555,0.0000,0.0000,0.4445,0.0636,-0.3108,6.3380,-4.1009,-9.6174,-7.4084,1.0000,1.0000,0.0000,0.0000
20,0.8509,0.9428,0.0531,0.0000,0.0000,0.4367,0.0478,-0.5678,5.9442,-4.2088,-9.8908,-7.5230,1.0000,1.0000,0.0000,0.0000
21,0.8509,0.9238,0.0545,0.0000,0.0000,0.4289,0.0361,-0.7978,5.5348,-4.2346,-10.1639,-7.6293,1.0000,1.0000,0.0000,0.0000
22,0.8509,0.9169,0.0486,0.0000,0.0000,0.4235,0.0692,-0.9626,5.3978,-4.4479,-10.2818,-7.6635,1.0000,1.0000,0.0000,0.0000
23,0.8509,0.9083,0.0506,0.0000,0.0000,0.4205,0.0544,-1.0298,5.2371,-4.3935,-10.4087,-7.7792,1.0000,1.0000,0.0000,0.0000
24,0.8509,0.9197,0.0476,0.0000,0.0000,0.4243,0.0386,-0.9534,5.4679,-4.4909,-10.3029,-7.7830,1.0000,1.0000,0.0000,0.0000
25,0.8509,0.9344,0.0508,0.0000,0.0000,0.4320,0.0435,-0.7520,5.8062,-4.4219,-10.1272,-7.8376,1.0000,1.0000,0.0000,0.0000
