epoch,total_acc,group0_acc,group1_acc,group2_acc,group3_acc,split_acc,loss,avg_margin,group0_margin,group1_margin,group2_margin,group3_margin,total_acc:g0,total_acc:g1,total_acc:g2,total_acc:g3
1,0.9566,0.9638,0.9483,0.9597,0.9290,0.9502,0.0469,5.0444,6.7777,4.1871,6.0177,3.2059,0.9671,0.9561,0.9704,0.9330
2,0.9615,0.9630,0.9456,0.9675,0.9472,0.9558,0.0459,5.1081,6.6790,4.1855,6.1505,3.4188,0.9665,0.9507,0.9774,0.9514
3,0.9620,0.9623,0.9479,0.9686,0.9462,0.9562,0.0431,5.1571,6.7259,4.3009,6.1374,3.4649,0.9669,0.9523,0.9784,0.9507
4,0.9618,0.9620,0.9463,0.9683,0.9468,0.9559,0.0464,5.2073,6.7637,4.3901,6.1411,3.5185,0.9663,0.9506,0.9787,0.9515
5,0.9639,0.9642,0.9489,0.9704,0.9491,0.9581,0.0410,5.2622,6.8530,4.4386,6.1891,3.5682,0.9686,0.9536,0.9794,0.9541
6,0.9632,0.9627,0.9497,0.9681,0.9485,0.9573,0.0438,5.3094,6.8570,4.5301,6.2424,3.6077,0.9673,0.9544,0.9773,0.9537
7,0.9636,0.9637,0.9471,0.9710,0.9488,0.9576,0.0434,5.3567,6.8981,4.6048,6.2795,3.6448,0.9682,0.9519,0.9804,0.9538
8,0.9636,0.9632,0.9484,0.9680,0.9507,0.9576,0.0426,5.4031,6.9529,4.6511,6.3187,3.6918,0.9676,0.9529,0.9781,0.9558
9,0.9633,0.9634,0.9479,0.9699,0.9505,0.9579,0.0467,5.4236,6.9800,4.6558,6.3570,3.7083,0.9676,0.9519,0.9786,0.9552
10,0.9632,0.9632,0.9481,0.9684,0.9493,0.9572,0.0440,5.4600,7.0428,4.7170,6.3878,3.7161,0.9675,0.9521,0.9784,0.9547
11,0.9635,0.9633,0.9494,0.9694,0.9492,0.9578,0.0416,5.4917,7.0780,4.7458,6.3981,3.7365,0.9676,0.9537,0.9781,0.9546
12,0.9641,0.9641,0.9489,0.9692,0.9525,0.9587,0.0443,5.5325,7.1235,4.7368,6.4932,3.7775,0.9686,0.9525,0.9784,0.9568
13,0.9639,0.9632,0.9495,0.9689,0.9506,0.9581,0.0445,5.5516,7.1706,4.7935,6.4546,3.7862,0.9676,0.9534,0.9786,0.9560
14,0.9639,0.9642,0.9488,0.9696,0.9505,0.9583,0.0426,5.5911,7.2203,4.8225,6.5181,3.8011,0.9681,0.9529,0.9788,0.9558
15,0.9644,0.9641,0.9493,0.9696,0.9519,0.9588,0.0406,5.6241,7.2393,4.8727,6.5666,3.8003,0.9685,0.9531,0.9785,0.9574
16,0.9647,0.9653,0.9496,0.9700,0.9511,0.9590,0.0394,5.6442,7.2661,4.8964,6.5726,3.8402,0.9690,0.9541,0.9790,0.9568
17,0.9648,0.9660,0.9494,0.9701,0.9519,0.9594,0.0412,5.6885,7.3169,4.9014,6.6365,3.8880,0.9701,0.9532,0.9790,0.9568
18,0.9644,0.9645,0.9494,0.9695,0.9504,0.9584,0.0428,5.7013,7.3747,4.9297,6.6633,3.8490,0.9692,0.9534,0.9786,0.9566
19,0.9641,0.9633,0.9494,0.9694,0.9523,0.9585,0.0416,5.6974,7.3779,4.9026,6.6691,3.8785,0.9672,0.9536,0.9782,0.9574
20,0.9647,0.9647,0.9495,0.9694,0.9527,0.9591,0.0437,5.7496,7.4240,4.9763,6.7008,3.8944,0.9688,0.9535,0.9784,0.9580
21,0.9640,0.9645,0.9481,0.9674,0.9524,0.9581,0.0408,5.7544,7.4597,4.9161,6.7299,3.9264,0.9688,0.9527,0.9769,0.9577
22,0.9643,0.9642,0.9483,0.9685,0.9527,0.9584,0.0420,5.7634,7.4445,4.9732,6.7314,3.9233,0.9688,0.9527,0.9780,0.9579
23,0.9645,0.9641,0.9491,0.9707,0.9522,0.9590,0.0409,5.8050,7.4936,4.9784,6.8221,3.9319,0.9687,0.9531,0.9788,0.9571
24,0.9644,0.9626,0.9504,0.9698,0.9525,0.9588,0.0433,5.8197,7.5551,5.0031,6.7666,3.9395,0.9672,0.9543,0.9783,0.9578
25,0.9651,0.9655,0.9502,0.9703,0.9524,0.9596,0.0388,5.8495,7.5724,5.0212,6.8369,3.9643,0.9691,0.9544,0.9792,0.9577
