epoch,total_acc,group0_acc,group1_acc,group2_acc,group3_acc,split_acc,loss,avg_margin,group0_margin,group1_margin,group2_margin,group3_margin,total_acc:g0,total_acc:g1,total_acc:g2,total_acc:g3
1,0.9618,0.9539,0.9813,0.8944,0.5321,0.9532,0.3925,2.6931,2.6686,3.2091,1.4235,0.0218,0.9631,0.9910,0.8961,0.5703
2,0.9598,0.9509,0.9812,0.8884,0.5105,0.9508,0.3724,1.6522,1.7580,1.8166,0.9430,-0.0390,0.9606,0.9913,0.8903,0.5422
3,0.9598,0.9498,0.9816,0.8914,0.5076,0.9509,0.3413,1.5813,1.6951,1.7093,0.9496,-0.0431,0.9596,0.9916,0.8930,0.5451
4,0.9596,0.9500,0.9811,0.8889,0.4903,0.9503,0.4026,1.5129,1.6456,1.6016,0.9330,-0.0545,0.9599,0.9916,0.8910,0.5306
5,0.9598,0.9500,0.9818,0.8875,0.4996,0.9504,0.3982,1.4922,1.6251,1.5696,0.9433,-0.0445,0.9604,0.9920,0.8894,0.5314
6,0.9607,0.9502,0.9809,0.8941,0.4946,0.9511,0.3767,1.3636,1.4744,1.4475,0.8567,-0.0417,0.9605,0.9920,0.8961,0.5292
7,0.9601,0.9510,0.9815,0.8897,0.4975,0.9510,0.3309,1.4258,1.5505,1.5002,0.9067,-0.0353,0.9607,0.9917,0.8915,0.5386
8,0.9599,0.9501,0.9812,0.8874,0.5011,0.9502,0.3830,1.4665,1.5720,1.5657,0.9376,-0.0402,0.9604,0.9923,0.8895,0.5357
9,0.9608,0.9508,0.9814,0.8925,0.4881,0.9512,0.3798,1.3795,1.4694,1.4922,0.8544,-0.0357,0.9615,0.9920,0.8942,0.5220
10,0.9594,0.9488,0.9808,0.8873,0.5054,0.9495,0.3381,1.4705,1.6478,1.4768,0.9886,-0.0430,0.9597,0.9918,0.8892,0.5429
11,0.9608,0.9513,0.9812,0.8903,0.5126,0.9513,0.4045,1.4097,1.5288,1.4848,0.9043,-0.0264,0.9614,0.9922,0.8922,0.5501
12,0.9603,0.9497,0.9813,0.8909,0.5061,0.9506,0.3391,1.4478,1.5701,1.5258,0.9263,-0.0331,0.9602,0.9923,0.8927,0.5422
13,0.9599,0.9498,0.9811,0.8887,0.4852,0.9501,0.3484,1.4274,1.5436,1.5111,0.9083,-0.0437,0.9605,0.9920,0.8904,0.5263
14,0.9598,0.9493,0.9811,0.8886,0.4932,0.9499,0.3694,1.4438,1.5654,1.5256,0.9142,-0.0375,0.9598,0.9924,0.8905,0.5321
15,0.9599,0.9502,0.9821,0.8891,0.4975,0.9509,0.3725,1.4631,1.5685,1.5627,0.9331,-0.0418,0.9600,0.9923,0.8909,0.5350
16,0.9596,0.9497,0.9806,0.8858,0.4953,0.9496,0.3509,1.4854,1.6261,1.5454,0.9622,-0.0438,0.9603,0.9923,0.8880,0.5328
17,0.9600,0.9505,0.9821,0.8878,0.5018,0.9508,0.3398,1.4409,1.5693,1.5104,0.9251,-0.0264,0.9606,0.9922,0.8897,0.5357
18,0.9599,0.9494,0.9807,0.8901,0.4838,0.9499,0.3826,1.4339,1.5462,1.5245,0.9071,-0.0447,0.9601,0.9920,0.8923,0.5198
19,0.9607,0.9504,0.9809,0.8930,0.4924,0.9510,0.3324,1.3987,1.5290,1.4604,0.8975,-0.0381,0.9610,0.9920,0.8947,0.5270
20,0.9600,0.9489,0.9809,0.8891,0.4867,0.9497,0.3445,1.4268,1.5394,1.5171,0.8998,-0.0466,0.9601,0.9924,0.8908,0.5292
21,0.9594,0.9491,0.9810,0.8875,0.4903,0.9496,0.3710,1.5087,1.6531,1.5666,0.9814,-0.0386,0.9597,0.9918,0.8896,0.5285
22,0.9607,0.9508,0.9818,0.8911,0.5047,0.9513,0.3628,1.4148,1.5630,1.4501,0.9351,-0.0260,0.9609,0.9921,0.8933,0.5501
23,0.9600,0.9493,0.9807,0.8884,0.5054,0.9499,0.3594,1.4841,1.6263,1.5362,0.9791,-0.0387,0.9604,0.9920,0.8903,0.5400
24,0.9598,0.9493,0.9813,0.8881,0.4895,0.9499,0.3752,1.4696,1.6036,1.5384,0.9415,-0.0494,0.9602,0.9922,0.8901,0.5242
25,0.9602,0.9495,0.9808,0.8900,0.5047,0.9502,0.3593,1.4691,1.5820,1.5621,0.9350,-0.0380,0.9604,0.9919,0.8921,0.5429
