epoch,total_acc,group0_acc,group1_acc,group2_acc,group3_acc,split_acc,loss,avg_margin,group0_margin,group1_margin,group2_margin,group3_margin,total_acc:g0,total_acc:g1,total_acc:g2,total_acc:g3
1,0.8616,0.9978,0.2232,0.0562,0.1694,0.5401,0.0096,4.4401,16.4978,-3.4588,-9.8239,-2.1085,1.0000,1.0000,0.0659,0.1694
2,0.8519,0.9999,0.0058,0.0000,0.1269,0.4435,0.0046,0.7233,15.4387,-10.4404,-12.5377,-2.2109,1.0000,0.9998,0.0000,0.1269
3,0.8518,0.9999,0.0024,0.0000,0.1175,0.4420,0.0024,0.0373,15.0135,-11.4528,-13.1215,-2.3206,1.0000,0.9998,0.0000,0.1175
4,0.8518,0.9999,0.0015,0.0000,0.1154,0.4416,0.0020,-0.3661,14.7368,-12.0163,-13.4710,-2.4371,1.0000,0.9998,0.0000,0.1154
5,0.8517,0.9999,0.0009,0.0000,0.1045,0.4413,0.0013,-0.6584,14.5320,-12.4174,-13.7307,-2.5369,1.0000,0.9998,0.0000,0.1045
6,0.8517,0.9999,0.0008,0.0000,0.1009,0.4412,0.0013,-0.8818,14.3690,-12.7180,-13.9279,-2.5889,1.0000,0.9999,0.0000,0.1009
7,0.8518,0.9999,0.0006,0.0000,0.1045,0.4412,0.0009,-1.0764,14.2026,-12.9507,-14.1048,-2.6980,1.0000,0.9999,0.0000,0.1045
8,0.8517,0.9999,0.0005,0.0000,0.0959,0.4411,0.0007,-1.2301,14.1048,-13.1741,-14.2371,-2.7281,1.0000,0.9999,0.0000,0.0959
9,0.8517,0.9999,0.0005,0.0000,0.0959,0.4410,0.0006,-1.3673,13.9870,-13.3362,-14.3649,-2.8263,1.0000,0.9999,0.0000,0.0959
10,0.8517,0.9999,0.0003,0.0000,0.0966,0.4410,0.0009,-1.4843,13.9163,-13.5065,-14.4754,-2.8665,1.0000,1.0000,0.0000,0.0966
11,0.8515,0.9998,0.0004,0.0000,0.0728,0.4408,0.0021,-1.6034,13.6475,-13.4022,-14.7631,-3.2529,1.0000,1.0000,0.0000,0.0728
12,0.8511,0.9993,0.0008,0.0000,0.0238,0.4403,0.0021,-1.7721,12.9625,-12.7954,-15.5112,-4.5824,1.0000,1.0000,0.0000,0.0238
13,0.8509,0.9984,0.0017,0.0000,0.0007,0.4401,0.0021,-1.9420,12.3652,-12.2919,-16.2403,-5.9261,1.0000,1.0000,0.0000,0.0007
14,0.8509,0.9976,0.0018,0.0000,0.0007,0.4397,0.0022,-2.0878,12.1283,-12.2407,-16.6413,-6.6615,1.0000,1.0000,0.0000,0.0007
15,0.8509,0.9964,0.0019,0.0000,0.0007,0.4393,0.0018,-2.2318,11.9023,-12.2258,-16.9691,-7.1977,1.0000,1.0000,0.0000,0.0007
16,0.8509,0.9954,0.0019,0.0000,0.0000,0.4388,0.0027,-2.3591,11.7736,-12.3081,-17.2060,-7.6109,1.0000,1.0000,0.0000,0.0000
17,0.8509,0.9929,0.0021,0.0000,0.0000,0.4378,0.0012,-2.5013,11.5074,-12.2586,-17.5032,-8.0302,1.0000,1.0000,0.0000,0.0000
18,0.8509,0.9911,0.0020,0.0000,0.0000,0.4370,0.0018,-2.6268,11.3814,-12.3520,-17.7112,-8.3247,1.0000,1.0000,0.0000,0.0000
19,0.8509,0.9884,0.0021,0.0000,0.0000,0.4358,0.0026,-2.7629,11.1310,-12.3199,-17.9714,-8.6225,1.0000,1.0000,0.0000,0.0000
20,0.8509,0.9864,0.0021,0.0000,0.0000,0.4350,0.0020,-2.8876,11.0014,-12.4224,-18.1411,-8.8160,1.0000,1.0000,0.0000,0.0000
21,0.8509,0.9836,0.0022,0.0000,0.0000,0.4337,0.0029,-2.9959,10.8856,-12.5009,-18.3085,-8.9990,1.0000,1.0000,0.0000,0.0000
22,0.8509,0.9806,0.0019,0.0000,0.0000,0.4323,0.0021,-3.1106,10.7249,-12.5455,-18.4796,-9.1920,1.0000,1.0000,0.0000,0.0000
23,0.8509,0.9771,0.0020,0.0000,0.0000,0.4308,0.0015,-3.2311,10.5433,-12.5736,-18.6758,-9.3681,1.0000,1.0000,0.0000,0.0000
24,0.8509,0.9745,0.0017,0.0000,0.0000,0.4296,0.0024,-3.3353,10.4594,-12.6921,-18.8008,-9.4833,1.0000,1.0000,0.0000,0.0000
25,0.8509,0.9717,0.0016,0.0000,0.0000,0.4282,0.0012,-3.4341,10.3387,-12.7503,-18.9463,-9.6342,1.0000,1.0000,0.0000,0.0000
