epoch,total_acc,group0_acc,group1_acc,group2_acc,group3_acc,split_acc,loss,avg_margin,group0_margin,group1_margin,group2_margin,group3_margin,total_acc:g0,total_acc:g1,total_acc:g2,total_acc:g3
1,0.7920,0.9820,0.9762,0.7621,0.3901,0.7776,0.1271,3.3930,6.6779,5.4976,2.1766,-0.7801,0.9885,0.9928,0.7635,0.4232
2,0.9275,0.9452,0.9171,0.9257,0.8645,0.9131,0.0512,3.4617,5.0155,2.7911,4.0946,1.9454,0.9488,0.9402,0.9329,0.8882
3,0.9326,0.9322,0.9142,0.9394,0.8976,0.9209,0.0492,3.4558,4.6874,2.5962,4.3140,2.2257,0.9387,0.9279,0.9481,0.9156
4,0.9299,0.9250,0.9106,0.9358,0.9005,0.9180,0.0486,3.4593,4.5812,2.5901,4.3552,2.3107,0.9315,0.9229,0.9488,0.9164
5,0.9324,0.9279,0.9193,0.9402,0.8919,0.9198,0.0490,3.4546,4.5513,2.6530,4.3203,2.2938,0.9358,0.9286,0.9531,0.9120
6,0.9360,0.9329,0.9243,0.9366,0.8991,0.9232,0.0475,3.4682,4.5400,2.6303,4.3083,2.3942,0.9394,0.9344,0.9524,0.9178
7,0.9306,0.9250,0.9164,0.9351,0.8947,0.9178,0.0490,3.4603,4.4868,2.7174,4.2626,2.3744,0.9358,0.9257,0.9495,0.9113
8,0.9344,0.9257,0.9214,0.9351,0.9041,0.9216,0.0476,3.4858,4.5312,2.7245,4.2948,2.3926,0.9329,0.9301,0.9560,0.9185
9,0.9319,0.9257,0.9214,0.9337,0.8998,0.9202,0.0482,3.4834,4.5470,2.7455,4.2550,2.3862,0.9344,0.9293,0.9503,0.9135
10,0.9337,0.9214,0.9178,0.9416,0.9012,0.9205,0.0481,3.4739,4.5028,2.7643,4.2386,2.3900,0.9322,0.9286,0.9589,0.9149
11,0.9319,0.9243,0.9236,0.9265,0.8969,0.9178,0.0482,3.4766,4.5782,2.7757,4.1620,2.3906,0.9358,0.9337,0.9474,0.9106
12,0.9328,0.9200,0.9156,0.9416,0.9012,0.9196,0.0482,3.4746,4.4265,2.6951,4.3035,2.4732,0.9301,0.9250,0.9582,0.9178
13,0.9326,0.9243,0.9193,0.9322,0.9019,0.9194,0.0484,3.4848,4.5270,2.7805,4.2134,2.4184,0.9329,0.9279,0.9531,0.9164
