epoch,total_acc,group0_acc,group1_acc,group2_acc,group3_acc,split_acc,loss,avg_margin,group0_margin,group1_margin,group2_margin,group3_margin,total_acc:g0,total_acc:g1,total_acc:g2,total_acc:g3
1,0.9855,0.9840,0.9910,0.9628,0.7592,0.9820,0.2234,5.8046,6.3639,5.8725,4.1513,0.9147,0.9876,0.9948,0.9642,0.7787
2,0.9853,0.9842,0.9910,0.9625,0.7505,0.9820,0.1636,4.4767,5.0400,4.3956,3.1769,0.7409,0.9876,0.9946,0.9637,0.7722
3,0.9850,0.9839,0.9911,0.9634,0.7354,0.9818,0.1823,3.6919,4.2675,3.4799,2.6980,0.5808,0.9872,0.9945,0.9646,0.7563
4,0.9845,0.9828,0.9911,0.9608,0.7520,0.9811,0.1836,3.3904,3.9173,3.2074,2.4501,0.5207,0.9862,0.9946,0.9622,0.7729
5,0.9835,0.9822,0.9904,0.9590,0.7404,0.9802,0.1347,3.2827,3.8028,3.0959,2.3689,0.5033,0.9856,0.9939,0.9602,0.7614
6,0.9846,0.9839,0.9906,0.9617,0.7404,0.9815,0.1710,3.1475,3.5535,3.0852,2.2190,0.5066,0.9870,0.9940,0.9629,0.7599
7,0.9848,0.9839,0.9914,0.9628,0.7311,0.9819,0.1325,2.9547,3.3627,2.8636,2.0942,0.4658,0.9869,0.9945,0.9640,0.7513
8,0.9842,0.9823,0.9912,0.9602,0.7498,0.9809,0.1487,3.0080,3.4780,2.8392,2.1840,0.4615,0.9858,0.9946,0.9622,0.7678
9,0.9845,0.9829,0.9909,0.9615,0.7498,0.9812,0.1522,2.9078,3.3483,2.7483,2.1435,0.4628,0.9864,0.9943,0.9629,0.7678
10,0.9833,0.9819,0.9909,0.9574,0.7376,0.9801,0.1615,3.0770,3.5503,2.8975,2.2782,0.4645,0.9853,0.9943,0.9591,0.7549
11,0.9840,0.9823,0.9909,0.9606,0.7606,0.9809,0.1552,3.0686,3.5565,2.8529,2.3278,0.4922,0.9855,0.9944,0.9616,0.7736
12,0.9847,0.9836,0.9909,0.9628,0.7462,0.9817,0.1586,3.0085,3.3989,2.9247,2.1836,0.4920,0.9868,0.9941,0.9639,0.7642
13,0.9839,0.9829,0.9911,0.9590,0.7556,0.9810,0.1335,2.9232,3.3549,2.7627,2.1890,0.4811,0.9858,0.9945,0.9601,0.7700
14,0.9847,0.9834,0.9905,0.9621,0.7448,0.9813,0.1309,2.9685,3.3431,2.8890,2.1803,0.4529,0.9870,0.9941,0.9635,0.7621
15,0.9844,0.9832,0.9911,0.9614,0.7304,0.9812,0.1797,2.9241,3.2925,2.8392,2.1694,0.4476,0.9865,0.9945,0.9625,0.7469
16,0.9846,0.9831,0.9910,0.9625,0.7390,0.9814,0.1446,2.8098,3.1405,2.7633,2.0533,0.4470,0.9866,0.9945,0.9636,0.7563
17,0.9842,0.9827,0.9909,0.9590,0.7570,0.9808,0.1470,2.9521,3.3649,2.8198,2.1975,0.4657,0.9862,0.9945,0.9604,0.7751
18,0.9846,0.9834,0.9911,0.9608,0.7491,0.9814,0.1479,2.8866,3.2563,2.7917,2.1541,0.4584,0.9866,0.9943,0.9625,0.7729
19,0.9838,0.9822,0.9908,0.9595,0.7513,0.9805,0.1487,2.9102,3.2667,2.8337,2.1659,0.4626,0.9855,0.9943,0.9609,0.7700
20,0.9837,0.9819,0.9901,0.9591,0.7412,0.9800,0.1501,2.9514,3.3459,2.8279,2.2293,0.4521,0.9857,0.9942,0.9606,0.7621
21,0.9844,0.9831,0.9912,0.9612,0.7332,0.9812,0.1535,2.9880,3.3290,2.9369,2.2233,0.4517,0.9865,0.9944,0.9625,0.7570
22,0.9846,0.9829,0.9905,0.9628,0.7433,0.9812,0.1618,2.8623,3.1637,2.8566,2.0818,0.4497,0.9865,0.9941,0.9641,0.7614
23,0.9850,0.9838,0.9910,0.9626,0.7376,0.9817,0.1687,2.7896,3.0821,2.7857,2.0266,0.4529,0.9872,0.9945,0.9639,0.7563
24,0.9844,0.9826,0.9907,0.9625,0.7433,0.9811,0.1430,2.8141,3.0960,2.8217,2.0524,0.4572,0.9861,0.9944,0.9637,0.7599
25,0.9841,0.9826,0.9909,0.9601,0.7462,0.9808,0.1488,2.8595,3.1944,2.7996,2.1320,0.4559,0.9859,0.9944,0.9617,0.7621
