epoch,total_acc,group0_acc,group1_acc,group2_acc,group3_acc,split_acc,loss,avg_margin,group0_margin,group1_margin,group2_margin,group3_margin,total_acc:g0,total_acc:g1,total_acc:g2,total_acc:g3
38,0.9933,0.9935,0.9892,0.9856,0.9950,0.9908,0.0064,9.1673,11.2569,9.1601,10.6954,5.5568,0.9950,0.9913,0.9906,0.9964
39,0.9935,0.9928,0.9870,0.9877,0.9935,0.9903,0.0064,9.1622,11.2777,9.1555,10.6922,5.5232,0.9942,0.9906,0.9957,0.9935
40,0.9933,0.9942,0.9892,0.9863,0.9921,0.9904,0.0068,9.1280,11.2554,9.1051,10.6507,5.5008,0.9964,0.9906,0.9921,0.9942
41,0.9921,0.9892,0.9885,0.9870,0.9892,0.9885,0.0069,9.1585,11.3263,9.1196,10.6662,5.5218,0.9913,0.9892,0.9950,0.9928
42,0.9924,0.9928,0.9856,0.9877,0.9913,0.9894,0.0072,9.1414,11.3081,9.1167,10.6389,5.5019,0.9935,0.9885,0.9950,0.9928
43,0.9908,0.9892,0.9863,0.9820,0.9921,0.9874,0.0075,9.1201,11.2541,9.1299,10.6653,5.4310,0.9921,0.9899,0.9877,0.9935
44,0.9935,0.9906,0.9892,0.9870,0.9921,0.9897,0.0071,9.1314,11.2774,9.1101,10.6848,5.4532,0.9928,0.9928,0.9942,0.9942
45,0.9910,0.9885,0.9892,0.9885,0.9885,0.9886,0.0074,9.1358,11.2522,9.1099,10.6759,5.5053,0.9892,0.9906,0.9942,0.9899
46,0.9930,0.9928,0.9892,0.9870,0.9928,0.9904,0.0071,9.1897,11.3117,9.1473,10.7525,5.5473,0.9935,0.9899,0.9935,0.9950
47,0.9930,0.9913,0.9856,0.9892,0.9957,0.9904,0.0068,9.1403,11.2810,9.1208,10.6190,5.5406,0.9935,0.9877,0.9942,0.9964
48,0.9922,0.9928,0.9885,0.9870,0.9899,0.9895,0.0073,9.1302,11.2982,9.1244,10.5830,5.5155,0.9935,0.9913,0.9921,0.9921
49,0.9904,0.9892,0.9877,0.9849,0.9856,0.9868,0.0081,9.1162,11.2147,9.1099,10.6254,5.5149,0.9921,0.9899,0.9921,0.9877
50,0.9917,0.9885,0.9849,0.9913,0.9899,0.9886,0.0077,9.1693,11.3108,9.1281,10.6326,5.6058,0.9913,0.9885,0.9950,0.9921
