epoch,total_acc,group0_acc,group1_acc,group2_acc,group3_acc,split_acc,loss,avg_margin,group0_margin,group1_margin,group2_margin,group3_margin,total_acc:g0,total_acc:g1,total_acc:g2,total_acc:g3
1,0.9331,0.8664,0.9360,0.8062,0.0310,0.8794,0.6628,0.8460,0.9048,0.9495,0.4491,-0.6368,0.9337,0.9920,0.8072,0.1319
2,0.9328,0.8583,0.9398,0.8075,0.0022,0.8773,0.7375,0.4246,0.4832,0.4250,0.2853,-0.3179,0.9312,0.9942,0.8077,0.1161
3,0.9334,0.8583,0.9408,0.8102,0.0036,0.8782,0.7309,0.4188,0.4723,0.4237,0.2821,-0.3208,0.9315,0.9944,0.8104,0.1255
4,0.9338,0.8592,0.9404,0.8105,0.0000,0.8784,0.7050,0.4133,0.4694,0.4136,0.2804,-0.3066,0.9320,0.9948,0.8106,0.1175
5,0.9338,0.8580,0.9396,0.8097,0.0014,0.8774,0.7375,0.4193,0.4772,0.4177,0.2872,-0.3134,0.9324,0.9946,0.8097,0.1168
6,0.9332,0.8581,0.9408,0.8108,0.0022,0.8781,0.7157,0.4238,0.4836,0.4209,0.2892,-0.3077,0.9309,0.9944,0.8108,0.1182
7,0.9338,0.8587,0.9415,0.8090,0.0007,0.8784,0.7250,0.4105,0.4726,0.4026,0.2828,-0.3064,0.9324,0.9946,0.8093,0.1262
8,0.9329,0.8594,0.9397,0.8040,0.0014,0.8773,0.7051,0.4222,0.4841,0.4181,0.2848,-0.3111,0.9322,0.9946,0.8041,0.1204
9,0.9341,0.8606,0.9425,0.8077,0.0022,0.8795,0.7391,0.4096,0.4673,0.4072,0.2795,-0.3100,0.9334,0.9949,0.8079,0.1226
10,0.9335,0.8594,0.9426,0.8081,0.0007,0.8791,0.6716,0.4129,0.4721,0.4096,0.2813,-0.3131,0.9321,0.9948,0.8083,0.1211
11,0.9333,0.8588,0.9418,0.8081,0.0007,0.8785,0.7103,0.4153,0.4732,0.4142,0.2815,-0.3137,0.9319,0.9946,0.8081,0.1132
12,0.9329,0.8590,0.9415,0.8063,0.0000,0.8781,0.6849,0.4191,0.4834,0.4107,0.2864,-0.3049,0.9315,0.9945,0.8064,0.1182
13,0.9336,0.8586,0.9409,0.8080,0.0014,0.8780,0.6979,0.4180,0.4795,0.4121,0.2864,-0.3073,0.9324,0.9947,0.8083,0.1118
14,0.9329,0.8579,0.9412,0.8058,0.0022,0.8775,0.7039,0.4172,0.4814,0.4086,0.2853,-0.3062,0.9318,0.9945,0.8060,0.1118
15,0.9337,0.8601,0.9413,0.8105,0.0022,0.8792,0.6655,0.4097,0.4664,0.4090,0.2777,-0.3134,0.9322,0.9945,0.8105,0.1110
16,0.9325,0.8582,0.9405,0.8038,0.0029,0.8771,0.7066,0.4226,0.4831,0.4197,0.2858,-0.3125,0.9312,0.9946,0.8040,0.1204
17,0.9331,0.8582,0.9408,0.8061,0.0043,0.8775,0.7233,0.4197,0.4797,0.4170,0.2838,-0.3114,0.9322,0.9943,0.8062,0.1204
18,0.9334,0.8589,0.9411,0.8083,0.0007,0.8783,0.7032,0.4145,0.4733,0.4122,0.2812,-0.3151,0.9323,0.9942,0.8084,0.1168
19,0.9333,0.8590,0.9413,0.8087,0.0007,0.8784,0.7512,0.4183,0.4771,0.4158,0.2859,-0.3058,0.9319,0.9944,0.8087,0.1161
20,0.9341,0.8592,0.9412,0.8109,0.0014,0.8788,0.6979,0.4168,0.4792,0.4096,0.2861,-0.3062,0.9326,0.9947,0.8110,0.1154
21,0.9333,0.8592,0.9429,0.8087,0.0000,0.8792,0.6897,0.4060,0.4618,0.4059,0.2752,-0.3091,0.9318,0.9945,0.8089,0.1125
22,0.9334,0.8588,0.9408,0.8066,0.0036,0.8779,0.7244,0.4186,0.4790,0.4160,0.2816,-0.3148,0.9323,0.9947,0.8067,0.1175
23,0.9332,0.8578,0.9412,0.8068,0.0007,0.8776,0.7179,0.4166,0.4766,0.4121,0.2853,-0.3069,0.9320,0.9948,0.8070,0.1125
24,0.9330,0.8586,0.9405,0.8069,0.0029,0.8777,0.6891,0.4231,0.4856,0.4187,0.2848,-0.3147,0.9316,0.9946,0.8071,0.1190
25,0.9326,0.8579,0.9405,0.8063,0.0014,0.8772,0.7027,0.4157,0.4784,0.4083,0.2850,-0.3066,0.9309,0.9947,0.8063,0.1132
