epoch,total_acc,group0_acc,group1_acc,group2_acc,group3_acc,split_acc,loss,avg_margin,group0_margin,group1_margin,group2_margin,group3_margin,total_acc:g0,total_acc:g1,total_acc:g2,total_acc:g3
1,0.9993,0.9988,0.9991,0.9982,0.9856,0.9987,0.0053,11.6668,12.2285,11.8396,9.8876,3.6739,0.9994,0.9996,0.9984,0.9906
2,0.9993,0.9989,0.9992,0.9979,0.9827,0.9988,0.0088,11.5899,12.1861,11.7238,9.8132,3.6589,0.9994,0.9997,0.9985,0.9885
3,0.9993,0.9989,0.9991,0.9982,0.9813,0.9987,0.0080,11.5090,12.0793,11.6868,9.6786,3.6789,0.9994,0.9997,0.9986,0.9856
4,0.9994,0.9989,0.9991,0.9983,0.9827,0.9988,0.0142,11.4092,11.9169,11.6390,9.6163,3.6875,0.9995,0.9997,0.9986,0.9885
5,0.9995,0.9992,0.9991,0.9983,0.9856,0.9989,0.0157,11.3583,11.8564,11.5760,9.6314,3.6295,0.9997,0.9997,0.9988,0.9913
6,0.9994,0.9990,0.9991,0.9982,0.9906,0.9989,0.0138,11.2734,11.8210,11.4802,9.4110,3.7525,0.9996,0.9997,0.9984,0.9942
7,0.9994,0.9991,0.9992,0.9982,0.9856,0.9989,0.0103,11.2771,11.7990,11.4814,9.5080,3.6586,0.9996,0.9997,0.9984,0.9885
8,0.9995,0.9991,0.9993,0.9982,0.9885,0.9990,0.0178,11.2124,11.6779,11.4843,9.4226,3.5872,0.9996,0.9998,0.9988,0.9928
9,0.9995,0.9991,0.9993,0.9983,0.9856,0.9990,0.0067,11.1219,11.6279,11.3383,9.3557,3.6859,0.9996,0.9998,0.9989,0.9906
10,0.9994,0.9991,0.9993,0.9985,0.9870,0.9990,0.0134,11.1233,11.6464,11.3487,9.2827,3.6016,0.9996,0.9997,0.9986,0.9899
11,0.9994,0.9990,0.9992,0.9982,0.9834,0.9988,0.0056,11.0519,11.4948,11.3582,9.2245,3.5563,0.9995,0.9997,0.9986,0.9906
12,0.9995,0.9991,0.9992,0.9986,0.9856,0.9990,0.0071,11.0531,11.5544,11.3552,9.0604,3.4686,0.9996,0.9997,0.9988,0.9892
13,0.9994,0.9991,0.9993,0.9983,0.9870,0.9990,0.0176,10.9582,11.4553,11.2291,9.0574,3.5875,0.9995,0.9997,0.9986,0.9906
14,0.9994,0.9989,0.9993,0.9984,0.9856,0.9989,0.0112,10.9396,11.4464,11.2014,9.0400,3.4713,0.9995,0.9997,0.9987,0.9906
15,0.9994,0.9992,0.9991,0.9986,0.9856,0.9989,0.0178,10.8222,11.2911,11.0657,9.0836,3.5425,0.9996,0.9996,0.9987,0.9928
16,0.9995,0.9991,0.9993,0.9984,0.9899,0.9990,0.0104,10.8080,11.3005,11.0814,8.9108,3.4809,0.9995,0.9998,0.9988,0.9928
17,0.9994,0.9990,0.9991,0.9984,0.9856,0.9989,0.0141,10.7812,11.3752,11.0129,8.6875,3.4704,0.9995,0.9997,0.9986,0.9885
18,0.9995,0.9991,0.9993,0.9988,0.9849,0.9990,0.0101,10.7018,11.2313,10.9603,8.7210,3.5648,0.9996,0.9998,0.9990,0.9899
19,0.9994,0.9991,0.9992,0.9983,0.9849,0.9989,0.0156,10.7024,11.2024,10.9596,8.8247,3.4532,0.9995,0.9997,0.9986,0.9892
20,0.9994,0.9991,0.9992,0.9985,0.9827,0.9989,0.0102,10.6329,11.1798,10.8426,8.7395,3.5115,0.9996,0.9997,0.9988,0.9870
21,0.9995,0.9991,0.9994,0.9985,0.9892,0.9990,0.0072,10.5469,11.1462,10.7026,8.6394,3.5594,0.9996,0.9998,0.9988,0.9928
22,0.9994,0.9989,0.9990,0.9986,0.9827,0.9988,0.0126,10.5140,11.0452,10.7368,8.6226,3.5390,0.9996,0.9997,0.9989,0.9870
23,0.9994,0.9988,0.9989,0.9985,0.9849,0.9987,0.0209,10.4305,10.8885,10.7254,8.5511,3.5552,0.9995,0.9997,0.9986,0.9892
24,0.9994,0.9989,0.9993,0.9982,0.9892,0.9989,0.0137,10.4119,10.8671,10.7489,8.4205,3.5037,0.9995,0.9998,0.9985,0.9928
25,0.9995,0.9992,0.9992,0.9984,0.9870,0.9990,0.0104,10.4050,10.9483,10.6856,8.3096,3.3839,0.9996,0.9997,0.9989,0.9928
