epoch,total_acc,group0_acc,group1_acc,group2_acc,group3_acc,split_acc,loss,avg_margin,group0_margin,group1_margin,group2_margin,group3_margin,total_acc:g0,total_acc:g1,total_acc:g2,total_acc:g3
1,0.8138,0.9978,0.9863,0.7801,0.4694,0.8084,0.1103,4.9218,9.4381,7.3815,3.2303,-0.3629,0.9986,0.9964,0.7837,0.4766
2,0.9531,0.9813,0.9495,0.9322,0.9099,0.9432,0.0336,5.0419,7.7026,4.4392,5.3600,2.6659,0.9841,0.9690,0.9445,0.9149
3,0.9602,0.9748,0.9438,0.9524,0.9351,0.9515,0.0296,5.0307,7.0733,3.9899,5.9687,3.0910,0.9762,0.9560,0.9661,0.9423
4,0.9598,0.9661,0.9438,0.9575,0.9445,0.9530,0.0289,5.0435,6.8215,3.9099,6.2172,3.2253,0.9668,0.9524,0.9712,0.9488
5,0.9609,0.9668,0.9445,0.9589,0.9394,0.9524,0.0295,5.0306,6.7359,3.9187,6.2372,3.2307,0.9690,0.9546,0.9748,0.9452
6,0.9609,0.9596,0.9495,0.9618,0.9423,0.9533,0.0280,5.0352,6.6658,3.8829,6.2830,3.3090,0.9632,0.9553,0.9762,0.9488
7,0.9603,0.9618,0.9430,0.9567,0.9488,0.9526,0.0294,5.0154,6.6127,3.9152,6.2192,3.3144,0.9632,0.9510,0.9740,0.9531
8,0.9623,0.9611,0.9481,0.9618,0.9495,0.9551,0.0286,5.0531,6.6536,3.9735,6.2849,3.3005,0.9632,0.9560,0.9776,0.9524
9,0.9611,0.9611,0.9481,0.9589,0.9459,0.9535,0.0289,5.0466,6.6653,3.9939,6.2506,3.2765,0.9654,0.9546,0.9755,0.9488
10,0.9632,0.9661,0.9466,0.9618,0.9452,0.9549,0.0288,5.0307,6.6699,3.9857,6.1826,3.2847,0.9697,0.9546,0.9798,0.9488
11,0.9616,0.9618,0.9503,0.9589,0.9416,0.9531,0.0290,5.0259,6.7007,3.9937,6.1408,3.2683,0.9654,0.9553,0.9769,0.9488
12,0.9598,0.9539,0.9488,0.9654,0.9481,0.9540,0.0290,5.0081,6.5608,3.9020,6.2054,3.3643,0.9567,0.9531,0.9784,0.9510
13,0.9616,0.9625,0.9474,0.9539,0.9495,0.9533,0.0297,5.0180,6.6368,3.9695,6.1509,3.3149,0.9676,0.9539,0.9726,0.9524
14,0.9638,0.9625,0.9466,0.9647,0.9503,0.9560,0.0284,5.0382,6.6423,4.0051,6.1827,3.3228,0.9640,0.9553,0.9805,0.9553
15,0.9630,0.9647,0.9481,0.9618,0.9459,0.9551,0.0282,5.0435,6.6350,4.0143,6.2230,3.3016,0.9690,0.9546,0.9784,0.9503
16,0.9614,0.9611,0.9503,0.9611,0.9481,0.9551,0.0281,5.0532,6.6503,4.0146,6.1972,3.3506,0.9640,0.9531,0.9769,0.9517
17,0.9602,0.9611,0.9466,0.9603,0.9438,0.9530,0.0291,5.0351,6.6234,4.0825,6.1727,3.2618,0.9654,0.9531,0.9748,0.9474
18,0.9621,0.9625,0.9495,0.9647,0.9409,0.9544,0.0291,5.0252,6.6838,4.0366,6.0924,3.2879,0.9654,0.9539,0.9820,0.9474
19,0.9609,0.9603,0.9445,0.9632,0.9474,0.9539,0.0285,5.0195,6.6360,3.9327,6.1195,3.3897,0.9654,0.9481,0.9784,0.9517
20,0.9629,0.9676,0.9481,0.9611,0.9452,0.9555,0.0272,5.0546,6.7188,4.0382,6.1197,3.3417,0.9719,0.9503,0.9798,0.9495
21,0.9620,0.9632,0.9503,0.9603,0.9416,0.9539,0.0285,5.0412,6.6488,4.0717,6.1490,3.2953,0.9661,0.9575,0.9762,0.9481
22,0.9593,0.9625,0.9466,0.9553,0.9394,0.9510,0.0291,5.0413,6.6640,4.0263,6.1345,3.3402,0.9661,0.9517,0.9733,0.9459
23,0.9576,0.9517,0.9495,0.9589,0.9409,0.9503,0.0297,5.0250,6.5811,4.0343,6.1535,3.3311,0.9575,0.9531,0.9748,0.9452
24,0.9621,0.9625,0.9452,0.9618,0.9474,0.9542,0.0284,5.0393,6.6661,4.0228,6.1138,3.3544,0.9654,0.9517,0.9784,0.9531
25,0.9636,0.9661,0.9495,0.9589,0.9517,0.9566,0.0279,5.0321,6.6599,4.0868,6.0738,3.3078,0.9697,0.9539,0.9769,0.9539
26,0.9580,0.9560,0.9474,0.9546,0.9438,0.9504,0.0283,5.0292,6.6154,4.0656,6.1279,3.3079,0.9603,0.9524,0.9712,0.9481
27,0.9640,0.9647,0.9503,0.9661,0.9539,0.9587,0.0274,5.0350,6.6173,4.0259,6.1078,3.3889,0.9668,0.9546,0.9784,0.9560
28,0.9625,0.9596,0.9488,0.9596,0.9474,0.9539,0.0285,5.0239,6.5938,4.0556,6.0961,3.3501,0.9640,0.9575,0.9769,0.9517
29,0.9616,0.9567,0.9503,0.9596,0.9445,0.9528,0.0288,5.0287,6.6409,4.0323,6.0824,3.3592,0.9611,0.9553,0.9784,0.9517
30,0.9618,0.9625,0.9488,0.9503,0.9438,0.9513,0.0289,5.0377,6.6388,4.0919,6.0890,3.3310,0.9668,0.9553,0.9733,0.9517
31,0.9605,0.9618,0.9524,0.9567,0.9452,0.9540,0.0285,5.0430,6.5909,4.0756,6.1439,3.3617,0.9647,0.9539,0.9726,0.9510
32,0.9611,0.9611,0.9481,0.9632,0.9481,0.9551,0.0276,5.0559,6.6432,4.1169,6.1370,3.3265,0.9640,0.9510,0.9769,0.9524
33,0.9620,0.9654,0.9517,0.9582,0.9416,0.9542,0.0282,5.0490,6.6790,4.0838,6.0660,3.3673,0.9683,0.9553,0.9769,0.9474
34,0.9607,0.9668,0.9474,0.9582,0.9394,0.9530,0.0282,5.0445,6.6621,4.0990,6.0362,3.3805,0.9704,0.9510,0.9748,0.9466
35,0.9636,0.9640,0.9459,0.9632,0.9495,0.9557,0.0271,5.0575,6.6384,4.0261,6.1094,3.4560,0.9683,0.9524,0.9805,0.9531
36,0.9621,0.9640,0.9481,0.9611,0.9452,0.9546,0.0284,5.0434,6.6520,4.0895,6.0756,3.3566,0.9683,0.9517,0.9755,0.9531
37,0.9614,0.9589,0.9452,0.9625,0.9524,0.9548,0.0284,5.0425,6.6254,4.0612,6.0671,3.4164,0.9625,0.9495,0.9762,0.9575
38,0.9627,0.9603,0.9495,0.9668,0.9452,0.9555,0.0274,5.0678,6.6555,4.1216,6.0852,3.4088,0.9647,0.9560,0.9798,0.9503
39,0.9661,0.9676,0.9560,0.9647,0.9495,0.9594,0.0273,5.0705,6.6650,4.1649,6.0739,3.3783,0.9726,0.9596,0.9776,0.9546
40,0.9632,0.9611,0.9539,0.9632,0.9452,0.9558,0.0280,5.0586,6.6435,4.1278,6.0957,3.3673,0.9661,0.9575,0.9791,0.9503
41,0.9634,0.9654,0.9510,0.9589,0.9495,0.9562,0.0272,5.0731,6.6857,4.1126,6.0863,3.4079,0.9690,0.9553,0.9740,0.9553
42,0.9629,0.9640,0.9517,0.9582,0.9466,0.9551,0.0281,5.0600,6.6811,4.1491,6.0389,3.3708,0.9690,0.9560,0.9755,0.9510
43,0.9612,0.9582,0.9466,0.9560,0.9481,0.9522,0.0285,5.0517,6.6486,4.0915,6.0898,3.3767,0.9654,0.9517,0.9712,0.9567
44,0.9620,0.9632,0.9459,0.9611,0.9423,0.9531,0.0282,5.0622,6.6971,4.0797,6.0612,3.4106,0.9676,0.9531,0.9784,0.9488
45,0.9621,0.9632,0.9481,0.9596,0.9488,0.9549,0.0284,5.0513,6.6251,4.0869,6.0853,3.4079,0.9668,0.9539,0.9755,0.9524
46,0.9640,0.9697,0.9495,0.9596,0.9445,0.9558,0.0282,5.0904,6.6821,4.1414,6.1117,3.4263,0.9726,0.9539,0.9776,0.9517
47,0.9625,0.9603,0.9474,0.9668,0.9495,0.9560,0.0277,5.0655,6.6859,4.1224,6.0248,3.4291,0.9640,0.9524,0.9798,0.9539
48,0.9645,0.9676,0.9495,0.9625,0.9481,0.9569,0.0269,5.0538,6.6946,4.1310,5.9949,3.3944,0.9719,0.9546,0.9776,0.9539
49,0.9607,0.9611,0.9488,0.9553,0.9445,0.9524,0.0280,5.0528,6.6353,4.1308,6.0413,3.4038,0.9640,0.9546,0.9748,0.9495
50,0.9641,0.9596,0.9517,0.9668,0.9503,0.9571,0.0274,5.0881,6.6701,4.1597,6.0591,3.4636,0.9647,0.9553,0.9805,0.9560
