epoch,total_acc,group0_acc,group1_acc,group2_acc,group3_acc,split_acc,loss,avg_margin,group0_margin,group1_margin,group2_margin,group3_margin,total_acc:g0,total_acc:g1,total_acc:g2,total_acc:g3
1,0.8385,0.8286,0.8011,0.8495,0.6690,0.7869,0.1800,1.5807,2.4476,1.2301,2.3335,0.3193,0.8804,0.8492,0.8978,0.7273
2,0.8533,0.8157,0.7837,0.8571,0.7579,0.8035,0.1797,1.6539,2.3145,1.1657,2.4309,0.7069,0.8700,0.8223,0.9133,0.8078
3,0.8549,0.8144,0.7834,0.8558,0.7619,0.8039,0.1782,1.6888,2.3522,1.2216,2.4080,0.7718,0.8674,0.8244,0.9142,0.8133
4,0.8553,0.8163,0.7830,0.8578,0.7637,0.8053,0.1780,1.7198,2.3740,1.2713,2.4315,0.7989,0.8695,0.8216,0.9165,0.8135
5,0.8557,0.8179,0.7823,0.8563,0.7668,0.8057,0.1809,1.7353,2.4116,1.2906,2.4343,0.8081,0.8711,0.8212,0.9162,0.8147
6,0.8572,0.8188,0.7825,0.8562,0.7693,0.8067,0.1799,1.7559,2.4231,1.3024,2.4512,0.8396,0.8724,0.8218,0.9165,0.8181
7,0.8577,0.8188,0.7791,0.8561,0.7721,0.8065,0.1804,1.7634,2.4483,1.3112,2.4463,0.8503,0.8733,0.8185,0.9175,0.8216
8,0.8559,0.8144,0.7845,0.8539,0.7696,0.8056,0.1757,1.7708,2.4383,1.3472,2.4437,0.8537,0.8678,0.8232,0.9132,0.8197
9,0.8570,0.8168,0.7776,0.8568,0.7750,0.8066,0.1777,1.7807,2.4519,1.3392,2.4682,0.8671,0.8707,0.8167,0.9161,0.8244
10,0.8581,0.8179,0.7792,0.8570,0.7759,0.8075,0.1799,1.7930,2.4716,1.3428,2.4761,0.8801,0.8707,0.8189,0.9188,0.8238
11,0.8582,0.8181,0.7787,0.8557,0.7788,0.8077,0.1751,1.7886,2.4623,1.3344,2.4799,0.8882,0.8717,0.8187,0.9155,0.8272
12,0.8579,0.8160,0.7804,0.8566,0.7745,0.8068,0.1753,1.8071,2.4735,1.3708,2.5054,0.8826,0.8714,0.8182,0.9183,0.8238
13,0.8562,0.8133,0.7799,0.8575,0.7736,0.8061,0.1788,1.8004,2.4692,1.3689,2.4780,0.8830,0.8682,0.8187,0.9162,0.8215
14,0.8583,0.8195,0.7795,0.8557,0.7791,0.8084,0.1776,1.8104,2.4975,1.3584,2.4885,0.8976,0.8700,0.8185,0.9184,0.8265
15,0.8587,0.8200,0.7814,0.8566,0.7783,0.8091,0.1826,1.8102,2.4948,1.3731,2.4738,0.8940,0.8709,0.8196,0.9183,0.8256
16,0.8577,0.8173,0.7784,0.8584,0.7763,0.8076,0.1755,1.8141,2.4931,1.3658,2.5028,0.8941,0.8693,0.8184,0.9182,0.8248
17,0.8581,0.8160,0.7799,0.8574,0.7778,0.8078,0.1758,1.8168,2.4832,1.3805,2.4973,0.8987,0.8690,0.8192,0.9175,0.8264
18,0.8582,0.8171,0.7804,0.8566,0.7786,0.8081,0.1756,1.8147,2.4997,1.3899,2.4678,0.9017,0.8689,0.8202,0.9176,0.8262
19,0.8586,0.8175,0.7754,0.8592,0.7819,0.8086,0.1785,1.8224,2.4970,1.3721,2.5111,0.9060,0.8696,0.8146,0.9193,0.8303
20,0.8582,0.8184,0.7806,0.8586,0.7762,0.8084,0.1759,1.8289,2.4903,1.4060,2.5203,0.9029,0.8714,0.8191,0.9184,0.8242
21,0.8571,0.8145,0.7778,0.8566,0.7805,0.8072,0.1763,1.8110,2.4778,1.3792,2.4943,0.9105,0.8671,0.8160,0.9191,0.8269
22,0.8577,0.8190,0.7760,0.8567,0.7794,0.8077,0.1759,1.8188,2.5204,1.3690,2.4840,0.9035,0.8705,0.8141,0.9172,0.8291
23,0.8586,0.8166,0.7761,0.8549,0.7851,0.8081,0.1791,1.8096,2.4995,1.3609,2.4668,0.9214,0.8688,0.8160,0.9173,0.8329
24,0.8578,0.8151,0.7785,0.8553,0.7827,0.8078,0.1786,1.8095,2.4713,1.3832,2.4668,0.9218,0.8686,0.8177,0.9153,0.8301
25,0.8571,0.8162,0.7756,0.8556,0.7781,0.8065,0.1762,1.8142,2.4557,1.3784,2.5107,0.9113,0.8698,0.8146,0.9171,0.8265
