epoch,total_acc,group0_acc,group1_acc,group2_acc,group3_acc,split_acc,loss,avg_margin,group0_margin,group1_margin,group2_margin,group3_margin,total_acc:g0,total_acc:g1,total_acc:g2,total_acc:g3
1,0.9023,0.8796,0.8726,0.9000,0.8482,0.8751,0.1196,2.6132,3.2846,2.1660,3.2351,1.7650,0.9051,0.8938,0.9348,0.8753
2,0.9068,0.8822,0.8730,0.9030,0.8598,0.8795,0.1175,2.7796,3.4506,2.3239,3.4001,1.9426,0.9100,0.8935,0.9378,0.8860
3,0.9071,0.8811,0.8740,0.9045,0.8644,0.8810,0.1136,2.8334,3.4766,2.3874,3.4341,2.0309,0.9073,0.8946,0.9366,0.8899
4,0.9086,0.8812,0.8762,0.9047,0.8678,0.8825,0.1117,2.8750,3.5113,2.4515,3.4644,2.0703,0.9091,0.8964,0.9364,0.8923
5,0.9090,0.8793,0.8766,0.9044,0.8706,0.8827,0.1121,2.8912,3.5402,2.4862,3.4313,2.1066,0.9064,0.8981,0.9363,0.8952
6,0.9117,0.8857,0.8792,0.9079,0.8738,0.8866,0.1099,2.9412,3.5856,2.5000,3.5263,2.1584,0.9121,0.8999,0.9394,0.8956
7,0.9126,0.8858,0.8795,0.9092,0.8730,0.8869,0.1113,2.9847,3.6597,2.5553,3.5471,2.1665,0.9123,0.9014,0.9399,0.8968
8,0.9132,0.8865,0.8792,0.9104,0.8770,0.8883,0.1074,2.9795,3.6266,2.5582,3.5515,2.1879,0.9125,0.9005,0.9404,0.8995
9,0.9125,0.8844,0.8794,0.9071,0.8790,0.8875,0.1059,3.0005,3.6455,2.5775,3.5487,2.2223,0.9104,0.9006,0.9373,0.9017
10,0.9128,0.8822,0.8819,0.9094,0.8787,0.8880,0.1052,2.9880,3.5949,2.5948,3.5415,2.2216,0.9091,0.9025,0.9384,0.9010
11,0.9136,0.8863,0.8806,0.9083,0.8800,0.8888,0.1078,3.0093,3.6512,2.6269,3.5367,2.2234,0.9120,0.9014,0.9384,0.9028
12,0.9149,0.8856,0.8829,0.9101,0.8833,0.8904,0.1042,3.0307,3.6688,2.6336,3.5696,2.2563,0.9114,0.9032,0.9398,0.9052
13,0.9144,0.8841,0.8828,0.9090,0.8835,0.8899,0.1009,3.0272,3.6565,2.6026,3.5861,2.2724,0.9105,0.9032,0.9383,0.9057
14,0.9157,0.8877,0.8852,0.9093,0.8851,0.8918,0.1046,3.0563,3.6661,2.6721,3.5993,2.2905,0.9120,0.9052,0.9384,0.9072
15,0.9165,0.8868,0.8847,0.9113,0.8855,0.8921,0.1052,3.0518,3.6424,2.6793,3.6019,2.2784,0.9126,0.9050,0.9401,0.9079
16,0.9162,0.8854,0.8861,0.9091,0.8884,0.8922,0.1032,3.0728,3.6629,2.7209,3.5774,2.3275,0.9115,0.9072,0.9374,0.9088
17,0.9173,0.8854,0.8842,0.9126,0.8885,0.8928,0.1032,3.0764,3.6583,2.7143,3.6089,2.3118,0.9115,0.9060,0.9413,0.9101
18,0.9162,0.8862,0.8859,0.9086,0.8873,0.8920,0.1004,3.0730,3.6640,2.7323,3.5645,2.3298,0.9112,0.9066,0.9375,0.9094
19,0.9174,0.8859,0.8865,0.9107,0.8911,0.8936,0.1058,3.0943,3.7068,2.6935,3.6188,2.3589,0.9116,0.9076,0.9395,0.9110
20,0.9179,0.8853,0.8866,0.9092,0.8920,0.8933,0.1017,3.0900,3.6528,2.7431,3.6102,2.3501,0.9111,0.9083,0.9382,0.9141
21,0.9177,0.8842,0.8883,0.9098,0.8910,0.8933,0.1019,3.1004,3.6678,2.7649,3.5967,2.3705,0.9105,0.9099,0.9381,0.9123
22,0.9179,0.8866,0.8862,0.9125,0.8916,0.8942,0.1031,3.1092,3.6986,2.7533,3.6306,2.3550,0.9125,0.9072,0.9401,0.9117
23,0.9171,0.8843,0.8871,0.9122,0.8902,0.8935,0.1031,3.0927,3.6827,2.7484,3.5901,2.3533,0.9095,0.9078,0.9399,0.9112
24,0.9187,0.8862,0.8880,0.9111,0.8926,0.8945,0.0969,3.1185,3.6972,2.7870,3.6341,2.3692,0.9126,0.9088,0.9395,0.9141
25,0.9186,0.8868,0.8897,0.9117,0.8950,0.8958,0.1042,3.1354,3.7092,2.8166,3.6202,2.3980,0.9109,0.9100,0.9386,0.9150
