epoch,total_acc,group0_acc,group1_acc,group2_acc,group3_acc,split_acc,loss,avg_margin,group0_margin,group1_margin,group2_margin,group3_margin,total_acc:g0,total_acc:g1,total_acc:g2,total_acc:g3
1,0.5704,0.8882,0.9151,0.2808,0.0000,0.5210,0.6994,0.4822,4.2292,3.9278,-1.6546,-4.5704,0.9957,1.0000,0.2808,0.0049
2,0.5097,0.9477,0.5538,0.0473,0.0000,0.3855,0.2132,-0.8648,4.1731,0.3034,-3.5245,-4.3507,0.9997,1.0000,0.0473,0.0000
3,0.5002,0.9347,0.1803,0.0000,0.0000,0.2790,0.1117,-1.6376,3.6152,-1.4161,-4.5689,-4.1897,1.0000,1.0000,0.0000,0.0000
4,0.5008,0.8997,0.1023,0.0000,0.0000,0.2518,0.0757,-2.0881,3.0315,-2.0915,-5.1453,-4.1877,1.0000,1.0000,0.0000,0.0000
5,0.5012,0.8758,0.0675,0.0000,0.0000,0.2370,0.0605,-2.3739,2.6815,-2.5205,-5.4741,-4.2286,1.0000,1.0000,0.0000,0.0000
6,0.4995,0.8492,0.0520,0.0000,0.0000,0.2257,0.0516,-2.6061,2.3302,-2.7788,-5.7331,-4.2530,1.0000,1.0000,0.0000,0.0000
7,0.4979,0.8311,0.0409,0.0000,0.0000,0.2167,0.0472,-2.8011,2.0638,-2.9714,-5.9356,-4.3038,1.0000,1.0000,0.0000,0.0000
8,0.4976,0.8124,0.0349,0.0000,0.0000,0.2101,0.0442,-2.9402,1.8400,-3.1303,-6.0626,-4.3447,1.0000,1.0000,0.0000,0.0000
9,0.5013,0.7865,0.0299,0.0000,0.0000,0.2038,0.0412,-3.0457,1.5969,-3.2607,-6.1638,-4.3567,1.0000,1.0000,0.0000,0.0000
10,0.5012,0.5636,0.1215,0.0000,0.0000,0.1720,0.1358,-3.2940,0.1861,-2.1085,-6.7532,-4.5266,1.0000,1.0000,0.0000,0.0000
11,0.5002,0.4363,0.1842,0.0000,0.0000,0.1554,0.1416,-3.4415,-0.6055,-1.2881,-7.1132,-4.7587,1.0000,1.0000,0.0000,0.0000
12,0.4996,0.4616,0.1738,0.0000,0.0000,0.1589,0.1414,-3.4579,-0.5272,-1.3545,-7.1041,-4.8536,1.0000,1.0000,0.0000,0.0000
13,0.5001,0.4814,0.1720,0.0000,0.0000,0.1632,0.1382,-3.4608,-0.4316,-1.3900,-7.0761,-4.9456,1.0000,1.0000,0.0000,0.0000
14,0.4981,0.6328,0.1310,0.0000,0.0000,0.1897,0.2058,-3.2565,0.4992,-1.8717,-6.6922,-4.9129,1.0000,1.0000,0.0000,0.0000
15,0.4998,0.8033,0.1517,0.0000,0.0000,0.2382,0.1405,-2.7342,1.7507,-1.6595,-6.0667,-4.9447,1.0000,1.0000,0.0000,0.0000
16,0.4990,0.8498,0.2287,0.0000,0.0000,0.2701,0.1166,-2.3940,2.3058,-1.0804,-5.7034,-5.0919,1.0000,1.0000,0.0000,0.0000
17,0.4985,0.8872,0.2534,0.0000,0.0000,0.2834,0.1429,-2.1569,2.8741,-0.9489,-5.3653,-5.1298,1.0000,1.0000,0.0000,0.0000
18,0.5010,0.9102,0.1984,0.0000,0.0000,0.2782,0.1559,-2.0641,3.2572,-1.3075,-5.2129,-5.0312,1.0000,1.0000,0.0000,0.0000
19,0.5001,0.8972,0.1960,0.0000,0.0000,0.2727,0.1516,-2.1782,3.0321,-1.3398,-5.3083,-5.0825,1.0000,1.0000,0.0000,0.0000
20,0.4997,0.8786,0.1886,0.0000,0.0000,0.2663,0.1418,-2.2849,2.7678,-1.3698,-5.4077,-5.1130,1.0000,1.0000,0.0000,0.0000
21,0.5004,0.8689,0.1887,0.0000,0.0000,0.2643,0.1484,-2.3678,2.5633,-1.3791,-5.4949,-5.1623,1.0000,1.0000,0.0000,0.0000
22,0.4997,0.8528,0.1870,0.0000,0.0000,0.2601,0.1505,-2.4465,2.3749,-1.3833,-5.5840,-5.1918,1.0000,1.0000,0.0000,0.0000
23,0.5005,0.8382,0.1818,0.0000,0.0000,0.2552,0.1431,-2.5248,2.1718,-1.4120,-5.6513,-5.2191,1.0000,1.0000,0.0000,0.0000
24,0.5009,0.8249,0.1855,0.0000,0.0000,0.2538,0.1474,-2.5797,2.0065,-1.3929,-5.7267,-5.2419,1.0000,1.0000,0.0000,0.0000
25,0.4982,0.8142,0.1838,0.0000,0.0000,0.2484,0.1442,-2.6665,1.8646,-1.4136,-5.7891,-5.2800,1.0000,1.0000,0.0000,0.0000
