epoch,total_acc,group0_acc,group1_acc,group2_acc,group3_acc,split_acc,loss,avg_margin,group0_margin,group1_margin,group2_margin,group3_margin,total_acc:g0,total_acc:g1,total_acc:g2,total_acc:g3
1,0.9147,1.0000,0.9993,0.8385,0.8169,0.9137,0.0502,8.9873,14.5820,12.6204,6.1036,2.6432,1.0000,1.0000,0.8414,0.8176
2,0.9930,1.0000,0.9971,0.9776,0.9913,0.9915,0.0068,9.3466,12.8235,10.4100,8.9128,5.2403,1.0000,0.9993,0.9805,0.9921
3,0.9971,1.0000,0.9978,0.9921,0.9957,0.9964,0.0040,9.3929,12.2502,10.0312,9.7360,5.5544,1.0000,0.9986,0.9935,0.9964
4,0.9975,0.9978,0.9971,0.9935,0.9978,0.9966,0.0036,9.4505,11.9926,9.9508,10.1000,5.7587,0.9978,0.9978,0.9957,0.9986
5,0.9968,0.9978,0.9964,0.9935,0.9964,0.9960,0.0036,9.4143,11.8156,9.8070,10.2627,5.7718,0.9978,0.9971,0.9950,0.9971
6,0.9978,0.9986,0.9964,0.9942,0.9978,0.9968,0.0035,9.4447,11.6993,9.8864,10.3675,5.8258,0.9986,0.9978,0.9964,0.9986
7,0.9962,0.9978,0.9971,0.9913,0.9942,0.9951,0.0038,9.4120,11.4854,9.7941,10.5015,5.8670,0.9978,0.9971,0.9942,0.9957
8,0.9978,0.9993,0.9950,0.9957,0.9971,0.9968,0.0034,9.4401,11.4867,9.7917,10.5841,5.8978,0.9993,0.9964,0.9978,0.9978
9,0.9969,0.9957,0.9964,0.9950,0.9957,0.9957,0.0037,9.3927,11.3626,9.7453,10.5813,5.8816,0.9964,0.9971,0.9978,0.9964
10,0.9968,0.9957,0.9971,0.9928,0.9978,0.9959,0.0036,9.4321,11.4217,9.7308,10.5880,5.9879,0.9964,0.9971,0.9950,0.9986
11,0.9977,0.9964,0.9957,0.9957,0.9986,0.9966,0.0033,9.4274,11.3890,9.6988,10.6474,5.9742,0.9971,0.9964,0.9978,0.9993
12,0.9975,0.9978,0.9971,0.9935,0.9957,0.9960,0.0037,9.3871,11.3294,9.7001,10.5948,5.9243,0.9978,0.9978,0.9957,0.9986
13,0.9957,0.9950,0.9928,0.9928,0.9971,0.9944,0.0041,9.3514,11.1955,9.7087,10.5940,5.9075,0.9950,0.9935,0.9964,0.9978
14,0.9964,0.9950,0.9957,0.9950,0.9942,0.9950,0.0043,9.3688,11.2548,9.7239,10.5812,5.9152,0.9957,0.9971,0.9978,0.9950
15,0.9968,0.9964,0.9971,0.9913,0.9957,0.9951,0.0039,9.4049,11.2512,9.7189,10.6325,6.0171,0.9964,0.9978,0.9950,0.9978
16,0.9968,0.9950,0.9971,0.9950,0.9950,0.9955,0.0037,9.3876,11.2345,9.7232,10.6157,5.9769,0.9964,0.9971,0.9978,0.9957
17,0.9971,0.9950,0.9942,0.9971,0.9957,0.9955,0.0042,9.4048,11.2498,9.6852,10.6468,6.0374,0.9971,0.9957,0.9993,0.9964
18,0.9953,0.9957,0.9921,0.9942,0.9950,0.9942,0.0039,9.4554,11.3630,9.6578,10.6623,6.1385,0.9957,0.9935,0.9964,0.9957
19,0.9978,0.9957,0.9971,0.9942,0.9971,0.9960,0.0038,9.3810,11.2699,9.7704,10.5658,5.9178,0.9971,0.9978,0.9986,0.9978
20,0.9973,0.9978,0.9964,0.9950,0.9964,0.9964,0.0036,9.4333,11.2917,9.8053,10.5901,6.0460,0.9978,0.9971,0.9971,0.9971
21,0.9980,0.9964,0.9950,0.9957,0.9986,0.9964,0.0034,9.4328,11.2926,9.7552,10.6732,6.0102,0.9971,0.9978,0.9978,0.9993
22,0.9951,0.9928,0.9957,0.9971,0.9921,0.9944,0.0042,9.4080,11.1940,9.7550,10.6902,5.9927,0.9935,0.9964,0.9978,0.9928
23,0.9968,0.9978,0.9950,0.9935,0.9921,0.9946,0.0041,9.4030,11.2695,9.7739,10.5491,6.0196,0.9986,0.9971,0.9964,0.9950
24,0.9966,0.9964,0.9964,0.9928,0.9964,0.9955,0.0040,9.3894,11.1378,9.7591,10.6551,6.0057,0.9971,0.9964,0.9950,0.9978
25,0.9968,0.9978,0.9950,0.9942,0.9964,0.9959,0.0036,9.4499,11.1652,9.8741,10.7197,6.0406,0.9978,0.9950,0.9971,0.9971
26,0.9959,0.9950,0.9964,0.9935,0.9957,0.9951,0.0037,9.4429,11.1843,9.8871,10.7154,5.9847,0.9950,0.9964,0.9964,0.9957
27,0.9969,0.9964,0.9971,0.9971,0.9942,0.9962,0.0033,9.4711,11.2089,9.9220,10.7213,6.0322,0.9964,0.9971,0.9986,0.9957
28,0.9975,0.9978,0.9971,0.9921,0.9957,0.9957,0.0033,9.4613,11.2512,9.8552,10.6722,6.0665,0.9978,0.9971,0.9978,0.9971
29,0.9969,0.9986,0.9957,0.9942,0.9942,0.9957,0.0038,9.4584,11.2242,9.8748,10.6932,6.0416,0.9993,0.9964,0.9964,0.9957
30,0.9964,0.9935,0.9950,0.9935,0.9993,0.9953,0.0041,9.4189,11.1396,9.7855,10.6689,6.0815,0.9942,0.9971,0.9950,0.9993
31,0.9973,0.9921,0.9971,0.9957,0.9978,0.9957,0.0036,9.4477,11.0821,9.9159,10.6770,6.1156,0.9942,0.9978,0.9986,0.9986
32,0.9966,0.9935,0.9957,0.9964,0.9971,0.9957,0.0033,9.4897,11.1841,9.9400,10.7379,6.0967,0.9950,0.9957,0.9978,0.9978
33,0.9968,0.9964,0.9957,0.9950,0.9971,0.9960,0.0034,9.5080,11.2489,9.9388,10.6866,6.1575,0.9964,0.9957,0.9971,0.9978
34,0.9973,0.9978,0.9957,0.9950,0.9964,0.9962,0.0035,9.4790,11.2787,9.9618,10.6078,6.0677,0.9978,0.9964,0.9978,0.9971
35,0.9968,0.9950,0.9971,0.9950,0.9957,0.9957,0.0040,9.4158,11.2257,9.9535,10.5190,5.9648,0.9957,0.9971,0.9978,0.9964
36,0.9968,0.9950,0.9950,0.9942,0.9971,0.9953,0.0041,9.4746,11.3200,9.9050,10.5493,6.1241,0.9950,0.9964,0.9964,0.9993
37,0.9978,0.9978,0.9971,0.9950,0.9978,0.9969,0.0036,9.4823,11.2769,9.9782,10.6303,6.0436,0.9978,0.9978,0.9971,0.9986
38,0.9973,0.9950,0.9964,0.9978,0.9964,0.9964,0.0034,9.4801,11.2471,9.9525,10.6761,6.0445,0.9957,0.9971,0.9993,0.9971
39,0.9980,0.9978,0.9957,0.9942,0.9993,0.9968,0.0035,9.4410,11.1889,9.9498,10.5983,6.0271,0.9986,0.9957,0.9978,1.0000
40,0.9968,0.9942,0.9978,0.9935,0.9950,0.9951,0.0039,9.4607,11.2561,10.0115,10.6148,5.9603,0.9942,0.9986,0.9964,0.9978
41,0.9964,0.9950,0.9950,0.9950,0.9971,0.9955,0.0034,9.4755,11.2264,9.9216,10.5585,6.1954,0.9950,0.9950,0.9971,0.9986
42,0.9975,0.9964,0.9964,0.9913,0.9993,0.9959,0.0035,9.4660,11.2323,10.0170,10.5199,6.0946,0.9964,0.9971,0.9964,1.0000
43,0.9973,0.9971,0.9964,0.9942,0.9964,0.9960,0.0036,9.5161,11.3193,10.0278,10.5676,6.1498,0.9971,0.9978,0.9971,0.9971
44,0.9971,0.9964,0.9971,0.9921,0.9993,0.9962,0.0035,9.4988,11.2185,10.0527,10.6864,6.0377,0.9964,0.9971,0.9957,0.9993
45,0.9969,0.9986,0.9971,0.9935,0.9950,0.9960,0.0031,9.5056,11.2502,10.1381,10.6253,6.0086,0.9986,0.9971,0.9964,0.9957
46,0.9968,0.9957,0.9978,0.9950,0.9950,0.9959,0.0036,9.4961,11.2034,9.9933,10.6725,6.1154,0.9964,0.9978,0.9971,0.9957
47,0.9977,0.9978,0.9978,0.9964,0.9957,0.9969,0.0035,9.4855,11.2329,9.9511,10.6567,6.1013,0.9978,0.9978,0.9986,0.9964
48,0.9978,0.9978,0.9950,0.9957,0.9986,0.9968,0.0035,9.4664,11.2717,9.7935,10.6090,6.1914,0.9993,0.9957,0.9978,0.9986
49,0.9962,0.9957,0.9942,0.9935,0.9971,0.9951,0.0043,9.4439,11.2213,9.8606,10.5391,6.1545,0.9964,0.9942,0.9964,0.9978
50,0.9964,0.9971,0.9957,0.9935,0.9964,0.9957,0.0035,9.5180,11.2839,10.0350,10.6323,6.1209,0.9971,0.9964,0.9950,0.9971
