epoch,total_acc,group0_acc,group1_acc,group2_acc,group3_acc,split_acc,loss,avg_margin,group0_margin,group1_margin,group2_margin,group3_margin,total_acc:g0,total_acc:g1,total_acc:g2,total_acc:g3
1,0.8890,0.9798,0.9539,0.8753,0.7296,0.8846,0.0655,4.5432,7.0654,5.5781,3.8685,1.6606,0.9849,0.9575,0.8760,0.7376
2,0.9510,0.9582,0.9236,0.9683,0.9358,0.9465,0.0329,4.6059,5.7885,3.9654,5.3948,3.2747,0.9632,0.9272,0.9712,0.9423
3,0.9517,0.9596,0.9293,0.9654,0.9366,0.9477,0.0317,4.6344,5.8179,4.1523,5.3374,3.2299,0.9654,0.9301,0.9704,0.9409
4,0.9519,0.9553,0.9387,0.9625,0.9344,0.9477,0.0313,4.6492,5.8379,4.1888,5.3118,3.2584,0.9618,0.9387,0.9690,0.9380
5,0.9517,0.9596,0.9351,0.9618,0.9322,0.9472,0.0310,4.6325,5.8241,4.1916,5.2837,3.2304,0.9661,0.9366,0.9683,0.9358
6,0.9508,0.9575,0.9315,0.9632,0.9366,0.9472,0.0310,4.6432,5.8250,4.1932,5.2938,3.2607,0.9625,0.9315,0.9697,0.9394
7,0.9531,0.9611,0.9344,0.9611,0.9366,0.9483,0.0312,4.6406,5.7815,4.1791,5.3109,3.2910,0.9654,0.9358,0.9690,0.9423
8,0.9530,0.9618,0.9409,0.9640,0.9293,0.9490,0.0303,4.6498,5.7822,4.2834,5.3236,3.2101,0.9676,0.9416,0.9712,0.9315
9,0.9508,0.9539,0.9366,0.9632,0.9322,0.9465,0.0308,4.6187,5.8019,4.1763,5.2406,3.2560,0.9603,0.9373,0.9690,0.9366
10,0.9526,0.9531,0.9344,0.9712,0.9380,0.9492,0.0308,4.6414,5.7841,4.1508,5.3399,3.2907,0.9582,0.9351,0.9748,0.9423
11,0.9526,0.9546,0.9329,0.9654,0.9402,0.9483,0.0307,4.6403,5.8063,4.1676,5.3140,3.2732,0.9618,0.9344,0.9704,0.9438
12,0.9533,0.9603,0.9387,0.9632,0.9344,0.9492,0.0313,4.6222,5.8458,4.2065,5.2266,3.2099,0.9676,0.9402,0.9690,0.9366
13,0.9501,0.9524,0.9315,0.9611,0.9394,0.9461,0.0313,4.6026,5.7381,4.1526,5.2426,3.2772,0.9575,0.9322,0.9683,0.9423
14,0.9508,0.9603,0.9366,0.9582,0.9279,0.9457,0.0318,4.6164,5.8636,4.2682,5.1781,3.1555,0.9683,0.9373,0.9647,0.9329
15,0.9513,0.9510,0.9366,0.9640,0.9344,0.9465,0.0309,4.6214,5.7294,4.1176,5.3452,3.2931,0.9582,0.9366,0.9719,0.9387
16,0.9530,0.9603,0.9373,0.9640,0.9293,0.9477,0.0304,4.6184,5.8375,4.2635,5.2013,3.1713,0.9683,0.9387,0.9712,0.9337
17,0.9528,0.9553,0.9337,0.9661,0.9380,0.9483,0.0307,4.6251,5.7950,4.1493,5.2773,3.2786,0.9625,0.9366,0.9719,0.9402
18,0.9526,0.9603,0.9301,0.9632,0.9402,0.9484,0.0301,4.6348,5.8191,4.1095,5.3234,3.2872,0.9654,0.9315,0.9697,0.9438
19,0.9512,0.9517,0.9402,0.9654,0.9315,0.9472,0.0314,4.6135,5.8546,4.2736,5.1971,3.1288,0.9567,0.9409,0.9726,0.9344
20,0.9540,0.9567,0.9373,0.9632,0.9416,0.9497,0.0304,4.6185,5.7576,4.1545,5.2734,3.2886,0.9611,0.9380,0.9726,0.9445
21,0.9535,0.9640,0.9279,0.9683,0.9351,0.9488,0.0298,4.6337,5.8671,4.0904,5.2769,3.3002,0.9690,0.9329,0.9740,0.9380
22,0.9492,0.9438,0.9394,0.9618,0.9322,0.9443,0.0310,4.6304,5.7368,4.2502,5.3937,3.1407,0.9524,0.9438,0.9668,0.9337
23,0.9513,0.9582,0.9373,0.9625,0.9322,0.9475,0.0312,4.6211,5.8746,4.1550,5.2049,3.2502,0.9632,0.9373,0.9690,0.9358
24,0.9549,0.9596,0.9394,0.9625,0.9373,0.9497,0.0307,4.6137,5.8209,4.1537,5.2449,3.2352,0.9661,0.9416,0.9712,0.9409
25,0.9560,0.9582,0.9387,0.9690,0.9402,0.9515,0.0299,4.6386,5.7859,4.2309,5.3023,3.2351,0.9647,0.9387,0.9762,0.9445
26,0.9549,0.9546,0.9387,0.9618,0.9409,0.9490,0.0298,4.6420,5.7810,4.2172,5.3474,3.2225,0.9647,0.9402,0.9704,0.9445
27,0.9546,0.9647,0.9416,0.9632,0.9337,0.9508,0.0294,4.6419,5.9434,4.2264,5.1795,3.2183,0.9697,0.9430,0.9690,0.9366
28,0.9539,0.9567,0.9366,0.9683,0.9358,0.9494,0.0289,4.6523,5.7897,4.2054,5.3726,3.2417,0.9611,0.9373,0.9762,0.9409
29,0.9548,0.9640,0.9380,0.9647,0.9344,0.9503,0.0299,4.6434,5.8189,4.2398,5.3166,3.1983,0.9690,0.9387,0.9712,0.9402
30,0.9548,0.9524,0.9344,0.9676,0.9452,0.9499,0.0302,4.6218,5.7989,4.0533,5.3038,3.3311,0.9589,0.9351,0.9762,0.9488
31,0.9548,0.9582,0.9430,0.9582,0.9394,0.9497,0.0294,4.6395,5.8246,4.3188,5.2338,3.1809,0.9661,0.9438,0.9668,0.9423
32,0.9582,0.9632,0.9409,0.9683,0.9409,0.9533,0.0289,4.6537,5.8922,4.1819,5.2400,3.3006,0.9690,0.9438,0.9755,0.9445
33,0.9546,0.9611,0.9387,0.9654,0.9380,0.9508,0.0287,4.6722,5.8459,4.1989,5.3529,3.2911,0.9647,0.9402,0.9726,0.9409
34,0.9575,0.9647,0.9438,0.9625,0.9402,0.9528,0.0292,4.6658,5.9426,4.2919,5.2342,3.1947,0.9690,0.9466,0.9726,0.9416
35,0.9557,0.9560,0.9438,0.9640,0.9409,0.9512,0.0301,4.6260,5.8620,4.2604,5.1954,3.1863,0.9625,0.9445,0.9733,0.9423
36,0.9544,0.9632,0.9358,0.9640,0.9380,0.9503,0.0298,4.6455,5.8765,4.1141,5.2767,3.3146,0.9676,0.9387,0.9704,0.9409
37,0.9539,0.9589,0.9344,0.9697,0.9351,0.9495,0.0300,4.6477,5.8784,4.1736,5.2837,3.2551,0.9632,0.9373,0.9762,0.9387
38,0.9566,0.9575,0.9459,0.9668,0.9380,0.9521,0.0293,4.6586,5.7802,4.2995,5.3722,3.1827,0.9632,0.9474,0.9748,0.9409
39,0.9557,0.9567,0.9387,0.9690,0.9438,0.9521,0.0298,4.6330,5.8411,4.1457,5.2714,3.2737,0.9618,0.9394,0.9762,0.9452
